variant,score_col,threshold,min_precision,max_false_alarm,min_point_f1,mean_point_f1,min_event_f1,mean_event_f1,min_event_recall
tree_only,i8_fault_score,0.515,0.7033898305084746,0.015109412990621747,0.28620689655172415,0.37247638556959145,0.3103448275862069,0.45854320030995743,0.45
tree_only,i8_fault_score,0.5347727272727273,0.7363636363636363,0.01302535602639806,0.28321678321678323,0.36994172494172495,0.33333333333333337,0.47701149425287365,0.45
tree_only,i8_fault_score,0.5545454545454545,0.7572815533980582,0.013546370267453981,0.2761061946902655,0.3632631813787462,0.32727272727272727,0.47758985200845666,0.45
tree_only,i8_fault_score,0.5743181818181817,0.7659574468085106,0.011983327544286214,0.2589928057553957,0.3469621563023554,0.3137254901960784,0.48216394991731637,0.4
tree_only,i8_fault_score,0.594090909090909,0.7802197802197802,0.011983327544286214,0.25678119349005424,0.3466036551642711,0.3137254901960784,0.486131037780966,0.4
tree_only,i8_fault_score,0.6138636363636363,0.7840909090909091,0.011462313303230292,0.2509090909090909,0.3417175212330922,0.32,0.4933333333333334,0.4
tree_only,i8_fault_score,0.6336363636363636,0.7951807228915663,0.011983327544286214,0.24220183486238533,0.3346425840978593,0.28,0.47750000000000004,0.35
tree_only,i8_fault_score,0.6534090909090908,0.8227848101265823,0.010420284821118446,0.24029574861367836,0.32957195807647266,0.29787234042553196,0.4907083221115002,0.35
tree_only,i8_fault_score,0.6731818181818181,0.8333333333333334,0.009899270580062524,0.24074074074074073,0.3256335282651072,0.3043478260869565,0.4939460649422124,0.35
tree_only,i8_fault_score,0.6929545454545454,0.8421052631578947,0.009378256339006602,0.2379182156133829,0.3203725353685289,0.2727272727272727,0.4784688995215311,0.3
tree_only,i8_fault_score,0.7127272727272727,0.8533333333333334,0.00885724209795068,0.2383612662942272,0.320594060708951,0.27906976744186046,0.48164014687882495,0.3
tree_only,i8_fault_score,0.7324999999999999,0.8493150684931506,0.00885724209795068,0.23177570093457944,0.3144694107509777,0.27906976744186046,0.48620155038759694,0.3
tree_only,i8_fault_score,0.7522727272727272,0.8571428571428571,0.008336227856894758,0.22556390977443608,0.311363515170906,0.28571428571428564,0.48952380952380947,0.3
tree_only,i8_fault_score,0.7720454545454545,0.8676470588235294,0.008336227856894758,0.22264150943396227,0.30882965151413416,0.28571428571428564,0.48952380952380947,0.3
tree_only,i8_fault_score,0.7918181818181818,0.9333333333333333,0.007815213615838834,0.21455938697318008,0.2961286143498994,0.2926829268292683,0.484179301252472,0.3
tree_only,i8_fault_score,0.811590909090909,0.9454545454545454,0.0072941993747829125,0.21235521235521235,0.29356499356499355,0.3,0.48783783783783785,0.3
tree_only,i8_fault_score,0.8313636363636363,0.9439252336448598,0.0067731851337269906,0.19844357976653695,0.2821928043760221,0.2631578947368421,0.4696071163825055,0.25
tree_only,i8_fault_score,0.8511363636363636,0.941747572815534,0.0067731851337269906,0.19844357976653695,0.2762290891533415,0.2631578947368421,0.4649122807017544,0.25
tree_only,i8_fault_score,0.8709090909090909,0.95,0.0072941993747829125,0.16996047430830039,0.2592921637596548,0.25641025641025644,0.46153846153846156,0.25
tree_only,i8_fault_score,0.8906818181818181,0.9479166666666666,0.0067731851337269906,0.16302186878727634,0.24971795842321304,0.2631578947368421,0.4649122807017544,0.25
tree_only,i8_fault_score,0.9104545454545454,0.9550561797752809,0.006252170892671068,0.152,0.23517602996254683,0.27027027027027023,0.463493344090359,0.25
tree_only,i8_fault_score,0.9302272727272727,0.9759036144578314,0.005210142410559223,0.12195121951219512,0.21438470066518847,0.28571428571428575,0.4813186813186813,0.25
tree_only,i8_fault_score,0.95,0.9873417721518988,0.004168113928447379,0.09090909090909091,0.1943095072866065,0.30303030303030304,0.47409579667644186,0.25
tree_plus_isolation_forest,i8_tree_if_score,0.08,0.008506103468320094,0.8248454979269342,0.01686677552588608,0.019650313785229627,0.033235581622678395,0.0661227413063887,0.9714285714285714
tree_plus_isolation_forest,i8_tree_if_score,0.09977272727272728,0.011528981474119425,0.9458395264544056,0.02278918692372171,0.02419058317230212,0.029952931108258453,0.040292921250331765,1.0
tree_plus_isolation_forest,i8_tree_if_score,0.11954545454545454,0.0154419595314164,1.0025815536259095,0.03028588834254384,0.030619798605181568,0.027508090614886734,0.033615018495129566,0.9714285714285714
tree_plus_isolation_forest,i8_tree_if_score,0.1393181818181818,0.01983574610244989,0.9341573443896842,0.03843560350640594,0.04176829058500201,0.02946273830155979,0.032226765099214516,0.95
tree_plus_isolation_forest,i8_tree_if_score,0.1590909090909091,0.02493765586034913,0.8294349265952176,0.047678077619910365,0.05718330468947852,0.0321011673151751,0.03357825893434031,0.9428571428571428
tree_plus_isolation_forest,i8_tree_if_score,0.17886363636363636,0.03175503260561384,0.6921692873347415,0.05960617349654071,0.07579520238558968,0.03796203796203796,0.038089299235796056,0.9428571428571428
tree_plus_isolation_forest,i8_tree_if_score,0.1986363636363636,0.04160832166433286,0.5824402200839657,0.07617652444607215,0.09972895883165203,0.04250295159386069,0.04379245940348772,0.9
tree_plus_isolation_forest,i8_tree_if_score,0.21840909090909089,0.0507628294036061,0.47563169834937025,0.08999262355544628,0.12415918711894244,0.04735376044568245,0.050188893478847856,0.85
tree_plus_isolation_forest,i8_tree_if_score,0.23818181818181816,0.057881325081907534,0.3963597486244752,0.09909629167965098,0.14207753529754258,0.055105348460291734,0.059017767642141936,0.85
tree_plus_isolation_forest,i8_tree_if_score,0.25795454545454544,0.06735266604303088,0.32668387702417273,0.11076923076923077,0.16254396873334517,0.061420345489443376,0.0683572315682511,0.8
tree_plus_isolation_forest,i8_tree_if_score,0.2777272727272727,0.07807118254879448,0.2691074082766174,0.12341197822141561,0.18183764023522783,0.06986899563318777,0.07987831804131298,0.8
tree_plus_isolation_forest,i8_tree_if_score,0.2975,0.09255242227042661,0.22696810868601527,0.13875338753387534,0.20215941295372292,0.08311688311688312,0.09237811368958909,0.8
tree_plus_isolation_forest,i8_tree_if_score,0.31727272727272726,0.10657193605683836,0.18733213382356775,0.15113350125944586,0.2256771259056611,0.08187134502923976,0.10112984727190144,0.7
tree_plus_isolation_forest,i8_tree_if_score,0.33704545454545454,0.11678832116788321,0.15979556181386737,0.15763546798029557,0.24170266105659838,0.08666666666666667,0.11237564959168524,0.65
tree_plus_isolation_forest,i8_tree_if_score,0.3568181818181818,0.1361963190184049,0.13601397689639885,0.17384494909945183,0.2598615426500843,0.09923664122137403,0.12869995326374825,0.65
tree_plus_isolation_forest,i8_tree_if_score,0.3765909090909091,0.16110304789550073,0.11139795040287882,0.19287576020851432,0.28003163010425713,0.11111111111111112,0.14864864864864866,0.65
tree_plus_isolation_forest,i8_tree_if_score,0.39636363636363636,0.1797945205479452,0.09304023572974524,0.20076481835564053,0.2999555148341703,0.11707317073170731,0.16580302135201283,0.6
tree_plus_isolation_forest,i8_tree_if_score,0.41613636363636364,0.2128099173553719,0.07815213615838836,0.21775898520084566,0.31759508893069804,0.13186813186813187,0.18944004202968345,0.6
tree_plus_isolation_forest,i8_tree_if_score,0.4359090909090909,0.2375296912114014,0.06981590830149359,0.22650056625141562,0.32884102612205374,0.13333333333333333,0.203834808259587,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.4556818181818182,0.26519337016574585,0.06095866620354291,0.23300970873786409,0.33730074653838005,0.14864864864864866,0.22283917580947288,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.47545454545454546,0.30718954248366015,0.05366446682876,0.24479166666666666,0.3489373882931189,0.16417910447761194,0.2478354085923971,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.49522727272727274,0.34814814814814815,0.0442862104897534,0.2568306010928962,0.35886222792074973,0.18965517241379307,0.27887666596149774,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.515,0.3614457831325301,0.04011809656130602,0.25316455696202533,0.3618763961280715,0.20370370370370372,0.3045545545545546,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.5347727272727273,0.4147465437788018,0.03230288294546718,0.2650957290132548,0.3706431026018655,0.23655913978494625,0.3430857714428608,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.5545454545454545,0.45918367346938777,0.027092740534907962,0.2735562310030395,0.37465690338030766,0.2650602409638554,0.3639350791596137,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.5743181818181817,0.4945054945054945,0.023966655088572427,0.2795031055900621,0.3801213524868646,0.2857142857142857,0.3928571428571429,0.55
tree_plus_isolation_forest,i8_tree_if_score,0.594090909090909,0.536144578313253,0.021361583883292817,0.28343949044585987,0.3815951346310296,0.28169014084507044,0.4049960138187617,0.5
tree_plus_isolation_forest,i8_tree_if_score,0.6138636363636363,0.5686274509803921,0.020840569642236892,0.28292682926829266,0.3763840495547812,0.28571428571428575,0.42285714285714293,0.5
tree_plus_isolation_forest,i8_tree_if_score,0.6336363636363636,0.5850340136054422,0.018756512678013204,0.2824302134646962,0.3767920298092712,0.27692307692307694,0.43012820512820515,0.45
tree_plus_isolation_forest,i8_tree_if_score,0.6534090909090908,0.6,0.01771448419590136,0.27906976744186046,0.3762498595663408,0.28571428571428575,0.4407294832826748,0.45
tree_plus_isolation_forest,i8_tree_if_score,0.6731818181818181,0.6859504132231405,0.01563042723167767,0.2847341337907376,0.37938005390835583,0.3050847457627119,0.46714911445438967,0.45
tree_plus_isolation_forest,i8_tree_if_score,0.6929545454545454,0.7297297297297297,0.013546370267453981,0.28272251308900526,0.37617242239015125,0.32727272727272727,0.4818181818181818,0.45
tree_plus_isolation_forest,i8_tree_if_score,0.7127272727272727,0.7641509433962265,0.011983327544286214,0.2852112676056338,0.3727380841339427,0.34615384615384615,0.48342175066313003,0.45
tree_plus_isolation_forest,i8_tree_if_score,0.7324999999999999,0.7619047619047619,0.011983327544286214,0.2821869488536155,0.3696649029982363,0.34615384615384615,0.5023452157598498,0.45
tree_plus_isolation_forest,i8_tree_if_score,0.7522727272727272,0.7978723404255319,0.011462313303230292,0.2697841726618705,0.35993438751536844,0.32,0.49750000000000005,0.4
tree_plus_isolation_forest,i8_tree_if_score,0.7720454545454545,0.8117647058823529,0.01094129906217437,0.2522851919561243,0.3426374413388869,0.2916666666666667,0.47916666666666674,0.35
tree_plus_isolation_forest,i8_tree_if_score,0.7918181818181818,0.8205128205128205,0.010420284821118446,0.23703703703703705,0.3320601851851852,0.29787234042553196,0.486436170212766,0.35
tree_plus_isolation_forest,i8_tree_if_score,0.811590909090909,0.8533333333333334,0.00885724209795068,0.2383612662942272,0.3286047169167471,0.31818181818181823,0.5008630609896433,0.35
tree_plus_isolation_forest,i8_tree_if_score,0.8313636363636363,0.8611111111111112,0.008336227856894758,0.23220973782771537,0.32033022102653375,0.28571428571428564,0.4849624060150376,0.3
tree_plus_isolation_forest,i8_tree_if_score,0.8511363636363636,0.8732394366197183,0.008336227856894758,0.2326454033771107,0.3149042619722433,0.28571428571428564,0.48952380952380947,0.3
tree_plus_isolation_forest,i8_tree_if_score,0.8709090909090909,0.8769230769230769,0.007815213615838834,0.21631878557874762,0.30025993138901474,0.2926829268292683,0.4976928147659855,0.3
tree_plus_isolation_forest,i8_tree_if_score,0.8906818181818181,0.954954954954955,0.0067731851337269906,0.21235521235521235,0.29682508819199466,0.3076923076923077,0.49631190727081137,0.3
tree_plus_isolation_forest,i8_tree_if_score,0.9104545454545454,0.9523809523809523,0.0072941993747829125,0.17357001972386588,0.26860319168011476,0.25641025641025644,0.4662332972192127,0.25
tree_plus_isolation_forest,i8_tree_if_score,0.9302272727272727,0.9494949494949495,0.0072941993747829125,0.1626984126984127,0.25414332399626516,0.25641025641025644,0.4567765567765568,0.25
tree_plus_isolation_forest,i8_tree_if_score,0.95,0.9550561797752809,0.005731156651615146,0.11042944785276074,0.2143907538889272,0.2777777777777778,0.461965811965812,0.25
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.08,0.008258933720903408,0.5302876215807453,0.016350018268176836,0.019447032462275828,0.05074626865671642,0.06962092193897768,0.9714285714285714
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.09977272727272728,0.013471365054084545,0.5382148165532348,0.026535947712418302,0.02684185701772118,0.04479283314669653,0.046696858399563286,0.9428571428571428
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.11954545454545454,0.01553291607656814,0.5554011809656132,0.030423694689275648,0.038548575111100825,0.03616636528028933,0.04241778340060094,0.9142857142857143
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.1393181818181818,0.019416210581183216,0.5840569642236889,0.03769765970904491,0.05937871473072495,0.034453057708871665,0.04510109331436615,0.9142857142857143
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.1590909090909091,0.023484084028988165,0.5585272664119487,0.04505852327730353,0.08421925645461859,0.0342034203420342,0.05071515554916836,0.9142857142857143
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.17886363636363636,0.028416266734023744,0.4944425147620703,0.05369928400954654,0.11571310501011271,0.038461538461538464,0.06041481041481042,0.9142857142857143
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.1986363636363636,0.0368,0.43765196248697474,0.06801379990142928,0.1522976763967803,0.038768529076396815,0.06985745065807222,0.85
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.21840909090909089,0.045596352291816654,0.3730461965960404,0.08209116439835817,0.18381044008031605,0.0451527224435591,0.08265388060162451,0.85
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.23818181818181816,0.056338028169014086,0.3027092740534909,0.09815950920245399,0.20874991951876823,0.05501618122977346,0.09748551725145557,0.85
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.25795454545454544,0.0635437881873727,0.25581799235845787,0.10695920466232431,0.22698387583543567,0.06439393939393939,0.11736180486180486,0.85
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.2777272727272727,0.0742447516641065,0.2235151094129907,0.12008281573498965,0.2498431075842087,0.06881720430107528,0.13440860215053765,0.8
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.2975,0.08248081841432225,0.18964918374435574,0.12734452122408688,0.26367226061204346,0.07999999999999999,0.15240310077519376,0.8
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.31727272727272726,0.09445745511319281,0.16880861410211884,0.13884107860011474,0.28126564180575214,0.0782122905027933,0.16696002652993547,0.7
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.33704545454545454,0.1112158341187559,0.15057311566516154,0.15495732107682206,0.29771675577650625,0.08074534161490683,0.18396241439719696,0.65
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.3568181818181818,0.136310223266745,0.12348037513025359,0.1766945925361767,0.314929574749101,0.09629629629629628,0.21285403050108928,0.65
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.3765909090909091,0.15163934426229508,0.10784994789857592,0.18592964824120603,0.32709180824758716,0.10833333333333332,0.23717320261437908,0.65
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.39636363636363636,0.17495987158908508,0.08909343522056272,0.20092165898617512,0.3394718185040766,0.1182266009852217,0.25911330049261083,0.6
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.41613636363636364,0.2,0.07502605071205282,0.21370967741935484,0.35082646991535116,0.13636363636363635,0.2803030303030303,0.6
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.4359090909090909,0.2383177570093458,0.06616880861410214,0.2292134831460674,0.3584383816310889,0.13924050632911392,0.28500486854917234,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.4556818181818182,0.25773195876288657,0.06095866620354291,0.23529411764705882,0.3643038195961892,0.14864864864864866,0.30961844197138316,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.47545454545454546,0.2978723404255319,0.05470649531087184,0.24778761061946902,0.3738938053097345,0.16176470588235292,0.3308823529411765,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.49522727272727274,0.354014598540146,0.04480722473080932,0.26358695652173914,0.379471496836721,0.18803418803418803,0.35327635327635326,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.515,0.375,0.04011809656130602,0.26740947075208915,0.3821224568950319,0.20370370370370372,0.38756613756613756,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.5347727272727273,0.4155844155844156,0.03386592566863495,0.27705627705627706,0.38250887689089935,0.22916666666666669,0.40625,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.5545454545454545,0.4528301886792453,0.02917679749913165,0.28486646884273,0.38637507610149424,0.2528735632183908,0.4275120504263997,0.55
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.5743181818181817,0.47692307692307695,0.025529697811740193,0.2831050228310502,0.38625071696201774,0.25316455696202533,0.4376933895921237,0.5
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.594090909090909,0.5227272727272727,0.02240361236540466,0.2884012539184953,0.3859769427487213,0.27397260273972607,0.45882538182963317,0.5
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.6138636363636363,0.5521472392638037,0.020840569642236892,0.288,0.38486378737541527,0.28571428571428575,0.47619047619047616,0.5
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.6336363636363636,0.5695364238410596,0.019277526919069126,0.2805872756933116,0.3786269711799891,0.2727272727272727,0.47371303395399783,0.45
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.6534090909090908,0.6056338028169014,0.018235498436957282,0.2847682119205298,0.379842299940198,0.28125000000000006,0.4820884146341464,0.45
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.6731818181818181,0.6935483870967742,0.015109412990621747,0.2935153583617747,0.38076441318762133,0.3103448275862069,0.5008514261387825,0.45
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.6929545454545454,0.7345132743362832,0.013546370267453981,0.288695652173913,0.3774559341950646,0.32727272727272727,0.5054085155350978,0.45
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.7127272727272727,0.7663551401869159,0.011462313303230292,0.28822495606326887,0.37200363449421947,0.3529411764705882,0.505584512285927,0.45
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.7324999999999999,0.780952380952381,0.010420284821118446,0.2892416225749559,0.3698767839837237,0.3673469387755102,0.5127873934383881,0.45
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.7522727272727272,0.8020833333333334,0.010420284821118446,0.27598566308243727,0.3583026422124751,0.3333333333333333,0.5133333333333333,0.4
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.7720454545454545,0.8235294117647058,0.010420284821118446,0.25594149908592323,0.34460853117207774,0.29787234042553196,0.49104143337066075,0.35
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.7918181818181818,0.825,0.01094129906217437,0.24354243542435425,0.3263567556310484,0.2916666666666667,0.4747807017543859,0.35
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.811590909090909,0.8421052631578947,0.009378256339006602,0.2379182156133829,0.3207290193111162,0.2727272727272727,0.46969696969696967,0.3
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.8313636363636363,0.8493150684931506,0.008336227856894758,0.23177570093457944,0.3105307076101469,0.28571428571428564,0.490079365079365,0.3
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.8511363636363636,0.8611111111111112,0.008336227856894758,0.23220973782771537,0.30202544653118624,0.28571428571428564,0.4949698189134809,0.3
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.8709090909090909,0.8695652173913043,0.008336227856894758,0.22598870056497175,0.29925113147597593,0.28571428571428564,0.4949698189134809,0.3
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.8906818181818181,0.9519230769230769,0.0067731851337269906,0.21579961464354527,0.2882276761742317,0.3076923076923077,0.5016722408026757,0.3
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.9104545454545454,0.9504950495049505,0.0067731851337269906,0.2054263565891473,0.27853735411874947,0.2631578947368421,0.4744360902255639,0.25
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.9302272727272727,0.967741935483871,0.0067731851337269906,0.19140625,0.26298937035315983,0.2631578947368421,0.4698142414860681,0.25
tree_plus_lstm_autoencoder,i8_tree_lstm_score,0.95,0.9879518072289156,0.005731156651615146,0.15568862275449102,0.23314734168027582,0.2777777777777778,0.4826388888888889,0.25
tree_if_lstm_consensus,i8_three_model_score,0.08,0.008179145389835754,0.57117525880727,0.016198940501729348,0.018688788851233,0.04728789986091794,0.07641439847927163,0.9714285714285714
tree_if_lstm_consensus,i8_three_model_score,0.09977272727272728,0.008895949166004766,0.5628308430467548,0.017584718042653408,0.020233188481462563,0.0465772759350741,0.04841426610824057,0.9428571428571428
tree_if_lstm_consensus,i8_three_model_score,0.11954545454545454,0.009590556990040576,0.6120628960337949,0.018922279164266004,0.0212468641592589,0.0353045013239188,0.03915062199746429,0.9428571428571428
tree_if_lstm_consensus,i8_three_model_score,0.1393181818181818,0.011514038711651749,0.6736714136853076,0.02264264490164366,0.024244747824701852,0.030007501875468866,0.035187237176266546,0.9428571428571428
tree_if_lstm_consensus,i8_three_model_score,0.1590909090909091,0.0139643749752053,0.7403612365404656,0.027426078148739725,0.027784940024098866,0.02737850787132101,0.033101018641542856,0.9428571428571428
tree_if_lstm_consensus,i8_three_model_score,0.17886363636363636,0.016373705754875994,0.7632858631469263,0.0320346728223489,0.03365912539883898,0.026578073089700997,0.0329571373438671,0.9142857142857143
tree_if_lstm_consensus,i8_three_model_score,0.1986363636363636,0.018298479087452472,0.7664119485932618,0.03561928992714236,0.04181040992819157,0.026472534745201854,0.034372330780791154,0.9142857142857143
tree_if_lstm_consensus,i8_three_model_score,0.21840909090909089,0.021385991058122205,0.7101424105592221,0.041348508860394755,0.053834734779542356,0.028510334996436206,0.03730349463576457,0.8857142857142857
tree_if_lstm_consensus,i8_three_model_score,0.23818181818181816,0.024431980226257248,0.6846127127474819,0.04680812312175576,0.06872128210468452,0.028085735402808572,0.040629488627647856,0.8857142857142857
tree_if_lstm_consensus,i8_three_model_score,0.25795454545454544,0.029341317365269463,0.6075026050712055,0.05560599182932365,0.08755061373593404,0.03153526970954357,0.04822836783906498,0.8857142857142857
tree_if_lstm_consensus,i8_three_model_score,0.2777272727272727,0.033093304734181095,0.5465439388676625,0.061811417942481045,0.10840656250486974,0.03492647058823529,0.055924773755656104,0.8857142857142857
tree_if_lstm_consensus,i8_three_model_score,0.2975,0.04002377650089162,0.4808961444946163,0.07333454347431476,0.13530821869024812,0.0395010395010395,0.064593569077874,0.8571428571428571
tree_if_lstm_consensus,i8_three_model_score,0.31727272727272726,0.045942571785268414,0.415769364362626,0.08238191179762704,0.15823518459352764,0.0407185628742515,0.07159603055373352,0.8285714285714286
tree_if_lstm_consensus,i8_three_model_score,0.33704545454545454,0.055448717948717946,0.3527266411948594,0.09659408151870463,0.18689807702878236,0.04488078541374474,0.08480598410472184,0.8
tree_if_lstm_consensus,i8_three_model_score,0.3568181818181818,0.06334286881896199,0.29802014588398756,0.10656583018219319,0.21066243316338573,0.05263157894736842,0.09973351099267155,0.8
tree_if_lstm_consensus,i8_three_model_score,0.3765909090909091,0.071285140562249,0.2511288641889546,0.11572942135289324,0.22650877847305678,0.058027079303675046,0.11282856855357162,0.75
tree_if_lstm_consensus,i8_three_model_score,0.39636363636363636,0.08147254073627037,0.20840569642236895,0.12741859367626238,0.24654511773365356,0.0689655172413793,0.13482877938193533,0.75
tree_if_lstm_consensus,i8_three_model_score,0.41613636363636364,0.09143268538516919,0.18496005557485243,0.13722312263641276,0.2651492395259457,0.07692307692307693,0.1573139974779319,0.75
tree_if_lstm_consensus,i8_three_model_score,0.4359090909090909,0.10628875110717449,0.15005210142410563,0.1508485229415462,0.28007027916988814,0.08695652173913043,0.17555373256767845,0.7
tree_if_lstm_consensus,i8_three_model_score,0.4556818181818182,0.11570247933884298,0.13337964571031613,0.15664335664335666,0.29370629370629375,0.09655172413793103,0.19962721342031686,0.7
tree_if_lstm_consensus,i8_three_model_score,0.47545454545454546,0.13064133016627077,0.12035428968391806,0.1687116564417178,0.30768089025559836,0.09848484848484848,0.21791712303760497,0.65
tree_if_lstm_consensus,i8_three_model_score,0.49522727272727274,0.15851851851851853,0.09951372004168117,0.1882145998240985,0.3205470904879655,0.11607142857142856,0.24470238095238098,0.65
