base_start,base_continue,rescue_threshold,min_points,block_may_jun_precision,block_may_jun_recall,block_may_jun_f1,block_may_jun_auprc,block_may_jun_event_precision,block_may_jun_event_recall,block_may_jun_event_f1,block_may_jun_false_alarm_episodes_per_station_day,block_may_jun_delay_mean_min,block_may_jun_delay_p90_min,block_jul_sep_precision,block_jul_sep_recall,block_jul_sep_f1,block_jul_sep_auprc,block_jul_sep_event_precision,block_jul_sep_event_recall,block_jul_sep_event_f1,block_jul_sep_false_alarm_episodes_per_station_day,block_jul_sep_delay_mean_min,block_jul_sep_delay_p90_min,block_oct_dec_precision,block_oct_dec_recall,block_oct_dec_f1,block_oct_dec_auprc,block_oct_dec_event_precision,block_oct_dec_event_recall,block_oct_dec_event_f1,block_oct_dec_false_alarm_episodes_per_station_day,block_oct_dec_delay_mean_min,block_oct_dec_delay_p90_min,min_precision,max_false_alarm,min_event_recall,mean_event_f1,mean_point_f1
0.3,0.21999999999999997,0.9,3,0.8,0.4444444444444444,0.5714285714285714,0.5254728087516216,0.5161290322580645,0.7272727272727273,0.6037735849056604,0.012328344919694532,86.25,300.0,0.8860759493670886,0.18666666666666668,0.30837004405286345,0.24411362912119633,0.5454545454545454,0.6666666666666666,0.6,0.008165579812872128,190.0,630.0000000000007,0.8326180257510729,0.4118895966029724,0.5511363636363636,0.49515697020148025,0.47540983606557374,0.8055555555555556,0.5979381443298968,0.017419113394345587,93.10344827586206,443.9999999999999,0.8,0.017419113394345587,0.6666666666666666,0.6005705764118524,0.4769783263725995
0.3,0.21999999999999997,0.9,4,0.8,0.4444444444444444,0.5714285714285714,0.5254728087516216,0.5161290322580645,0.7272727272727273,0.6037735849056604,0.012328344919694532,86.25,300.0,0.8860759493670886,0.18666666666666668,0.30837004405286345,0.24411362912119633,0.5454545454545454,0.6666666666666666,0.6,0.008165579812872128,190.0,630.0000000000007,0.8326180257510729,0.4118895966029724,0.5511363636363636,0.49515697020148025,0.47540983606557374,0.8055555555555556,0.5979381443298968,0.017419113394345587,93.10344827586206,443.9999999999999,0.8,0.017419113394345587,0.6666666666666666,0.6005705764118524,0.4769783263725995
0.38571428571428573,0.3057142857142857,0.5,2,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.5,3,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.5,4,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.6,2,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.6,3,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.6,4,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.7,2,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.7,3,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.7,4,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.8,2,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.8,3,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.8,4,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.9,2,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.9,3,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.38571428571428573,0.3057142857142857,0.9,4,0.816793893129771,0.4403292181069959,0.5721925133689839,0.5254728087516216,0.5357142857142857,0.6818181818181818,0.6,0.010684565597068594,92.0,311.99999999999994,0.8636363636363636,0.152,0.2585034013605442,0.24411362912119633,0.5666666666666667,0.6296296296296297,0.5964912280701755,0.007076835837822511,264.70588235294116,828.0000000000002,0.8493150684931506,0.39490445859872614,0.5391304347826087,0.49515697020148025,0.5087719298245614,0.8055555555555556,0.6236559139784946,0.01524172422005239,94.13793103448276,443.9999999999999,0.816793893129771,0.01524172422005239,0.6296296296296297,0.6067157140162234,0.45660878317071224
0.4714285714285714,0.3914285714285714,0.5,2,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.5,3,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.5,4,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.6,2,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.6,3,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.6,4,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.7,2,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.7,3,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.7,4,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.8,2,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.8,3,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
0.4714285714285714,0.3914285714285714,0.8,4,0.8467741935483871,0.43209876543209874,0.5722070844686649,0.5254728087516216,0.6,0.6818181818181818,0.6382978723404256,0.008218896613129687,96.0,341.99999999999994,0.8947368421052632,0.136,0.2361111111111111,0.24411362912119633,0.625,0.5555555555555556,0.5882352941176471,0.004899347887723277,124.0,251.99999999999986,0.8472906403940886,0.3651804670912951,0.5103857566765578,0.49515697020148025,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.013064335045759191,97.5,456.0000000000001,0.8467741935483871,0.013064335045759191,0.5555555555555556,0.6209656009405696,0.4395679840854447
