station_id,year,url
42339099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42339099999.csv
42343099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42343099999.csv
42348099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42348099999.csv
42353099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42353099999.csv
42361099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42361099999.csv
42364099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42364099999.csv
42367099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42367099999.csv
42369099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42369099999.csv
42372099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42372099999.csv
42379099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42379099999.csv
42382099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42382099999.csv
42383099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42383099999.csv
42387099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42387099999.csv
42391099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42391099999.csv
42393099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42393099999.csv
42395099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42395099999.csv
42398099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42398099999.csv
42399099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42399099999.csv
42403099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42403099999.csv
42404099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42404099999.csv
42407099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42407099999.csv
42408099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42408099999.csv
42409099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42409099999.csv
42410099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42410099999.csv
42413099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42413099999.csv
42414099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42414099999.csv
42415099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42415099999.csv
42420099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42420099999.csv
42423099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42423099999.csv
42426099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42426099999.csv
42435099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42435099999.csv
42439099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42439099999.csv
42441099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42441099999.csv
42447099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42447099999.csv
42450099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42450099999.csv
42452099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42452099999.csv
42453099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42453099999.csv
42456099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42456099999.csv
42459099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42459099999.csv
42460099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42460099999.csv
42463099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42463099999.csv
42467099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42467099999.csv
42468099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42468099999.csv
42469099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42469099999.csv
42471099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42471099999.csv
42473099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42473099999.csv
42479099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42479099999.csv
42482099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42482099999.csv
42483099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42483099999.csv
42488099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42488099999.csv
42492099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42492099999.csv
42498099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42498099999.csv
42499099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42499099999.csv
42500099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42500099999.csv
42503099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42503099999.csv
42506099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42506099999.csv
42512099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42512099999.csv
42515099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42515099999.csv
42516099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42516099999.csv
42522099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42522099999.csv
42523099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42523099999.csv
42527099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42527099999.csv
42539099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42539099999.csv
42540099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42540099999.csv
42542099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42542099999.csv
42546099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42546099999.csv
42557099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42557099999.csv
42559099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42559099999.csv
42562099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42562099999.csv
42567099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42567099999.csv
42570099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42570099999.csv
42571099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42571099999.csv
42574099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42574099999.csv
42577099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42577099999.csv
42587099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42587099999.csv
42588099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42588099999.csv
42591099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42591099999.csv
42599099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42599099999.csv
42603099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42603099999.csv
42618099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42618099999.csv
42619099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42619099999.csv
42623099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42623099999.csv
42631099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42631099999.csv
42634099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42634099999.csv
42638099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42638099999.csv
42639099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42639099999.csv
42647099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42647099999.csv
42654099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42654099999.csv
42661099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42661099999.csv
42662099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42662099999.csv
42665099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42665099999.csv
42667099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42667099999.csv
42671099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42671099999.csv
42672099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42672099999.csv
42674099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42674099999.csv
42675099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42675099999.csv
42679099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42679099999.csv
42693099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42693099999.csv
42701099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42701099999.csv
42705099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42705099999.csv
42705199999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42705199999.csv
42705299999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42705299999.csv
42705399999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42705399999.csv
42705599999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42705599999.csv
42705699999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42705699999.csv
42706099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42706099999.csv
42708099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42708099999.csv
42709099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42709099999.csv
42711099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42711099999.csv
42714099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42714099999.csv
42715099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42715099999.csv
42724099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42724099999.csv
42726099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42726099999.csv
42727099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42727099999.csv
42730099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42730099999.csv
42731099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42731099999.csv
42737099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42737099999.csv
42740099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42740099999.csv
42744099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42744099999.csv
42748099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/42748099999.csv
