"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"42705699999","2024-01-01T04:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0200,1","+0160,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10200,1,99999,9","05,1",,,"MET068METAR VOBL 010400Z 10004KT 4000 HZ FEW012 20/16 Q1020 BECMG 5000 HZ=",
"42705699999","2024-01-01T04:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0210,1","+0150,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,"MET054METAR VOBL 010430Z 10004KT 6000 NSC 21/15 Q1020 NOSIG=",
"42705699999","2024-01-01T05:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0230,1","+0150,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,"MET054METAR VOBL 010500Z 10004KT 6000 NSC 23/15 Q1020 NOSIG=",
"42705699999","2024-01-01T05:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0240,1","+0150,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,"MET054METAR VOBL 010530Z 09004KT 6000 NSC 24/15 Q1020 NOSIG=",
"42705699999","2024-01-01T06:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","070,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0240,1","+0150,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,"MET054METAR VOBL 010600Z 07004KT 6000 NSC 24/15 Q1020 NOSIG=",
"42705699999","2024-01-01T06:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0250,1","+0140,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,1,99999,9",,,,"MET054METAR VOBL 010630Z 09004KT 6000 NSC 25/14 Q1019 NOSIG=",
"42705699999","2024-01-01T07:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0260,1","+0130,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOBL 010700Z 09004KT 6000 NSC 26/13 Q1018 NOSIG=",
"42705699999","2024-01-01T07:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0260,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOBL 010730Z 09004KT 6000 NSC 26/12 Q1018 NOSIG=",
"42705699999","2024-01-01T08:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","008000,1,9,9","+0270,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9",,,,"MET054METAR VOBL 010800Z 09004KT 8000 NSC 27/12 Q1017 NOSIG=",
"42705699999","2024-01-01T08:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","060,1,N,0021,1","22000,1,9,N","008000,1,9,9","+0270,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOBL 010830Z 06004KT 8000 NSC 27/12 Q1016 NOSIG=",
"42705699999","2024-01-01T09:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,N","008000,1,9,9","+0270,1","+0110,1","99999,9",,"02,1,+00366,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOBL 010900Z 08005KT 8000 FEW012 27/11 Q1016 NOSIG=",
"42705699999","2024-01-01T09:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,9,N","008000,1,9,9","+0270,1","+0110,1","99999,9",,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBL 010930Z 09006KT 8000 SCT012 BKN080 27/11 Q1015 NOSIG=",
"42705699999","2024-01-01T10:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","02438,1,9,N","008000,1,9,9","+0280,1","+0110,1","99999,9",,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBL 011000Z 09004KT 8000 SCT012 BKN080 28/11 Q1015 NOSIG=",
"42705699999","2024-01-01T10:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,9,N","008000,1,9,9","+0270,1","+0120,1","99999,9",,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBL 011030Z 09007KT 8000 SCT012 BKN080 27/12 Q1015 NOSIG=",
"42705699999","2024-01-01T11:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,9,N","008000,1,9,9","+0270,1","+0120,1","99999,9",,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10150,1,99999,9",,,,"MET064METAR VOBL 011100Z 09007KT 8000 SCT012 BKN080 27/12 Q1015 NOSIG=",
"42705699999","2024-01-01T11:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,9,N","008000,1,9,9","+0260,1","+0120,1","99999,9",,"04,1,+00366,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBL 011130Z 09007KT 8000 SCT012 BKN080 26/12 Q1016 NOSIG=",
"42705699999","2024-01-01T12:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,C,N","008000,1,9,9","+0260,1","+0120,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBL 011200Z 09006KT 8000 SCT015 SCT080 26/12 Q1016 NOSIG=",
"42705699999","2024-01-01T12:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,C,N","008000,1,9,9","+0260,1","+0120,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10160,1,99999,9",,,,"MET064METAR VOBL 011230Z 09007KT 8000 SCT015 SCT080 26/12 Q1016 NOSIG=",
"42705699999","2024-01-01T13:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,C,N","008000,1,9,9","+0230,1","+0130,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBL 011300Z 09007KT 8000 SCT015 SCT080 23/13 Q1017 NOSIG=",
"42705699999","2024-01-01T13:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0230,1","+0130,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10170,1,99999,9",,,,"MET064METAR VOBL 011330Z 09006KT 6000 SCT015 SCT080 23/13 Q1017 NOSIG=",
"42705699999","2024-01-01T14:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0230,1","+0130,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBL 011400Z 09006KT 6000 SCT015 SCT080 23/13 Q1018 NOSIG=",
"42705699999","2024-01-01T14:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0230,1","+0130,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBL 011430Z 09006KT 6000 SCT015 SCT080 23/13 Q1018 NOSIG=",
"42705699999","2024-01-01T15:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,C,N","006000,1,9,9","+0220,1","+0140,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBL 011500Z 09007KT 6000 SCT015 SCT080 22/14 Q1019 NOSIG=",
"42705699999","2024-01-01T15:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,C,N","006000,1,9,9","+0210,1","+0140,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBL 011530Z 09007KT 6000 SCT015 SCT080 21/14 Q1019 NOSIG=",
"42705699999","2024-01-01T16:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","02438,1,C,N","006000,1,9,9","+0200,1","+0140,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBL 011600Z 09007KT 6000 SCT015 SCT080 20/14 Q1019 NOSIG=",
"42705699999","2024-01-01T16:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBL 011630Z 09005KT 6000 SCT015 SCT080 20/15 Q1019 NOSIG=",
"42705699999","2024-01-01T17:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,"MET064METAR VOBL 011700Z 09005KT 6000 SCT015 SCT080 20/15 Q1019 NOSIG=",
"42705699999","2024-01-01T17:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0200,1","+0150,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBL 011730Z 10005KT 6000 SCT015 SCT080 20/15 Q1018 NOSIG=",
"42705699999","2024-01-01T18:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","02438,1,C,N","006000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00457,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,"MET064METAR VOBL 011800Z 10005KT 6000 SCT015 SCT080 19/16 Q1018 NOSIG=",
"42705699999","2024-01-01T18:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00366,1,C,N","004000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET075METAR VOBL 011830Z 10005KT 4000 BR SCT010 SCT012 19/16 Q1018 TEMPO 3000 BR=",
"42705699999","2024-01-01T19:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00366,1,C,N","004000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET075METAR VOBL 011900Z 10005KT 4000 BR SCT010 SCT012 19/16 Q1018 TEMPO 3000 BR=",
"42705699999","2024-01-01T19:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00366,1,C,N","004000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET075METAR VOBL 011930Z 10005KT 4000 BR SCT010 SCT012 19/16 Q1018 TEMPO 3000 BR=",
"42705699999","2024-01-01T20:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET075METAR VOBL 012000Z 10005KT 3000 BR SCT008 SCT012 19/16 Q1018 TEMPO 1500 BR=",
"42705699999","2024-01-01T20:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBL 012030Z 10005KT 3000 BR SCT008 SCT012 19/16 Q1017 TEMPO 1500 BR=",
"42705699999","2024-01-01T21:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0036,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBL 012100Z 11007KT 3000 BR SCT008 SCT012 19/16 Q1017 TEMPO 1500 BR=",
"42705699999","2024-01-01T21:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET067METAR VOBL 012130Z 11005KT 3000 BR SCT008 SCT012 19/16 Q1017 NOSIG=",
"42705699999","2024-01-01T22:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET067METAR VOBL 012200Z 09005KT 3000 BR SCT008 SCT012 19/16 Q1016 NOSIG=",
"42705699999","2024-01-01T22:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9","10,1",,,"MET075METAR VOBL 012230Z 09005KT 3000 BR SCT008 SCT012 19/16 Q1016 TEMPO 1500 BR=",
"42705699999","2024-01-01T23:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBL 012300Z 09005KT 3000 BR SCT008 SCT012 19/16 Q1017 TEMPO 1500 BR=",
"42705699999","2024-01-01T23:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0190,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBL 012330Z 09005KT 3000 BR SCT008 SCT012 19/16 Q1017 TEMPO 1500 BR=",
"42705699999","2024-01-02T00:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","003000,1,9,9","+0180,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBL 020000Z 09005KT 3000 BR SCT008 SCT012 18/16 Q1017 TEMPO 1500 BR=",
"42705699999","2024-01-02T00:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","002000,1,9,9","+0180,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","10,1",,,"MET075METAR VOBL 020030Z 09005KT 2000 BR SCT008 SCT012 18/16 Q1017 TEMPO 1500 BR=",
"42705699999","2024-01-02T01:00:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","00366,1,C,N","002000,1,9,9","+0180,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET075METAR VOBL 020100Z 09005KT 2000 BR SCT008 SCT012 18/16 Q1018 TEMPO 1500 BR=",
"42705699999","2024-01-02T01:30:00","4","13.2","77.7","915.0","BANGALURU INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0015,1","00366,1,C,N","002000,1,9,9","+0180,1","+0160,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET075METAR VOBL 020130Z 09003KT 2000 BR SCT008 SCT012 18/16 Q1018 TEMPO 1500 BR=",
