"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"42027099999","2024-04-26T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0122,1","+0095,1","99999,9","15,0020,3,1","6,1,02,1","2,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08406,1","9,9,999,9,+002,1","3,1492,9","03,1","SYN07042027 21596 61402 10122 20095 38406 48492 70362 83520 333 58002 6002/=",
"42027099999","2024-04-26T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,9","002000,1,9,9","+0120,1","+0097,1","99999,9",,,,"0,1,99,9","0,1,99,9","04,1,+00600,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,10,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,08400,1","9,9,999,9,+003,1","9,1486,9",,"SYN004BUFR",
"42027099999","2024-04-27T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0116,1","+0100,1","99999,9","21,0040,3,1","6,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08393,1","9,9,999,9,-003,1","3,1479,9","02,1","SYN07042027 21595 81801 10116 20100 38393 48479 70262 8552/ 333 59003 6004/=",
"42027099999","2024-04-27T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0114,1","+0100,1","99999,9","24,0050,3,1","6,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9","240,N,+0105,1",,"99999,9,08407,1","9,9,999,9,+000,1","3,1493,9","60,1","SYN09242027 21596 82301 10114 20100 38407 48493 76062 8552/ 333 20105 58000 6005/ 555 00045 10267=",
"42027099999","2024-04-27T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0115,1","+0106,1","99999,9","03,0040,3,1","6,1,02,1","2,1,02,1",,,"04,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08405,1","9,9,999,9,+001,1","3,1492,9","61,1","SYN07042027 21596 81602 10115 20106 38405 48492 76162 8472/ 333 58001 6004/=",
"42027099999","2024-04-27T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0102,1","+0097,1","99999,9","06,0130,3,1","6,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08398,1","9,9,999,9,+012,1","3,1485,9","61,1","SYN07042027 21595 82301 10102 20097 38398 48485 76162 8552/ 333 58012 6013/=",
"42027099999","2024-04-27T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0110,1","+0088,1","99999,9","09,0140,3,1","6,1,02,1","6,1,02,1",,,"04,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08406,1","9,9,999,9,+000,1","3,1493,9","01,1","SYN07642027 21596 73202 10110 20088 38406 48493 70166 84720 333 10115 58000 6014/=",
"42027099999","2024-04-27T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0095,1","+0068,1","99999,9","12,0140,3,1","6,1,02,1","2,1,02,1",,,"04,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08416,1","9,9,999,9,+003,1","3,1503,9","01,1","SYN07042027 21596 63201 10095 20068 38416 48503 70162 84720 333 58003 6014/=",
"42027099999","2024-04-27T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0090,1","+0082,1","99999,9","15,0140,3,1",,,,,"04,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08415,1","9,9,999,9,+009,1","3,1502,9",,"SYN06442027 22596 63201 10090 20082 38415 48502 84720 333 58009 6014/=",
"42027099999","2024-04-27T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0094,1","+0079,1","99999,9","18,0040,3,1","6,1,02,1","2,1,02,1",,,"05,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08402,1","9,9,999,9,+002,1","3,1487,9","02,1","SYN07042027 21596 83201 10094 20079 38402 48487 70262 85720 333 58002 6004/=",
"42027099999","2024-04-28T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0090,1","+0073,1","99999,9","21,0300,3,1","6,1,02,1","6,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08401,1","9,9,999,9,+008,1","3,1497,9","60,1","SYN07042027 21595 83201 10090 20073 38401 48497 76066 84520 333 58008 6030/=",
"42027099999","2024-04-28T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0102,1","+0086,1","99999,9","24,0310,3,1","6,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9","240,N,+0085,1",,"99999,9,08411,1","9,9,999,9,+004,1","3,1497,9","50,1","SYN09242027 21595 82301 10102 20086 38411 48497 75062 8552/ 333 20085 58004 6031/ 555 00306 10297=",
"42027099999","2024-04-28T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0150,1","+0088,1","99999,9",,"5,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08412,1","9,9,999,9,+007,1","3,1497,9","03,1","SYN06442027 31595 73201 10150 20088 38412 48497 70352 84420 333 58007=",
"42027099999","2024-04-28T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,9","004000,1,9,9","+0155,1","+0103,1","99999,9",,"6,1,99,9","5,1,99,9",,,"04,1,+00600,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,10,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,08403,1","9,9,999,9,+005,1","9,1488,9","02,1","SYN004BUFR",
"42027099999","2024-04-28T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0132,1","+0093,1","99999,9","09,0003,3,1","6,1,02,1","5,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,08399,1","9,9,999,9,-007,1","3,1485,9","02,1","SYN07642027 21595 83203 10132 20093 38399 48485 70265 8342/ 333 10166 59007 6993/=",
"42027099999","2024-04-28T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","002000,1,9,9","+0098,1","+0087,1","99999,9","12,0030,3,1","9,1,02,1","6,1,02,1",,,"05,1,+00800,1,09,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08413,1","9,9,999,9,-003,1","3,1500,9","95,1","SYN07042027 21595 82708 10098 20087 38413 48500 79596 8532/ 333 59003 6003/=",
"42027099999","2024-04-28T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0086,1","+0079,1","99999,9","15,0150,3,1","9,1,02,1","6,1,02,1",,,"04,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08419,1","9,9,999,9,+004,1","3,1506,9","61,1","SYN07042027 21595 82903 10086 20079 38419 48506 76196 8472/ 333 58004 6015/=",
"42027099999","2024-04-28T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0074,1","+0066,1","99999,9","18,0240,3,1","9,1,02,1","6,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08417,1","9,9,999,9,+015,1","3,1504,9","61,1","SYN07042027 21595 83205 10074 20066 38417 48504 76196 8552/ 333 58015 6024/=",
"42027099999","2024-04-29T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0060,1","+0054,1","99999,9","21,0340,3,1","9,1,02,1","6,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08404,1","9,9,999,9,+003,1","3,1492,9","61,1","SYN07042027 21595 82302 10060 20054 38404 48492 76196 8552/ 333 58003 6034/=",
"42027099999","2024-04-29T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0078,1","+0052,1","99999,9","24,0390,3,1","6,1,02,1","2,1,02,1",,,"04,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,N,+0053,1",,"99999,9,08415,1","9,9,999,9,+004,1","3,1502,9","02,1","SYN09242027 21595 82302 10078 20052 38415 48502 70262 8472/ 333 20053 58004 6039/ 555 00386 10336=",
"42027099999","2024-04-29T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0086,1","+0071,1","99999,9","03,0010,3,1","6,1,02,1","2,1,02,1",,,"05,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08409,1","9,9,999,9,-003,1","3,1496,9","02,1","SYN07042027 21595 82701 10086 20071 38409 48496 70262 8572/ 333 59003 6001/=",
"42027099999","2024-04-29T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0084,1","+0075,1","99999,9","06,0050,3,1","6,1,02,1","6,1,02,1",,,"05,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08397,1","9,9,999,9,-006,1","3,1484,9","61,1","SYN07042027 21595 80000 10084 20075 38397 48484 76166 8572/ 333 59006 6005/=",
"42027099999","2024-04-29T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0081,1","+0070,1","99999,9","09,0080,3,1","6,1,02,1","6,1,02,1",,,"05,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08398,1","9,9,999,9,-001,1","3,1485,9","61,1","SYN07642027 21595 82702 10081 20070 38398 48485 76166 8572/ 333 10088 59001 6008/=",
"42027099999","2024-04-29T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","360,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0070,1","+0064,1","99999,9","12,0160,3,1","6,1,02,1","6,1,02,1",,,"05,1,+00800,1,07,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08421,1","9,9,999,9,+008,1","3,1509,9","61,1","SYN07042027 21595 83601 10070 20064 38421 48509 76166 8572/ 333 58008 6016/=",
"42027099999","2024-04-29T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0066,1","+0056,1","99999,9","15,0230,3,1","6,1,02,1","6,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08435,1","9,9,999,9,+016,1","3,1522,9","60,1","SYN07042027 21595 81402 10066 20056 38435 48522 76066 8552/ 333 58016 6023/=",
"42027099999","2024-04-29T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0056,1","+0041,1","99999,9","18,0230,3,1","6,1,02,1","6,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08432,1","9,9,999,9,+015,1","3,1519,9","03,1","SYN07042027 21595 71401 10056 20041 38432 48519 70366 84520 333 58015 6023/=",
"42027099999","2024-04-30T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0050,1","+0044,1","99999,9","21,0240,3,1","6,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08433,1","9,9,999,9,+029,1","3,1521,9","03,1","SYN07042027 21595 81801 10050 20044 38433 48521 70362 8442/ 333 58029 6024/=",
"42027099999","2024-04-30T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0070,1","+0052,1","99999,9","24,0240,3,1",,,,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9","240,N,+0030,1",,"99999,9,08435,1","9,9,999,9,+020,1","3,1522,9",,"SYN08642027 22596 80902 10070 20052 38435 48522 8552/ 333 20030 58020 6024/ 555 00236 10360=",
"42027099999","2024-04-30T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0120,1","+0055,1","99999,9",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08419,1","9,9,999,9,+010,1","3,1505,9",,"SYN05842027 32596 60902 10120 20055 38419 48505 84520 333 58010=",
"42027099999","2024-04-30T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0128,1","+0051,1","99999,9",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08387,1","9,9,999,9,-010,1","3,1493,9",,"SYN05842027 32596 60503 10128 20051 38387 48493 84420 333 59010=",
"42027099999","2024-04-30T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0118,1","+0061,1","99999,9",,,,,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08376,1","9,9,999,9,-022,1","3,1467,9",,"SYN06442027 32596 72902 10118 20061 38376 48467 85520 333 10132 59022=",
"42027099999","2024-04-30T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0102,1","+0068,1","99999,9","12,0000,2,1","2,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08384,1","9,9,999,9,-037,1","3,1471,9","50,1","SYN07042027 21595 52301 10102 20068 38384 48471 75022 85500 333 59037 6990/=",
"42027099999","2024-04-30T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0090,1","+0059,1","99999,9","15,0000,2,1","5,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08373,1","9,9,999,9,-062,1","3,1460,9","03,1","SYN07042027 21596 71801 10090 20059 38373 48460 70352 84520 333 59062 6990/=",
"42027099999","2024-05-02T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0070,1","+0058,1","99999,9",,,,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08391,1","9,9,999,9,+023,1","3,1479,9",,"SYN05842027 32596 10000 10070 20058 38391 48479 81500 333 58023=",
"42027099999","2024-05-02T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0111,1","+0066,1","99999,9",,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9","240,M,+0185,1","240,N,+0057,1","99999,9,08403,1","9,9,999,9,+024,1","3,1489,9",,"SYN08042027 32696 12301 10111 20066 38403 48489 81100 333 10185 20057 58024 555 10361=",
"42027099999","2024-05-02T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0176,1","+0065,1","99999,9",,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,08398,1","9,9,999,9,+012,1","3,1482,9",,"SYN05842027 32696 13201 10176 20065 38398 48482 81100 333 58012=",
"42027099999","2024-05-02T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0212,1","+0065,1","99999,9",,,,,,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08385,1","9,9,999,9,+008,1","3,1467,9",,"SYN05842027 32596 13202 10212 20065 38385 48467 81100 333 58008=",
"42027099999","2024-05-02T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","270,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0220,1","+0127,1","99999,9",,,,,,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,08378,1","9,9,999,9,+014,1","3,1459,9",,"SYN06442027 32596 12701 10220 20127 38378 48459 81100 333 10232 58014=",
"42027099999","2024-05-02T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0154,1","+0098,1","99999,9",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,08390,1","9,9,999,9,+020,1","3,1475,9",,"SYN05842027 32996 30000 10154 20098 38390 48475 80001 333 58020=","Q01    003SCCGA1"
"42027099999","2024-05-02T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0128,1","+0100,1","99999,9",,,,,,,,,,,,,"99999,9,08400,1","9,9,999,9,+014,1","3,1486,9",,"SYN05242027 32996 01401 10128 20100 38400 48486 333 58014=",
"42027099999","2024-05-02T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","160,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0100,1","+0074,1","99999,9",,,,,,,,,,,,,"99999,9,08398,1","9,9,999,9,+010,1","3,1485,9",,"SYN05242027 32996 01601 10100 20074 38398 48485 333 58010=",
"42027099999","2024-05-03T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0088,1","+0073,1","99999,9",,,,,,,,,,,,,"99999,9,08400,1","9,9,999,9,+009,1","3,1487,9",,"SYN05242027 32996 01801 10088 20073 38400 48487 333 58009=",
"42027099999","2024-05-03T03:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0134,1","+0075,1","99999,9",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0078,1",,"99999,9,08414,1","9,9,999,9,+011,1","3,1500,9",,"SYN07442027 32596 71401 10134 20075 38414 48500 83520 333 20078 58011 555 10361=",
"42027099999","2024-05-03T06:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0184,1","+0086,1","99999,9",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08409,1","9,9,999,9,+011,1","3,1493,9",,"SYN05842027 32596 83201 10184 20086 38409 48493 8451/ 333 58011=",
"42027099999","2024-05-03T09:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0067,1","99999,9",,"2,1,02,1","1,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08401,1","9,9,999,9,+016,1","3,1484,9","02,1","SYN06442027 31596 81402 10200 20067 38401 48484 70221 8451/ 333 58016=",
"42027099999","2024-05-03T12:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0188,1","+0105,1","99999,9",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08403,1","9,9,999,9,+025,1","3,1487,9",,"SYN06442027 32596 81401 10188 20105 38403 48487 8451/ 333 10206 58025=",
"42027099999","2024-05-03T15:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0170,1","+0103,1","99999,9",,,,,,"05,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,08401,1","9,9,999,9,+011,1","3,1493,9",,"SYN05842027 32595 81401 10170 20103 38401 48493 8543/ 333 58011=",
"42027099999","2024-05-03T18:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0160,1","+0096,1","99999,9",,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08426,1","9,9,999,9,+026,1","3,1511,9",,"SYN05842027 32595 71401 10160 20096 38426 48511 84422 333 58026=",
"42027099999","2024-05-03T21:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0126,1","+0088,1","99999,9","18,0000,2,1","2,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08434,1","9,9,999,9,+036,1","3,1520,9","50,1","SYN07042027 21595 60501 10126 20088 38434 48520 75022 84520 333 58036 6990/=",
"42027099999","2024-05-04T00:00:00","4","34.0833333","74.8333333","1587.0","SRINAGAR, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0122,1","+0088,1","99999,9","21,0000,2,1","5,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,08436,1","9,9,999,9,+036,1","3,1522,9","02,1","SYN07042027 21595 63201 10122 20088 38436 48522 70252 84520 333 58036 6990/=",
