"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","GA1","GE1","GF1","KA1","KA2","MA1","MD1","REM","EQD"
"43125099999","2024-02-27T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0232,1","+0148,1","10170,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0325,1","240,N,+0190,1","99999,9,09432,1","9,9,999,9,+002,1","SYN08043125 32997 11402 10232 20148 39432 40170 80000 333 10325 20190 58002 555 10000=",
"43125099999","2024-02-29T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0246,1","+0178,1","10162,1",,,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0330,1","240,N,+0180,1","99999,9,09428,1","9,9,999,9,-012,1","SYN08043125 32997 51802 10246 20178 39428 40162 85000 333 10330 20180 59012 555 10000=",
"43125099999","2024-03-01T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0252,1","+0172,1","10163,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0334,1","240,N,+0196,1","99999,9,09430,1","9,9,999,9,+002,1","SYN07043125 32997 12302 10252 20172 39430 40163 80000 333 10334 20196 58002=",
"43125099999","2024-03-02T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0256,1","+0151,1","10151,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0340,1","240,N,+0210,1","99999,9,09420,1","9,9,999,9,-010,1","SYN08043125 32997 11802 10256 20151 39420 40151 80000 333 10340 20210 59010 555 10000=",
"43125099999","2024-03-02T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0161,1","10113,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0344,1",,"99999,9,09400,1","9,9,999,9,+010,1","SYN06443125 32997 12302 10330 20161 39400 40113 80000 333 10344 58010=",
"43125099999","2024-03-03T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0238,1","+0155,1","10160,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0344,1","240,N,+0182,1","99999,9,09424,1","9,9,999,9,+004,1","SYN08043125 32997 12302 10238 20155 39424 40160 80000 333 10344 20182 58004 555 10000=",
"43125099999","2024-03-03T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0326,1","+0148,1","10091,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0340,1",,"99999,9,09380,1","9,9,999,9,-020,1","SYN06443125 32997 13002 10326 20148 39380 40091 80000 333 10340 59020=",
"43125099999","2024-03-04T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0240,1","+0175,1","10145,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0340,1","240,N,+0195,1","99999,9,09410,1","9,9,999,9,-014,1","SYN08043125 32997 13002 10240 20175 39410 40145 80000 333 10340 20195 59014 555 10000=",
"43125099999","2024-03-05T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0228,1","+0154,1","10137,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0334,1","240,N,+0196,1","99999,9,09400,1","9,9,999,9,-010,1","SYN08043125 32997 10502 10228 20154 39400 40137 80000 333 10334 20196 59010 555 10000=",
"43125099999","2024-03-06T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0244,1","+0196,1","10136,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0354,1","240,N,+0218,1","99999,9,09404,1","9,9,999,9,+004,1","SYN07043125 32997 12302 10244 20196 39404 40136 80000 333 10354 20218 58004=",
"43125099999","2024-03-06T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0340,1","+0163,1","10071,1",,,"05,2,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,2,05,2,99,9,99999,9,99,9,99,9","240,M,+0364,1",,"99999,9,09364,1","9,9,999,9,+000,1","SYN06443125 32997 42302 10340 20163 39364 40071 8500/ 333 10364 58000=",
"43125099999","2024-03-07T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0250,1","+0115,1","10142,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0364,1","240,N,+0225,1","99999,9,09410,1","9,9,999,9,+006,1","SYN08043125 32997 13002 10250 20115 39410 40142 80000 333 10364 20225 58006 555 10000=",
"43125099999","2024-03-07T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0336,1","+0149,1","10071,1",,,"99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0352,1",,"99999,9,09364,1","9,9,999,9,+000,1","SYN06443125 32997 10902 10336 20149 39364 40071 80001 333 10352 58000=","Q01    003SCCGA1"
"43125099999","2024-03-08T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0252,1","+0126,1","10140,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0352,1","240,N,+0186,1","99999,9,09410,1","9,9,999,9,+000,1","SYN08043125 32997 13002 10252 20126 39410 40140 80000 333 10352 20186 58000 555 10000=",
"43125099999","2024-03-09T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0260,1","+0152,1","10140,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0352,1","240,N,+0198,1","99999,9,09410,1","9,9,999,9,+000,1","SYN08043125 32997 10502 10260 20152 39410 40140 80000 333 10352 20198 58000 555 10000=",
"43125099999","2024-03-10T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0244,1","+0159,1","10125,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0356,1","240,N,+0210,1","99999,9,09418,1","9,9,999,9,+008,1","SYN08043125 32997 11802 10244 20159 39418 40125 80000 333 10356 20210 58008 555 10000=",
"43125099999","2024-03-11T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0268,1","+0200,1","10162,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0360,1","240,N,+0210,1","99999,9,09432,1","9,9,999,9,+014,1","SYN08043125 32997 12302 10268 20200 39432 40162 80000 333 10360 20210 58014 555 10000=",
"43125099999","2024-03-12T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0276,1","+0199,1","10168,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0352,1","240,N,+0208,1","99999,9,09440,1","9,9,999,9,+008,1","SYN08043125 32997 12302 10276 20199 39440 40168 80000 333 10352 20208 58008 555 10000=",
"43125099999","2024-03-12T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0344,1","+0173,1","10098,1",,,"05,2,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,2,05,2,99,9,99999,9,99,9,99,9","240,M,+0366,1",,"99999,9,09390,1","9,9,999,9,+000,1","SYN06443125 32997 42702 10344 20173 39390 40098 85000 333 10366 58000=",
"43125099999","2024-03-13T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0274,1","+0197,1","10168,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0366,1","240,N,+0236,1","99999,9,09440,1","9,9,999,9,+000,1","SYN08043125 32997 12302 10274 20197 39440 40168 80000 333 10366 20236 58000 555 10000=",
"43125099999","2024-03-14T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0112,1","10146,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0370,1","240,N,+0240,1","99999,9,09420,1","9,9,999,9,-020,1","SYN08043125 32997 10502 10280 20112 39420 40146 80000 333 10370 20240 59020 555 10000=",
"43125099999","2024-03-15T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0286,1","+0112,1","10132,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0355,1","240,N,+0210,1","99999,9,09410,1","9,9,999,9,-010,1","SYN08043125 32997 10502 10286 20112 39410 40132 80000 333 10355 20210 59010 555 10000=",
"43125099999","2024-03-15T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0332,1","+0179,1","10075,1",,,"99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0356,1",,"99999,9,09368,1","9,9,999,9,-020,1","SYN06443125 32997 11402 10332 20179 39368 40075 80001 333 10356 59020=","Q01    003SCCGA1"
"43125099999","2024-03-17T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0256,1","+0203,1","10151,1",,,"05,2,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,2,05,2,99,9,99999,9,99,9,99,9","240,M,+0346,1","240,N,+0218,1","99999,9,09420,1","9,9,999,9,+002,1","SYN07043125 32997 31402 10256 20203 39420 40151 85000 333 10346 20218 58002=",
"43125099999","2024-03-17T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0228,1","+0198,1","10104,1","09,0250,3,1",,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0336,1",,"99999,9,09370,1","9,9,999,9,+000,1","SYN07043125 22997 51402 10228 20198 39370 40104 85000 333 10336 58000 6025/=",
"43125099999","2024-03-18T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0318,1","+0157,1","10088,1",,,"05,2,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,2,05,2,99,9,99999,9,99,9,99,9","240,M,+0342,1",,"99999,9,09374,1","9,9,999,9,+004,1","SYN06443125 32997 31802 10318 20157 39374 40088 85000 333 10342 58004=",
"43125099999","2024-03-19T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0238,1","+0196,1","10145,1",,,"05,2,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,2,05,2,99,9,99999,9,99,9,99,9","240,M,+0342,1","240,N,+0210,1","99999,9,09410,1","9,9,999,9,+008,1","SYN08043125 32997 33002 10238 20196 39410 40145 85000 333 10342 20210 58008 555 10036=",
"43125099999","2024-03-20T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0236,1","+0184,1","10145,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0346,1","240,N,+0210,1","99999,9,09410,1","9,9,999,9,+000,1","SYN08043125 32997 10502 10236 20184 39410 40145 80000 333 10346 20210 58000 555 10036=",
"43125099999","2024-03-21T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0320,1","+0107,1","10076,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0335,1",,"99999,9,09364,1","9,9,999,9,+004,1","SYN06443125 32997 31802 10320 20107 39364 40076 83000 333 10335 58004=",
"43125099999","2024-03-22T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0328,1","+0120,1","10072,1",,,"99,9,+00450,1,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,00450,1,99,9,99,9","240,M,+0346,1",,"99999,9,09362,1","9,9,999,9,-002,1","SYN06443125 32497 11402 10328 20120 39362 40072 80000 333 10346 59002=","Q01    003SCCGA1"
"43125099999","2024-03-23T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0268,1","+0165,1","10141,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0346,1","240,N,+0220,1","99999,9,09412,1","9,9,999,9,+002,1","SYN08043125 32997 11402 10268 20165 39412 40141 80000 333 10346 20220 58002 555 10036=",
"43125099999","2024-03-23T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0132,1","10072,1",,,"03,1,+99999,9,00,1","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,,"9,9,999,9,+000,1","SYN05843125 32997 31802 10330 20132 40072 83001 333 10360 58000=",
"43125099999","2024-03-24T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0288,1","+0182,1","10136,1",,,"02,1,+99999,9,99,9","9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0360,1","240,N,+0246,1","99999,9,09412,1","9,9,999,9,+000,1","SYN08043125 32997 21402 10288 20182 39412 40136 82000 333 10360 20246 58000 555 10036=",
"43125099999","2024-03-25T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0332,1","+0144,1","10079,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0362,1",,"99999,9,09372,1","9,9,999,9,+002,1","SYN06443125 32997 31402 10332 20144 39372 40079 83000 333 10362 58002=",
"43125099999","2024-03-26T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0282,1","+0106,1","10136,1",,,"04,1,+99999,9,99,9","9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0362,1","240,N,+0244,1","99999,9,09412,1","9,9,999,9,+004,1","SYN08043125 32997 42302 10282 20106 39412 40136 84000 333 10362 20244 58004 555 10036=",
"43125099999","2024-03-27T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0276,1","+0179,1","10146,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0364,1","240,N,+0240,1","99999,9,09420,1","9,9,999,9,+008,1","SYN08043125 32997 11402 10276 20179 39420 40146 80000 333 10364 20240 58008 555 10036=",
"43125099999","2024-04-02T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0164,1","10122,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0380,1","240,N,+0238,1","99999,9,09402,1","9,9,999,9,+000,1","SYN07043125 32997 12302 10300 20164 39402 40122 80000 333 10380 20238 58000=",
"43125099999","2024-04-03T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0286,1","+0184,1","99999,9",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0390,1","240,N,+0245,1","99999,9,09410,1","9,9,999,9,+008,1","SYN08043125 32997 11402 10286 20184 39410 43134 80000 333 10390 20245 58008 555 10036=",
"43125099999","2024-04-03T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0354,1","+0146,1","10054,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0384,1",,"99999,9,09352,1","9,9,999,9,-008,1","SYN06443125 32997 31402 10354 20146 39352 40054 83000 333 10384 59008=",
"43125099999","2024-04-04T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0376,1","+0157,1","10152,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0392,1",,"99999,9,09354,1","9,9,999,9,+002,1","SYN06443125 32997 32302 10376 20157 39354 40152 83000 333 10392 58002=",
"43125099999","2024-04-05T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0270,1","+0199,1","10119,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0392,1","240,N,+0250,1","99999,9,09392,1","9,9,999,9,-002,1","SYN08043125 32997 10502 10270 20199 39392 40119 80000 333 10392 20250 59002 555 10036=",
"43125099999","2024-04-05T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0380,1","+0154,1","10040,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0394,1",,"99999,9,09344,1","9,9,999,9,-010,1","SYN06443125 32997 10902 10380 20154 39344 40040 80000 333 10394 59010=",
"43125099999","2024-04-06T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0380,1","+0154,1","10101,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0398,1",,"99999,9,09400,1","9,9,999,9,+006,1","SYN06443125 32997 33002 10380 20154 39400 40101 83000 333 10398 58006=",
"43125099999","2024-04-07T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0139,1","10086,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0398,1","240,N,+0246,1","99999,9,09370,1","9,9,999,9,-010,1","SYN08043125 32997 30502 10302 20139 39370 40086 83000 333 10398 20246 59010 555 10036=",
"43125099999","2024-04-07T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0362,1","+0144,1","10083,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0382,1",,"99999,9,09382,1","9,9,999,9,-018,1","SYN06443125 32997 31802 10362 20144 39382 40083 83000 333 10382 59018=",
"43125099999","2024-04-08T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0176,1","10097,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0382,1","240,N,+0252,1","99999,9,09374,1","9,9,999,9,+004,1","SYN08043125 32997 10502 10280 20176 39374 40097 80000 333 10382 20252 58004 555 10036=",
"43125099999","2024-04-09T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0262,1","+0212,1","10117,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0374,1","240,N,+0230,1","99999,9,09390,1","9,9,999,9,+016,1","SYN08043125 32997 11402 10262 20212 39390 40117 80000 333 10374 20230 58016 555 10036=",
"43125099999","2024-04-10T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","190,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0260,1","+0216,1","10126,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0366,1","240,N,+0240,1","99999,9,09396,1","9,9,999,9,+006,1","SYN08043125 32997 11902 10260 20216 39396 40126 80000 333 10366 20240 58006 555 10036=",
"43125099999","2024-04-10T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0348,1","+0170,1","10057,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0364,1",,"99999,9,09352,1","9,9,999,9,+000,1","SYN06443125 32997 32302 10348 20170 39352 40057 83000 333 10364 58000=",
"43125099999","2024-04-11T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0316,1","+0166,1","10062,1",,,"05,1,+99999,9,99,9","9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9","240,M,+0344,1",,"99999,9,09350,1","9,9,999,9,-002,1","SYN06443125 32997 50502 10316 20166 39350 40062 85000 333 10344 59002=",
"43125099999","2024-04-12T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0258,1","+0189,1","10130,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0344,1","240,N,+0228,1","99999,9,09400,1","9,9,999,9,-004,1","SYN07043125 22997 11402 10258 20189 39400 40130 80000 333 10344 20228 59004=",
"43125099999","2024-04-12T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0184,1","10070,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0346,1",,"99999,9,09360,1","9,9,999,9,+010,1","SYN06443125 32997 31402 10330 20184 39360 40070 83000 333 10346 58010=",
"43125099999","2024-04-14T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0264,1","+0215,1","10143,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0270,1","240,N,+0222,1","99999,9,09414,1","9,9,999,9,+004,1","SYN08043125 32997 12302 10264 20215 39414 40143 80000 333 10270 20222 58004 555 10055=",
"43125099999","2024-04-14T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0192,1","10080,1",,,"03,1,+99999,9,99,9","9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0366,1",,"99999,9,09370,1","9,9,999,9,+006,1","SYN06443125 32997 32302 10330 20192 39370 40080 83000 333 10366 58006=",
"43125099999","2024-04-15T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0286,1","+0187,1","10144,1",,,"02,1,+99999,9,99,9","9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0366,1","240,N,+0252,1","99999,9,09420,1","9,9,999,9,+006,1","SYN08043125 32997 23002 10286 20187 39420 40144 82000 333 10366 20252 58006 555 10054=",
"43125099999","2024-04-15T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0358,1","+0151,1","10072,1",,,"00,1,+99999,9,99,9","9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0372,1",,"99999,9,09370,1","9,9,999,9,+000,1","SYN06443125 32997 10502 10358 20151 39370 40072 80000 333 10372 58000=",
