"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","MD1","MW1","REM","EQD"
"43057099999","2024-02-10T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0210,1","+0153,1","10166,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0195,1","9,9,999,9,+010,1","05,1","SYN07443057 31596 10000 10210 20153 40166 70500 81500 333 20195 58010 555 10000=",
"43057099999","2024-02-10T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0286,1","+0164,1","10172,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,+009,1","05,1","SYN05243057 31996 00000 10286 20164 40172 70500 333 58009=",
"43057099999","2024-02-10T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","340,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0266,1","+0177,1","10143,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+013,1","05,1","SYN06443057 31595 13403 10266 20177 40143 70500 81500 333 10300 58013=",
"43057099999","2024-02-11T00:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0218,1","+0135,1","10143,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-003,1","05,1","SYN05843057 31595 10000 10218 20135 40143 70500 81500 333 59003=",
"43057099999","2024-02-11T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0204,1","+0146,1","10167,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0188,1","9,9,999,9,+001,1","05,1","SYN07443057 31595 10000 10204 20146 40167 70500 81500 333 20188 58001 555 10000=",
"43057099999","2024-02-11T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0286,1","+0179,1","10149,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+005,1","05,1","SYN05843057 31595 10000 10286 20179 40149 70500 81500 333 58005=",
"43057099999","2024-02-11T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0264,1","+0200,1","10144,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,04,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+001,1","05,1","SYN06443057 31595 33202 10264 20200 40144 70500 81511 333 10294 58001=",
"43057099999","2024-02-12T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0220,1","+0195,1","10165,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,04,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0198,1","9,9,999,9,-002,1","05,1","SYN07443057 31595 30000 10220 20195 40165 70500 81511 333 20198 59002 555 10000=",
"43057099999","2024-02-12T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0274,1","+0208,1","10132,1",,"0,1,02,1","0,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,"9,9,999,9,-012,1","05,1","SYN06443057 31995 10000 10274 20208 40132 70500 80001 333 10297 59012=","Q01    003SCCGA1"
"43057099999","2024-02-13T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0216,1","+0156,1","10161,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,04,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0196,1","9,9,999,9,-004,1","05,1","SYN07443057 31595 30000 10216 20156 40161 70500 81511 333 20196 59004 555 10000=",
"43057099999","2024-02-13T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0272,1","+0188,1","10134,1",,"0,1,02,1","0,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+002,1","05,1","SYN06443057 31595 42902 10272 20188 40134 70500 82531 333 10304 58002=",
"43057099999","2024-02-14T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0228,1","+0135,1","10163,1",,"0,1,02,1","0,1,02,1","03,1,+00800,1,06,1","99,9,+99999,9,04,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0204,1","9,9,999,9,+002,1","05,1","SYN07443057 31595 50000 10228 20135 40163 70500 83511 333 20204 58002 555 10000=",
"43057099999","2024-02-14T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0300,1","+0158,1","10163,1",,"0,1,02,1","0,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+001,1","05,1","SYN05843057 31595 40000 10300 20158 40163 70500 82531 333 58001=",
"43057099999","2024-02-14T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0290,1","+0181,1","10134,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-007,1","05,1","SYN05843057 31595 20000 10290 20181 40134 70500 81501 333 59007=",
"43057099999","2024-02-14T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0274,1","+0194,1","10125,1",,"0,1,02,1","0,1,02,1","02,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-009,1","05,1","SYN06443057 31595 33402 10274 20194 40125 70500 82501 333 10300 59009=",
"43057099999","2024-02-15T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0218,1","+0143,1","10150,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0198,1","9,9,999,9,-013,1","05,1","SYN07443057 31595 10000 10218 20143 40150 70500 81500 333 20198 59013 555 10000=",
"43057099999","2024-02-15T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0300,1","+0186,1","10152,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+011,1","05,1","SYN05843057 31595 10000 10300 20186 40152 70500 81500 333 58011=",
"43057099999","2024-02-15T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0292,1","+0201,1","10122,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-012,1","05,1","SYN05843057 31595 12902 10292 20201 40122 70500 81500 333 59012=",
"43057099999","2024-02-15T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","320,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0276,1","+0223,1","10113,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-012,1","05,1","SYN06443057 31595 13203 10276 20223 40113 70500 81500 333 10298 59012=",
"43057099999","2024-02-16T00:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0242,1","+0221,1","10120,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-009,1","05,1","SYN05843057 31595 10000 10242 20221 40120 70500 81500 333 59009=",
"43057099999","2024-02-16T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0236,1","+0215,1","10146,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0218,1","9,9,999,9,-004,1","05,1","SYN07443057 31595 10000 10236 20215 40146 70500 81500 333 20218 59004 555 10000=",
"43057099999","2024-02-16T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0290,1","+0241,1","10118,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+005,1","05,1","SYN06443057 31595 22902 10290 20241 40118 70500 81501 333 10320 58005=",
"43057099999","2024-02-17T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0242,1","+0215,1","10137,1",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0220,1","9,9,999,9,-009,1","05,1","SYN06843057 31995 00000 10242 20215 40137 70500 333 20220 59009 555 10000=",
"43057099999","2024-02-17T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0306,1","+0224,1","10142,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,-008,1","05,1","SYN05243057 31995 00000 10306 20224 40142 70500 333 59008=",
"43057099999","2024-02-17T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0326,1","+0237,1","10111,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-014,1","05,1","SYN05843057 31595 10000 10326 20237 40111 70500 81500 333 59014=",
"43057099999","2024-02-17T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0302,1","+0229,1","10104,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-014,1","05,1","SYN06443057 31595 10000 10302 20229 40104 70500 81500 333 10330 59014=",
"43057099999","2024-02-18T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0240,1","+0216,1","10126,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0220,1","9,9,999,9,-011,1","05,1","SYN07443057 31595 10000 10240 20216 40126 70500 81500 333 20220 59011 555 10000=",
"43057099999","2024-02-18T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0274,1","+0227,1","10098,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-006,1","05,1","SYN06443057 31595 10000 10274 20227 40098 70500 81500 333 10324 59006=",
"43057099999","2024-02-19T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0238,1","+0220,1","10125,1",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0214,1","9,9,999,9,-001,1","05,1","SYN06843057 31995 00000 10238 20220 40125 70500 333 20214 59001 555 10000=",
"43057099999","2024-02-19T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0296,1","+0229,1","10142,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,+013,1","05,1","SYN05243057 31995 00000 10296 20229 40142 70500 333 58013=",
"43057099999","2024-02-19T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0306,1","+0204,1","10116,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+013,1","05,1","SYN05843057 31595 10000 10306 20204 40116 70500 81500 333 58013=",
"43057099999","2024-02-19T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0286,1","+0172,1","10110,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,+012,1","05,1","SYN05843057 31996 00000 10286 20172 40110 70500 333 10308 58012=",
"43057099999","2024-02-20T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0234,1","+0210,1","10145,1",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0215,1","9,9,999,9,+020,1","05,1","SYN06843057 31995 00000 10234 20210 40145 70500 333 20215 58020 555 10000=",
"43057099999","2024-02-20T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0304,1","+0194,1","10121,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+005,1","05,1","SYN05843057 31595 12902 10304 20194 40121 70500 81500 333 58005=",
"43057099999","2024-02-20T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0272,1","+0177,1","10116,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+006,1","05,1","SYN06443057 31596 13402 10272 20177 40116 70500 81500 333 10306 58006=",
"43057099999","2024-02-21T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0234,1","+0213,1","10144,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0214,1","9,9,999,9,-001,1","05,1","SYN07443057 31595 10000 10234 20213 40144 70500 81500 333 20214 59001 555 10000=",
"43057099999","2024-02-21T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0270,1","+0210,1","10116,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,+000,1","05,1","SYN05843057 31996 00000 10270 20210 40116 70500 333 10298 58000=",
"43057099999","2024-02-22T00:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0238,1","+0214,1","10121,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,+001,1","05,1","SYN05243057 31995 00000 10238 20214 40121 70500 333 58001=",
"43057099999","2024-02-22T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0240,1","+0216,1","10147,1",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0220,1","9,9,999,9,+002,1","05,1","SYN06843057 31995 00000 10240 20216 40147 70500 333 20220 58002 555 10000=",
"43057099999","2024-02-22T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0270,1","+0213,1","10121,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+005,1","05,1","SYN06443057 31595 13402 10270 20213 40121 70500 81500 333 10298 58005=",
"43057099999","2024-02-23T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0230,1","+0205,1","10153,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0213,1","9,9,999,9,+006,1","05,1","SYN07443057 31595 10000 10230 20205 40153 70500 81500 333 20213 58006 555 10000=",
"43057099999","2024-02-23T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0280,1","+0208,1","10149,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-001,1","05,1","SYN05843057 31595 10000 10280 20208 40149 70500 81500 333 59001=",
"43057099999","2024-02-23T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0270,1","+0175,1","10111,1",,"0,1,02,1","0,1,02,1",,,,,,,"9,9,999,9,-010,1","05,1","SYN05843057 31596 03203 10270 20175 40111 70500 333 10295 59010=",
"43057099999","2024-02-24T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0232,1","+0144,1","10141,1",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0212,1","9,9,999,9,-012,1","05,1","SYN06843057 31996 00000 10232 20144 40141 70500 333 20212 59012 555 10000=",
"43057099999","2024-02-24T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","340,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0278,1","+0105,1","10107,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-004,1","05,1","SYN06443057 31595 13403 10278 20105 40107 70500 81500 333 10306 59004=",
"43057099999","2024-02-25T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0210,1","+0064,1","10123,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0195,1","9,9,999,9,-018,1","05,1","SYN06443057 31595 10000 10210 20064 40123 70500 81500 333 20195 59018=",
"43057099999","2024-02-25T06:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0296,1","+0070,1","10123,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-020,1","05,1","SYN05843057 31595 10000 10296 20070 40123 70500 81500 333 59020=",
"43057099999","2024-02-25T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0314,1","+0095,1","10091,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-019,1","05,1","SYN05843057 31595 12902 10314 20095 40091 70500 81500 333 59019=",
"43057099999","2024-02-25T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","320,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0282,1","+0167,1","10084,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-023,1","05,1","SYN06443057 31595 13203 10282 20167 40084 70500 81500 333 10327 59023=",
"43057099999","2024-02-26T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0236,1","+0171,1","10111,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0213,1","9,9,999,9,-012,1","05,1","SYN07443057 31595 10000 10236 20171 40111 70500 81500 333 20213 59012 555 10000=",
"43057099999","2024-02-26T09:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0334,1","+0180,1","10088,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-003,1","05,1","SYN05843057 31596 10000 10334 20180 40088 70500 81200 333 59003=",
"43057099999","2024-02-26T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0294,1","+0230,1","10090,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0350,1","9,9,999,9,+006,1","05,1","SYN06443057 31596 10000 10294 20230 40090 70500 81400 333 10350 58006=",
"43057099999","2024-02-27T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0252,1","+0231,1","10133,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0225,1","9,9,999,9,+022,1","05,1","SYN07443057 31595 40000 10252 20231 40133 70500 81550 333 20225 58022 555 10000=",
"43057099999","2024-02-27T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0284,1","+0222,1","10103,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,+013,1","05,1","SYN06443057 31595 13202 10284 20222 40103 70500 81500 333 10306 58013=",
"43057099999","2024-02-28T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0240,1","+0150,1","10131,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0228,1","9,9,999,9,-002,1","05,1","SYN07443057 31595 10000 10240 20150 40131 70500 81500 333 20228 59002 555 10000=",
"43057099999","2024-02-28T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0280,1","+0230,1","10087,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-016,1","05,1","SYN06443057 31596 10000 10280 20230 40087 70500 81500 333 10320 59016=",
"43057099999","2024-02-29T03:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0256,1","+0236,1","10122,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9","240,N,+0235,1","9,9,999,9,-009,1","05,1","SYN07443057 31596 10000 10256 20236 40122 70500 81500 333 20235 59009 555 10000=",
"43057099999","2024-02-29T12:00:00","4","18.9","72.8166666","11.0","BOMBAY COLABA, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0312,1","+0224,1","10186,1",,"0,1,02,1","0,1,02,1","01,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,"9,9,999,9,-001,1","05,1","SYN06443057 31595 30000 10312 20224 40186 70500 81531 333 10352 59001=",
