"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43278099999","2024-01-05T03:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0246,1","+0231,1","10147,1","24,0190,3,1","2,1,02,1","2,1,02,1",,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0302,1","240,N,+0236,1","99999,9,10140,1","9,9,999,9,+005,1","05,1","SYN09843278 21596 83402 10246 20231 30140 40147 70522 8257/ 333 10302 20236 58005 6019/ 555 00186 10019=",
"43278099999","2024-01-05T06:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0282,1","+0232,1","10138,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10131,1","9,9,999,9,+000,1",,"SYN05843278 32597 60502 10282 20232 30131 40138 83571 333 58000=",
"43278099999","2024-01-05T09:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0288,1","+0223,1","10115,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10108,1","9,9,999,9,-004,1",,"SYN05843278 32596 60203 10288 20223 30108 40115 83521 333 59004=",
"43278099999","2024-01-05T12:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","020,1,N,0021,1","22000,1,9,N","010000,1,9,9","+0260,1","+0228,1","10111,1",,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10104,1","9,9,999,9,-010,1",,"SYN06443278 32597 40204 10260 20228 30104 40111 82530 333 10300 59010=",
"43278099999","2024-01-05T15:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","340,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0266,1","+0231,1","10136,1","12,0001,3,1",,,,,"02,1,+00800,1,06,1","99,9,+99999,9,04,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10129,1","9,9,999,9,+004,1",,"SYN06443278 22596 63404 10266 20231 30129 40136 82411 333 58004 6991/=",
"43278099999","2024-01-06T00:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0258,1","+0232,1","10121,1","21,0003,3,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10114,1","9,9,999,9,+001,1",,"SYN06443278 22596 60205 10258 20232 30114 40121 8341/ 333 58001 6993/=",
"43278099999","2024-01-06T03:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0264,1","+0238,1","10139,1","24,0003,3,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0300,1","240,N,+0255,1","99999,9,10132,1","9,9,999,9,-008,1",,"SYN09243278 22597 73202 10264 20238 30132 40139 83471 333 10300 20255 59008 6993/ 555 00003 10019=",
"43278099999","2024-01-06T06:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0272,1","+0234,1","10140,1","03,0000,2,1","5,1,02,1","2,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10133,1","9,9,999,9,+002,1","50,1","SYN07043278 21597 70502 10272 20234 30133 40140 75052 83472 333 58002 6990/=",
"43278099999","2024-01-06T12:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0269,1","+0224,1","10123,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,05,1","99,9,+99999,9,01,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10116,1","9,9,999,9,+012,1",,"SYN06443278 32596 73604 10269 20224 30116 40123 83529 333 10284 58012=",
"43278099999","2024-01-06T15:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0262,1","+0227,1","10139,1","12,0000,2,1",,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10132,1","9,9,999,9,+003,1",,"SYN06443278 22596 53603 10262 20227 30132 40139 82571 333 58003 6990/=",
"43278099999","2024-01-07T00:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0260,1","+0237,1","10130,1","21,0000,2,1","2,1,02,1","2,1,02,1",,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,10123,1","9,9,999,9,+009,1","50,1","SYN07043278 21596 50503 10260 20237 30123 40130 75022 82571 333 58009 6990/=",
"43278099999","2024-01-07T03:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","340,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0259,1","+0237,1","10148,1","24,0000,2,1","1,1,02,1","0,1,02,1",,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0284,1","240,N,+0251,1","99999,9,10141,1","9,9,999,9,+009,1","10,1","SYN09243278 21596 83405 10259 20237 30141 40148 71010 8487/ 333 10284 20251 58009 6990/ 555 10019=",
"43278099999","2024-01-07T06:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0240,1","+0240,1","10150,1","03,0130,3,1","6,1,02,1","5,1,02,1",,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,10143,1","9,9,999,9,+010,1","60,1","SYN07043278 21596 80204 10240 20240 30143 40150 76065 8487/ 333 58010 6013/=",
"43278099999","2024-01-07T09:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0248,1","+0242,1","10123,1","06,0140,3,1","5,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,10116,1","9,9,999,9,+004,1","58,1","SYN07043278 21596 80205 10248 20242 30116 40123 75852 85570 333 58004 6014/=",
"43278099999","2024-01-07T12:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0249,1","+0239,1","10121,1","09,0170,3,1","6,1,02,1","2,1,02,1",,,"06,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,10114,1","9,9,999,9,-002,1","02,1","SYN07643278 21596 83604 10249 20239 30114 40121 70262 86520 333 10262 59002 6017/=",
"43278099999","2024-01-07T15:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,9","004000,1,9,9","+0232,1","+0226,1","10138,1",,"6,1,99,9","6,1,99,9",,,"01,1,+00600,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,10,1","9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00600,1,99,9,99,9",,,"99999,9,10131,1","9,9,999,9,-001,1","61,1","SYN004BUFR",
"43278099999","2024-01-08T00:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0244,1","+0238,1","10126,1","21,0400,3,1","6,1,02,1","2,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10119,1","9,9,999,9,-004,1","21,1","SYN07043278 21596 70000 10244 20238 30119 40126 72162 83472 333 59004 6040/=",
"43278099999","2024-01-08T03:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0248,1","+0242,1","10154,1","24,0450,3,1","6,1,02,1","5,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0262,1","240,N,+0228,1","99999,9,10147,1","9,9,999,9,+006,1","63,1","SYN09843278 21596 80502 10248 20242 30147 40154 76365 8357/ 333 10262 20228 58006 6045/ 555 00445 10063=",
"43278099999","2024-01-08T06:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0248,1","+0248,1","10155,1","03,0020,3,1","5,1,02,1","2,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10148,1","9,9,999,9,+005,1","02,1","SYN07043278 21597 80502 10248 20248 30148 40155 70252 8357/ 333 58005 6002/=",
"43278099999","2024-01-08T09:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0264,1","+0247,1","10135,1","06,0020,3,1",,,,,"05,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,10128,1","9,9,999,9,+012,1",,"SYN06443278 22597 80203 10264 20247 30128 40135 85570 333 58012 6002/=",
"43278099999","2024-01-08T12:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0263,1","+0242,1","10132,1","09,0020,3,1",,,,,"07,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00800,1,99,9,99,9",,,"99999,9,10125,1","9,9,999,9,+011,1",,"SYN07043278 22596 80504 10263 20242 30125 40132 87520 333 10269 58011 6002/=",
"43278099999","2024-01-08T15:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,9","004000,1,9,9","+0262,1","+0236,1","10148,1",,,,"0,1,99,9","0,1,99,9","02,1,+00600,1,06,1","99,9,+99999,9,04,1","99,9,+99999,9,10,1","9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00600,1,99,9,99,9",,,"99999,9,10141,1","9,9,999,9,+010,1",,"SYN004BUFR",
"43278099999","2024-01-09T00:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0250,1","+0235,1","10131,1","21,0020,3,1","1,1,02,1","1,1,02,1",,,"03,1,+00800,1,06,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10124,1","9,9,999,9,+005,1","05,1","SYN07043278 21596 70000 10250 20235 30124 40131 70511 8351/ 333 58005 6002/=",
"43278099999","2024-01-09T03:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0272,1","+0234,1","10152,1","24,0020,3,1",,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0272,1","240,N,+0244,1","99999,9,10145,1","9,9,999,9,-002,1",,"SYN09243278 22597 70503 10272 20234 30145 40152 83572 333 10272 20244 59002 6002/ 555 00016 10065=",
"43278099999","2024-01-09T06:00:00","4","13.0666666","80.2","7.0","NUMGAMBAKKAM, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0290,1","+0235,1","10157,1",,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,10150,1","9,9,999,9,+002,1",,"SYN05843278 32597 50502 10290 20235 30150 40157 83431 333 58002=",
