"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","OC1","REM","EQD"
"42361099999","2023-01-02T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0142,1","+0087,1","10233,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+012,1","10,1",,,,"SYN05242361 31994 00000 10142 20087 40233 71044 333 58012=",
"42361099999","2023-01-02T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0176,1","+0101,1","10205,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+013,1","05,1",,,,"SYN05242361 31995 00502 10176 20101 40205 70500 333 58013=",
"42361099999","2023-01-02T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0122,1","+0107,1","10212,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0187,1",,,"9,9,999,9,+014,1","05,1",,,,"SYN05842361 31994 00502 10122 20107 40212 70500 333 10187 58014=",
"42361099999","2023-01-02T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00060,1,W,N","000200,1,9,9","+0102,1","+0102,1","10223,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+003,1","47,1",,,,"SYN05242361 31/92 90000 10102 20102 40223 74744 333 58003=",
"42361099999","2023-01-02T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0102,1","+0098,1","10223,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+004,1","47,1",,,,"SYN05242361 31/91 90000 10102 20098 40223 74744 333 58004=",
"42361099999","2023-01-02T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","000300,1,9,9","+0090,1","+0090,1","99999,9",,,,"24,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10230,1,99999,9",,"44,1",,,,"MET067METAR VIGR 021800Z VRB02KT 0300 R24/P2000 FG SKC 09/09 Q1023 NOSIG=",
"42361099999","2023-01-02T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0088,1","+0080,1","10222,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+009,1","45,1",,,,"SYN05242361 31/91 90000 10088 20080 40222 74544 333 58009=",
"42361099999","2023-01-03T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0080,1","+0071,1","10221,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+011,1","45,1",,,,"SYN05242361 31/91 90000 10080 20071 40221 74544 333 58011=",
"42361099999","2023-01-03T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00240,1,W,N","001000,1,9,9","+0086,1","+0078,1","10245,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,N,+0074,1",,,"9,9,999,9,+009,1","43,1",,,,"SYN06842361 31/94 90000 10086 20078 40245 74344 333 20074 58009 555 10000=",
"42361099999","2023-01-03T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00240,1,W,N","001000,1,9,9","+0110,1","+0077,1","10246,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+009,1","10,1",,,,"SYN05242361 31/94 90000 10110 20077 40246 71044 333 58009=",
"42361099999","2023-01-03T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0146,1","+0087,1","10268,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+001,1","05,1",,,,"SYN05242361 31995 00000 10146 20087 40268 70500 333 58001=",
"42361099999","2023-01-03T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0124,1","+0088,1","10208,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0164,1",,,"9,9,999,9,-004,1","05,1",,,,"SYN05842361 31995 00000 10124 20088 40208 70500 333 10164 59004=",
"42361099999","2023-01-03T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0084,1","+0071,1","10229,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+003,1","05,1",,,,"SYN05242361 31995 00000 10084 20071 40229 70500 333 58003=",
"42361099999","2023-01-03T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0064,1","+0055,1","10235,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+008,1","10,1",,,,"SYN05242361 31994 00000 10064 20055 40235 71000 333 58008=",
"42361099999","2023-01-03T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0058,1","+0053,1","10228,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+002,1","44,1",,,,"SYN05242361 31993 00000 10058 20053 40228 74444 333 58002=",
"42361099999","2023-01-04T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0078,1","+0078,1","10224,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+002,1","47,1",,,,"SYN05242361 31/91 90000 10078 20078 40224 74744 333 58002=",
"42361099999","2023-01-04T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00060,1,W,N","000200,1,9,9","+0082,1","+0082,1","10249,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,N,+0045,1",,,"9,9,999,9,+004,1","45,1",,,,"SYN06842361 31/92 90000 10082 20082 40249 74544 333 20045 58004 555 10000=",
"42361099999","2023-01-04T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00060,1,W,N","000200,1,9,9","+0108,1","+0075,1","10251,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+005,1","43,1",,,,"SYN05242361 31/92 90000 10108 20075 40251 74344 333 58005=",
"42361099999","2023-01-04T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0146,1","+0083,1","10213,1",,"4,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+007,1","05,1",,,,"SYN05242361 31994 00000 10146 20083 40213 70540 333 58007=",
"42361099999","2023-01-04T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0126,1","+0095,1","10213,1",,"4,1,02,1","0,1,02,1",,,,,,,,"240,M,+0156,1",,,"9,9,999,9,+005,1","10,1",,,,"SYN05842361 31994 00000 10126 20095 40213 71040 333 10156 58005=",
"42361099999","2023-01-04T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000200,1,9,9","+0074,1","+0065,1","10233,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+003,1","46,1",,,,"SYN05242361 31992 00000 10074 20065 40233 74600 333 58003=",
"42361099999","2023-01-04T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000050,1,9,9","+0056,1","+0047,1","10239,1",,"4,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+003,1","46,1",,,,"SYN05242361 31991 00000 10056 20047 40239 74640 333 58003=",
"42361099999","2023-01-04T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000050,1,9,9","+0050,1","+0045,1","10231,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+003,1","44,1",,,,"SYN05242361 31991 00000 10050 20045 40231 74444 333 58003=",
"42361099999","2023-01-05T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0064,1","+0064,1","10234,1",,"4,1,02,1","4,1,02,1",,"09,1,+99999,9,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+009,1","47,1",,,,"SYN06242361 31/90 90000 10064 20064 40234 74744 89/// 333 58009 89/=",
"42361099999","2023-01-05T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00060,1,W,N","000200,1,9,9","+0070,1","+0066,1","10231,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,N,+0044,1",,,"9,9,999,9,+001,1","45,1",,,,"SYN06842361 31/92 90000 10070 20066 40231 74544 333 20044 58001 555 10000=",
"42361099999","2023-01-05T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00120,1,W,N","000500,1,9,9","+0100,1","+0071,1","10258,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+006,1","43,1",,,,"SYN05242361 31/93 90000 10100 20071 40258 74344 333 58006=",
"42361099999","2023-01-05T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0140,1","+0071,1","10232,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+015,1","10,1",,,,"SYN05242361 31994 03202 10140 20071 40232 71044 333 58015=",
"42361099999","2023-01-05T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0102,1","+0077,1","10234,1",,"4,1,02,1","4,1,02,1",,,,,,,,"240,M,+0150,1",,,"9,9,999,9,+018,1","10,1",,,,"SYN05842361 31994 00000 10102 20077 40234 71044 333 10150 58018=",
"42361099999","2023-01-05T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0064,1","+0046,1","10253,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+020,1","44,1",,,,"SYN05242361 31993 00000 10064 20046 40253 74444 333 58020=",
"42361099999","2023-01-05T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0050,1","+0041,1","10262,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+022,1","44,1",,,,"SYN05242361 31993 00000 10050 20041 40262 74444 333 58022=",
"42361099999","2023-01-05T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000200,1,9,9","+0042,1","+0032,1","10250,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+019,1","44,1",,,,"SYN05242361 31992 00000 10042 20032 40250 74444 333 58019=",
"42361099999","2023-01-06T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0068,1","+0064,1","10242,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+008,1","42,1",,,,"SYN05242361 31993 00000 10068 20064 40242 74244 333 58008=",
"42361099999","2023-01-06T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,9","000500,1,9,9","+0067,1","+0059,1","10264,1","99,9999,9,9","4,1,99,9","4,1,99,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","120,N,+0042,1",,,"9,9,999,9,+013,1","45,1",,,,"SYN004BUFR",
"42361099999","2023-01-06T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0106,1","+0068,1","10266,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,+009,1","44,1",,,,"SYN05242361 31993 00000 10106 20068 40266 74444 333 58009=",
"42361099999","2023-01-06T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0140,1","+0089,1","10237,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+005,1","05,1",,,,"SYN05242361 31994 00000 10140 20089 40237 70500 333 58005=",
"42361099999","2023-01-06T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0120,1","+0084,1","10234,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0148,1",,,"9,9,999,9,+001,1","05,1",,,,"SYN05842361 31994 00000 10120 20084 40234 70500 333 10148 58001=",
"42361099999","2023-01-06T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0070,1","+0057,1","10223,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-010,1","46,1",,,,"SYN05242361 31993 00000 10070 20057 40223 74644 333 59010=",
"42361099999","2023-01-06T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000050,1,9,9","+0048,1","+0039,1","10248,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-014,1","46,1",,,,"SYN05242361 31991 00000 10048 20039 40248 74644 333 59014=",
"42361099999","2023-01-06T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000050,1,9,9","+0036,1","+0026,1","10237,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-015,1","46,1",,,,"SYN05242361 31991 00000 10036 20026 40237 74644 333 59015=",
"42361099999","2023-01-07T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000049,1,9,9","+0054,1","+0054,1","10224,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-019,1","47,1",,,,"SYN05242361 31/90 90000 10054 20054 40224 74744 333 59019=",
"42361099999","2023-01-07T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","00030,1,W,N","000050,1,9,9","+0058,1","+0058,1","10244,1",,"4,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","240,N,+0026,1",,,"9,9,999,9,-021,1","45,1",,,,"SYN06842361 31/91 90000 10058 20058 40244 74544 333 20026 59021 555 10000=",
"42361099999","2023-01-07T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0120,1","+0075,1","10241,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-024,1","42,1",,,,"SYN05242361 31993 00000 10120 20075 40241 74244 333 59024=",
"42361099999","2023-01-07T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0186,1","+0032,1","10203,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-029,1","05,1",,,,"SYN05242361 31994 00000 10186 20032 40203 70500 333 59029=",
"42361099999","2023-01-07T12:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0160,1","+0095,1","10199,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0208,1",,,"9,9,999,9,-030,1","05,1",,,,"SYN05842361 31994 00000 10160 20095 40199 70500 333 10208 59030=",
"42361099999","2023-01-07T15:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0086,1","+0069,1","10219,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-021,1","10,1",,,,"SYN05242361 31994 00000 10086 20069 40219 71000 333 59021=",
"42361099999","2023-01-07T18:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0066,1","+0052,1","10217,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-028,1","10,1",,,,"SYN05242361 31994 00000 10066 20052 40217 71044 333 59028=",
"42361099999","2023-01-07T21:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0058,1","+0049,1","10211,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-022,1","44,1",,,,"SYN05242361 31993 00000 10058 20049 40211 74444 333 59022=",
"42361099999","2023-01-08T00:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0040,1","+0030,1","10200,1",,"4,1,02,1","4,1,02,1",,,,,,,,,,,"9,9,999,9,-025,1","10,1",,,,"SYN05242361 31994 00000 10040 20030 40200 71044 333 59025=",
"42361099999","2023-01-08T01:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","000100,1,9,9","+0020,5","+0020,5","99999,9",,,,"24,U,9999,9",,,,,,,,,"10200,5,99999,9",,"44,1",,,,"MET070METAR VIGR 080100Z VRB02KT 0100 R24/1200 FG SKY OBS 02/02 Q1020 NOSIG=","D01      0ADE693D02      0ADE539"
"42361099999","2023-01-08T03:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0054,1","+0035,1","10216,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,N,+0032,1",,,"9,9,999,9,-027,1","10,1",,,,"SYN06842361 31995 00000 10054 20035 40216 71000 333 20032 59027 555 10000=",
"42361099999","2023-01-08T04:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","290,1,N,0021,1","22000,1,9,N","001500,1,9,9","+0110,1","+0110,1","99999,9",,,,"24,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,"10,1",,,,"MET066METAR VIGR 080400Z 29004KT 1500 R24/1400 BR SKC 11/11 Q1022 NOSIG=",
"42361099999","2023-01-08T04:30:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","290,1,N,0026,1","22000,1,9,N","002000,1,9,9","+0130,1","+0100,1","99999,9",,,,"24,U,9999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,"10,1",,,,"MET066METAR VIGR 080430Z 29005KT 2000 R24/1800 BR SKC 13/10 Q1022 NOSIG=",
"42361099999","2023-01-08T05:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","260,1,N,0015,1","22000,1,9,N","002400,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,"05,1",,,,"MET062METAR VIGR 080500Z 26003KT 2400 HZ SKC 15/10 Q1022 BECMG 3000=",
"42361099999","2023-01-08T05:30:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","003000,1,9,9","+0160,1","+0100,1","99999,9",,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,,,"MET057METAR VIGR 080530Z VRB02KT 3000 HZ SKC 16/10 Q1021 NOSIG=",
"42361099999","2023-01-08T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0174,1","+0075,1","10204,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-031,1","05,1",,,,"SYN05242361 31994 00000 10174 20075 40204 70500 333 59031=",
"42361099999","2023-01-08T06:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","003000,1,9,9","+0170,1","+0090,1","99999,9",,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,,,"MET057METAR VIGR 080600Z VRB02KT 3000 HZ SKC 17/09 Q1021 NOSIG=",
"42361099999","2023-01-08T09:00:00","4","26.293336","78.227753","188.06","GWALIOR, IN","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0236,2","+0082,1","10172,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-026,1","05,1",,,,"SYN05242361 31995 03402 10236 20082 40172 70500 333 59026=",
