"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43277099999","2023-01-10T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0260,1","+0170,1","10137,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0296,1",,"99999,9,10037,1","9,9,999,9,-009,1",,"SYN06443277 32996 21401 10260 20170 30037 40137 80001 333 10296 59009=","Q01    003SCCGA1"
"43277099999","2023-01-11T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0216,1","+0174,1","10164,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0296,1","240,N,+0156,1","99999,9,10062,1","9,9,999,9,-009,1","10,1","SYN08643277 31995 20000 10216 20174 30062 40164 71000 80001 333 10296 20156 59009 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-11T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0264,1","+0182,1","10118,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1",,"99999,9,10019,1","9,9,999,9,-018,1",,"SYN06443277 32996 40000 10264 20182 30019 40118 80002 333 10300 59018=","Q01    003SCCGA1"
"43277099999","2023-01-12T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0224,1","+0183,1","10142,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1","240,N,+0165,1","99999,9,10041,1","9,9,999,9,-021,1","10,1","SYN08643277 31995 20000 10224 20183 30041 40142 71000 80001 333 10300 20165 59021 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-12T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0270,1","+0164,1","10107,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1",,"99999,9,10008,1","9,9,999,9,-011,1",,"SYN06443277 32996 40000 10270 20164 30008 40107 80002 333 10312 59011=","Q01    003SCCGA1"
"43277099999","2023-01-13T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0222,1","+0187,1","10153,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1","240,N,+0165,1","99999,9,10051,1","9,9,999,9,+010,1","10,1","SYN08643277 31996 20000 10222 20187 30051 40153 71000 80001 333 10312 20165 58010 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-13T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","004000,1,9,9","+0260,1","+0185,1","10119,1","99,9999,9,9",,,"0,1,99,9","0,1,99,9","99,9,+08000,1,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,08000,1,99,9,99,9",,,"99999,9,10019,1","9,9,999,9,+011,1",,"SYN004BUFR",
"43277099999","2023-01-14T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0220,1","+0178,1","10153,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0305,1","240,N,+0165,1","99999,9,10051,1","9,9,999,9,+000,1","10,1","SYN08643277 31995 50000 10220 20178 30051 40153 71000 80002 333 10305 20165 58000 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-14T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0266,1","+0188,1","10108,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0298,1",,"99999,9,10009,1","9,9,999,9,-010,1",,"SYN06443277 32996 60000 10266 20188 30009 40108 80002 333 10298 59010=","Q01    003SCCGA1"
"43277099999","2023-01-15T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0220,1","+0178,1","10143,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0298,1","240,N,+0160,1","99999,9,10042,1","9,9,999,9,-009,1","10,1","SYN08643277 31995 40000 10220 20178 30042 40143 71000 80002 333 10298 20160 59009 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-15T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0270,1","+0175,1","10108,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0302,1",,"99999,9,10009,1","9,9,999,9,+000,1",,"SYN06443277 32996 50000 10270 20175 30009 40108 80002 333 10302 58000=","Q01    003SCCGA1"
"43277099999","2023-01-16T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0220,1","+0178,1","10153,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0302,1","240,N,+0163,1","99999,9,10051,1","9,9,999,9,+009,1","10,1","SYN08643277 31995 40000 10220 20178 30051 40153 71000 80001 333 10302 20163 58009 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-16T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0264,1","+0160,1","10117,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0305,1",,"99999,9,10018,1","9,9,999,9,+009,1",,"SYN06443277 32996 40501 10264 20160 30018 40117 80002 333 10305 58009=","Q01    003SCCGA1"
"43277099999","2023-01-17T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0230,1","+0182,1","10151,1",,"0,1,02,1","0,1,02,1",,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0305,1","240,N,+0175,1","99999,9,10050,1","9,9,999,9,-001,1","10,1","SYN08643277 31595 40000 10230 20182 30050 40151 71000 82801 333 10305 20175 59001 555 10000=",
"43277099999","2023-01-17T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0270,1","+0182,1","10126,1",,,,,,"04,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,02250,1,99,9,99,9","240,M,+0305,1",,"99999,9,10027,1","9,9,999,9,+009,1",,"SYN06443277 32896 60000 10270 20182 30027 40126 84072 333 10305 58009=",
"43277099999","2023-01-18T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0224,1","+0179,1","10172,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0305,1","240,N,+0172,1","99999,9,10070,1","9,9,999,9,+020,1","10,1","SYN08643277 31995 20000 10224 20179 30070 40172 71000 80001 333 10305 20172 58020 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-18T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0274,1","+0180,1","10135,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,10036,1","9,9,999,9,+009,1",,"SYN06443277 32996 60000 10274 20180 30036 40135 80002 333 10302 58009=","Q01    003SCCGA1"
"43277099999","2023-01-19T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0222,1","+0187,1","10172,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0302,1","240,N,+0165,1","99999,9,10070,1","9,9,999,9,+000,1","10,1","SYN08643277 31995 20000 10222 20187 30070 40172 71000 80001 333 10302 20165 58000 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-19T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0280,1","+0176,1","10127,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0303,1",,"99999,9,10028,1","9,9,999,9,-008,1",,"SYN06443277 32996 41401 10280 20176 30028 40127 80002 333 10303 59008=","Q01    003SCCGA1"
"43277099999","2023-01-20T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","002000,1,9,9","+0220,1","+0185,1","10162,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0303,1","240,N,+0180,1","99999,9,10060,1","9,9,999,9,-010,1","10,1","SYN08643277 31995 42301 10220 20185 30060 40162 71000 80002 333 10303 20180 59010 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-20T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0264,1","+0203,1","10128,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0286,1",,"99999,9,10029,1","9,9,999,9,+001,1",,"SYN06443277 32996 60000 10264 20203 30029 40128 80002 333 10286 58001=","Q01    003SCCGA1"
"43277099999","2023-01-21T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0240,1","+0206,1","10161,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0286,1","240,N,+0195,1","99999,9,10059,1","9,9,999,9,-001,1","10,1","SYN08643277 31995 40000 10240 20206 30059 40161 71000 80001 333 10286 20195 59001 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-21T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0274,1","+0180,1","10116,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1",,"99999,9,10017,1","9,9,999,9,-012,1",,"SYN06443277 32996 61401 10274 20180 30017 40116 80002 333 10310 59012=","Q01    003SCCGA1"
"43277099999","2023-01-22T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0242,1","+0202,1","10148,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1","240,N,+0195,1","99999,9,10048,1","9,9,999,9,-011,1","10,1","SYN08643277 31995 40000 10242 20202 30048 40148 71000 80001 333 10310 20195 59011 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-22T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0268,1","+0172,1","10116,1",,,,,,"02,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,02250,1,99,9,99,9","240,M,+0300,1",,"99999,9,10017,1","9,9,999,9,+000,1",,"SYN06443277 32896 61402 10268 20172 30017 40116 82032 333 10300 58000=",
"43277099999","2023-01-23T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0244,1","+0198,1","10138,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1","240,N,+0190,1","99999,9,10038,1","9,9,999,9,-010,1","10,1","SYN08643277 31995 42902 10244 20198 30038 40138 71000 80002 333 10300 20190 59010 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-23T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0264,1","+0203,1","10106,1",,,,,,"04,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,02250,1,99,9,99,9","240,M,+0295,1",,"99999,9,10007,1","9,9,999,9,-010,1",,"SYN06443277 32896 60501 10264 20203 30007 40106 84072 333 10295 59010=",
"43277099999","2023-01-24T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0244,1","+0207,1","10137,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0295,1","240,N,+0200,1","99999,9,10037,1","9,9,999,9,-001,1","10,1","SYN08643277 31995 20000 10244 20207 30037 40137 71000 80001 333 10295 20200 59001 555 10000=","Q01    003SCCGA1"
"43277099999","2023-01-24T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","050,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0280,1","+0172,1","10104,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1",,"99999,9,10005,1","9,9,999,9,-002,1",,"SYN06443277 32996 40505 10280 20172 30005 40104 80001 333 10312 59002=","Q01    003SCCGA1"
"43277099999","2023-01-25T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0230,1","+0189,1","10140,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1","240,N,+0175,1","99999,9,10039,1","9,9,999,9,+002,1","10,1","SYN08643277 31995 20000 10230 20189 30039 40140 71000 80001 333 10312 20175 58002 555 10000=","Q01    003SCCGA1"
