"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43125099999","2023-01-08T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0234,1","+0057,1","10148,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0270,1",,"99999,9,09412,1","9,9,999,9,-010,1",,"SYN06443125 32997 10502 10234 20057 39412 40148 80001 333 10270 59010=","Q01    003SCCGA1"
"43125099999","2023-01-09T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0184,1","+0102,1","10203,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0270,1","240,N,+0055,1","99999,9,09452,1","9,9,999,9,+012,1",,"SYN08043125 32997 13602 10184 20102 39452 40203 80000 333 10270 20055 58012 555 10000=",
"43125099999","2023-01-09T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0240,1","+0082,1","10156,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0290,1",,"99999,9,09420,1","9,9,999,9,+008,1",,"SYN06443125 32997 10502 10240 20082 39420 40156 80001 333 10290 58008=","Q01    003SCCGA1"
"43125099999","2023-01-10T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0200,1","+0092,1","10198,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0290,1","240,N,+0075,1","99999,9,09450,1","9,9,999,9,-002,1",,"SYN08043125 32997 10902 10200 20092 39450 40198 80000 333 10290 20075 59002 555 10000=",
"43125099999","2023-01-10T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0274,1","+0057,1","10138,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1",,"99999,9,09412,1","9,9,999,9,-008,1",,"SYN06443125 32997 10902 10274 20057 39412 40138 80001 333 10300 59008=","Q01    003SCCGA1"
"43125099999","2023-01-11T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0208,1","+0098,1","10180,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1","240,N,+0075,1","99999,9,09434,1","9,9,999,9,-016,1",,"SYN08043125 32997 12302 10208 20098 39434 40180 80001 333 10300 20075 59016 555 10000=","Q01    003SCCGA1"
"43125099999","2023-01-11T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","030,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0282,1","+0070,1","10136,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1",,"99999,9,09412,1","9,9,999,9,+000,1",,"SYN06443125 32997 10302 10282 20070 39412 40136 80000 333 10312 58000=",
"43125099999","2023-01-13T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0206,1","+0108,1","10178,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1","240,N,+0086,1","99999,9,09432,1","9,9,999,9,+012,1",,"SYN08043125 32997 13002 10206 20108 39432 40178 80000 333 10310 20086 58012 555 10000=",
"43125099999","2023-01-14T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0286,1","+0146,1","10101,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1",,"99999,9,09380,1","9,9,999,9,-010,1",,"SYN06443125 32997 12302 10286 20146 39380 40101 80000 333 10312 59010=",
"43125099999","2023-01-14T16:30:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0210,1","+0140,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,"MET054METAR VOBR 141630Z 04003KT 6000 SKC 21/14 Q1017 NOSIG=",
"43125099999","2023-01-15T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0296,1","+0135,1","10054,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1",,"99999,9,09376,1","9,9,999,9,-004,1",,"SYN06443125 32997 12302 10296 20135 39376 40054 80000 333 10310 59004=",
"43125099999","2023-01-17T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0186,1","+0143,1","10158,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1","240,N,+0126,1","99999,9,09410,1","9,9,999,9,+010,1",,"SYN08043125 32997 11802 10186 20143 39410 40158 80000 333 10315 20126 58010 555 10000=",
"43125099999","2023-01-17T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0127,1","10109,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1",,"99999,9,09388,1","9,9,999,9,+018,1",,"SYN06443125 32997 12702 10284 20127 39388 40109 80000 333 10310 58018=",
"43125099999","2023-01-18T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0268,1","+0126,1","10127,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0312,1",,"99999,9,09400,1","9,9,999,9,+012,1",,"SYN06443125 32997 11402 10268 20126 39400 40127 80001 333 10312 58012=","Q01    003SCCGA1"
"43125099999","2023-01-19T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0270,1","+0125,1","10127,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0304,1",,"99999,9,09400,1","9,9,999,9,+000,1",,"SYN06443125 32997 11402 10270 20125 39400 40127 80001 333 10304 58000=","Q01    003SCCGA1"
"43125099999","2023-01-20T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0274,1","+0113,1","10136,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1",,"99999,9,09410,1","9,9,999,9,+010,1",,"SYN06443125 32997 12302 10274 20113 39410 40136 80000 333 10300 58010=",
"43125099999","2023-01-21T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0188,1","+0145,1","10195,1",,,,,,,,,,"240,M,+0300,1","240,N,+0135,1","99999,9,09444,1","9,9,999,9,+004,1",,"SYN07443125 32997 02302 10188 20145 39444 40195 333 10300 20135 58004 555 10000=",
"43125099999","2023-01-22T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0270,1","+0098,1","10135,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0296,1",,"99999,9,09408,1","9,9,999,9,-004,1",,"SYN06443125 32997 10502 10270 20098 39408 40135 80001 333 10296 59004=","Q01    003SCCGA1"
"43125099999","2023-01-23T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0266,1","+0128,1","10135,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0292,1",,"99999,9,09408,1","9,9,999,9,+000,1",,"SYN06443125 32997 11402 10266 20128 39408 40135 80000 333 10292 58000=",
"43125099999","2023-01-24T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0208,1","+0153,1","10203,1",,,,,,,,,,"240,M,+0292,1","240,N,+0150,1","99999,9,09456,1","9,9,999,9,+016,1",,"SYN06443125 32997 01402 10208 20153 39456 40203 333 10292 20150 58016=",
"43125099999","2023-01-24T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0276,1","+0145,1","10111,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1",,"99999,9,09388,1","9,9,999,9,-020,1",,"SYN06443125 32997 11802 10276 20145 39388 40111 80000 333 10315 59020=",
"43125099999","2023-01-25T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0220,1","+0130,1","10173,1",,,,,,,,,,"240,M,+0315,1","240,N,+0146,1","99999,9,09430,1","9,9,999,9,-026,1",,"SYN07443125 32997 00902 10220 20130 39430 40173 333 10315 20146 59026 555 10000=",
"43125099999","2023-01-26T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","110,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0212,1","+0099,1","10162,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1","240,N,+0130,1","99999,9,09420,1","9,9,999,9,-010,1",,"SYN08043125 32997 11102 10212 20099 39420 40162 80001 333 10315 20130 59010 555 10000=","Q01    003SCCGA1"
"43125099999","2023-01-26T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0278,1","+0085,1","10103,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0318,1",,"99999,9,09380,1","9,9,999,9,+000,1",,"SYN06443125 32997 11402 10278 20085 39380 40103 80000 333 10318 58000=",
"43125099999","2023-01-27T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0200,1","+0133,1","10155,1",,,,,,,,,,"240,M,+0318,1","240,N,+0100,1","99999,9,09410,1","9,9,999,9,-010,1",,"SYN07443125 32997 00902 10200 20133 39410 40155 333 10318 20100 59010 555 10000=",
"43125099999","2023-01-27T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0088,1","10093,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0304,1",,"99999,9,09370,1","9,9,999,9,-010,1",,"SYN06443125 32997 11402 10280 20088 39370 40093 80000 333 10304 59010=",
"43125099999","2023-01-28T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0176,1","10081,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0310,1",,"99999,9,09362,1","9,9,999,9,-008,1",,"SYN06443125 32997 10902 10284 20176 39362 40081 80001 333 10310 59008=","Q01    003SCCGA1"
"43125099999","2023-01-29T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0078,1","10084,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1",,"99999,9,09362,1","9,9,999,9,+000,1",,"SYN06443125 32997 11402 10280 20078 39362 40084 80001 333 10315 58000=","Q01    003SCCGA1"
"43125099999","2023-01-30T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0240,1","+0161,1","10150,1",,,,,,,,,,"240,M,+0315,1","240,N,+0132,1","99999,9,09414,1","9,9,999,9,+004,1",,"SYN07443125 32997 01402 10240 20161 39414 40150 333 10315 20132 58004 555 10000=",
"43125099999","2023-01-30T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0266,1","+0181,1","10106,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0290,1",,"99999,9,09380,1","9,9,999,9,+018,1",,"SYN06443125 32997 10502 10266 20181 39380 40106 80000 333 10290 58018=",
"43125099999","2023-02-03T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0196,1","+0140,1","10157,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0284,1","240,N,+0148,1","99999,9,09410,1","9,9,999,9,+000,1",,"SYN08043125 32997 10502 10196 20140 39410 40157 80001 333 10284 20148 58000 555 10002=","Q01    003SCCGA1"
"43125099999","2023-02-03T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0266,1","+0154,1","10125,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0290,1",,"99999,9,09398,1","9,9,999,9,+000,1",,"SYN06443125 32997 10502 10266 20154 39398 40125 80000 333 10290 58000=",
"43125099999","2023-02-04T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0270,1","+0088,1","10129,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1",,"99999,9,09402,1","9,9,999,9,+004,1",,"SYN06443125 32997 10902 10270 20088 39402 40129 80001 333 10315 58004=","Q01    003SCCGA1"
"43125099999","2023-02-07T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0218,1","+0164,1","10160,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0320,1","240,N,+0132,1","99999,9,09418,1","9,9,999,9,-018,1",,"SYN08043125 32997 12302 10218 20164 39418 40160 80000 333 10320 20132 59018 555 10002=",
"43125099999","2023-02-07T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0149,1","10087,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0320,1",,"99999,9,09370,1","9,9,999,9,-022,1",,"SYN06443125 32997 12302 10300 20149 39370 40087 80001 333 10320 59022=","Q01    003SCCGA1"
"43125099999","2023-02-08T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0230,1","+0164,1","10147,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0320,1","240,N,+0140,1","99999,9,09410,1","9,9,999,9,-008,1",,"SYN08043125 32997 13002 10230 20164 39410 40147 80000 333 10320 20140 59008 555 10002=",
"43125099999","2023-02-08T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0296,1","+0143,1","10077,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0325,1",,"99999,9,09360,1","9,9,999,9,-010,1",,"SYN06443125 32997 13002 10296 20143 39360 40077 80000 333 10325 59010=",
"43125099999","2023-02-09T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0194,1","+0122,1","10159,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0325,1","240,N,+0116,1","99999,9,09412,1","9,9,999,9,+002,1",,"SYN08043125 32997 10502 10194 20122 39412 40159 80000 333 10325 20116 58002 555 10002=",
"43125099999","2023-02-09T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0109,1","10101,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0320,1",,"99999,9,09380,1","9,9,999,9,+020,1",,"SYN06443125 32997 10502 10284 20109 39380 40101 80001 333 10320 58020=","Q01    003SCCGA1"
"43125099999","2023-02-10T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0182,1","+0104,1","10170,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0320,1","240,N,+0105,1","99999,9,09420,1","9,9,999,9,+008,1",,"SYN08043125 32997 11802 10182 20104 39420 40170 80000 333 10320 20105 58008 555 10002=",
"43125099999","2023-02-10T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0061,1","10136,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0325,1",,"99999,9,09410,1","9,9,999,9,+000,1",,"SYN05843125 32997 11802 10280 20061 39410 40136 333 10325 58000=",
"43125099999","2023-02-11T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0224,1","+0101,1","10167,1",,,,,,,,,,"240,M,+0325,1","240,N,+0105,1","99999,9,09428,1","9,9,999,9,+008,1",,"SYN07443125 32997 01802 10224 20101 39428 40167 333 10325 20105 58008 555 10002=",
"43125099999","2023-02-11T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0314,1","+0059,1","10126,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0340,1",,"99999,9,09414,1","9,9,999,9,+004,1",,"SYN06443125 32997 12702 10314 20059 39414 40126 80001 333 10340 58004=","Q01    003SCCGA1"
"43125099999","2023-02-12T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0218,1","+0119,1","10181,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0340,1","240,N,+0110,1","99999,9,09438,1","9,9,999,9,+010,1",,"SYN07443125 32997 13002 10218 20119 39438 40181 333 10340 20110 58010 555 10002=",
"43125099999","2023-02-12T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0056,1","10141,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0330,1",,"99999,9,09420,1","9,9,999,9,+006,1",,"SYN06443125 32997 12902 10300 20056 39420 40141 80001 333 10330 58006=","Q01    003SCCGA1"
