"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GA5","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","OC1","OD1","REM","EQD"
"43295099999","2023-01-02T12:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0248,1","+0103,1","99999,9",,,,,,,"04,1,+07500,1,00,1",,,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,07500,1,99,9,99,9",,,"99999,9,09118,1","9,9,999,9,-002,1","3,1531,9",,,,"SYN07043295 32997 40905 10248 20103 39118 48531 80001 333 10280 59002 84075=",
"43295099999","2023-01-02T15:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0212,1","+0128,1","99999,9",,,,,,,"01,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,09145,1","9,9,999,9,+005,1","3,1551,9",,,,"SYN07043295 32496 31405 10212 20128 39145 48551 81501 333 58005 81615 83075=",
"43295099999","2023-01-02T18:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","180,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0190,1","+0147,1","99999,9",,,,,,,"01,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,09151,1","9,9,999,9,+005,1","3,1550,9",,,,"SYN07043295 32496 31803 10190 20147 39151 48550 81501 333 58005 81615 83075=",
"43295099999","2023-01-02T21:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0174,1","+0144,1","99999,9",,,"1,1,02,1","1,1,02,1",,,"01,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,09136,1","9,9,999,9,+006,1","3,1534,9","10,1",,,"SYN07643295 31496 31403 10174 20144 39136 48534 71011 81501 333 58006 81615 83075=",
"43295099999","2023-01-03T00:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0166,1","+0149,1","99999,9",,,"1,1,02,1","1,1,02,1",,,"02,1,+00300,1,07,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00300,1,99,9,99,9",,,"99999,9,09134,1","9,9,999,9,+007,1","3,1530,9","10,1",,,"SYN07643295 31496 50000 10166 20149 39134 48530 71011 83601 333 58007 82710 83075=",
"43295099999","2023-01-03T03:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0190,1","+0171,1","99999,9",,,"0,1,02,1","0,1,02,1",,,"02,1,+00240,1,07,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00240,1,99,9,99,9","240,M,+0280,1","240,N,+0163,1","99999,9,09155,1",,"3,1553,9","10,1",,,"SYN09843295 31396 30502 10190 20171 39155 48553 71000 82601 333 10280 20163 56109 58005 82708 555 10000=",
"43295099999","2023-01-03T06:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0236,1","+0130,1","99999,9",,,,,,,"03,1,+00360,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00360,1,99,9,99,9",,,"99999,9,09151,1","9,9,999,9,+004,1","3,1561,9",,,,"SYN06443295 32497 40905 10236 20130 39151 48561 83501 333 58004 83612=",
"43295099999","2023-01-03T09:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0256,1","+0110,1","99999,9",,,,,,,"04,1,+00450,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,09120,1",,"3,1535,9",,,,"SYN07043295 32497 50905 10256 20110 39120 48535 84401 333 56209 58005 84615=",
"43295099999","2023-01-03T12:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0242,1","+0121,1","99999,9",,,,,,,"03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09118,1",,"3,1531,9",,,,"SYN07643295 32497 40905 10242 20121 39118 48531 83401 333 10268 56209 58000 83615=",
"43295099999","2023-01-03T15:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","004000,1,9,9","+0208,1","+0149,1","99999,9",,,,,,,"03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09140,1","9,9,999,9,-005,1","3,1544,9",,,,"SYN06443295 32496 39902 10208 20149 39140 48544 82501 333 59005 83615=",
"43295099999","2023-01-03T18:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0192,1","+0163,1","99999,9",,,,,,,"02,1,+00450,1,06,1",,,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09145,1","9,9,999,9,-006,1","3,1547,9",,,,"SYN06443295 32496 21403 10192 20163 39145 48547 82500 333 59006 82615=",
"43295099999","2023-01-03T21:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","07500,1,C,N","004000,1,9,9","+0186,1","+0170,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"03,1,+00450,1,06,1","03,1,+07500,1,00,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09135,1","9,9,999,9,-001,1","3,1535,9","10,1",,,"SYN07643295 31496 61403 10186 20170 39135 48535 71022 83531 333 59001 83615 83075=",
"43295099999","2023-01-04T00:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0172,1","+0162,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"02,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09130,1","9,9,999,9,-004,1","3,1528,9","10,1",,,"SYN07643295 31496 51403 10172 20162 39130 48528 71022 82501 333 59004 82615 83075=",
"43295099999","2023-01-04T03:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0180,1","+0150,1","99999,9",,,,,,,"03,1,+00360,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00360,1,99,9,99,9","240,M,+0268,1","240,N,+0168,1","99999,9,09151,1",,"3,1547,9",,,,"SYN09243295 32496 51406 10180 20150 39151 48547 83501 333 10268 20168 56209 59004 83612 555 10000=",
"43295099999","2023-01-04T06:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","00540,1,C,N","010000,1,9,9","+0238,1","+0136,1","99999,9",,,,,,,"02,1,+00360,1,06,1","03,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00360,1,99,9,99,9",,,"99999,9,09142,1",,"3,1452,9",,,,"SYN07643295 32497 51403 10238 20136 39142 48452 84801 333 56209 59009 82612 83818=",
"43295099999","2023-01-04T09:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0254,1","+0116,1","99999,9",,,,,,,"02,1,+00450,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09104,1",,"3,1520,9",,,,"SYN07043295 32497 30905 10254 20116 39104 48520 82501 333 56209 59016 82615=",
"43295099999","2023-01-04T12:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0234,1","+0119,1","99999,9",,,,,,,"02,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09106,1",,"3,1518,9",,,,"SYN08243295 32497 40903 10234 20119 39106 48518 82501 333 10263 56209 59012 82615 83075=",
"43295099999","2023-01-04T15:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","230,1,N,0021,1","07500,1,C,N","004000,1,9,9","+0206,1","+0140,1","99999,9",,,,,,,"03,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09126,1","9,9,999,9,-014,1","3,1531,9",,,,"SYN07043295 32496 52304 10206 20140 39126 48531 83501 333 59014 83615 83075=",
"43295099999","2023-01-04T18:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0026,1","07500,1,C,N","004000,1,9,9","+0194,1","+0165,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"03,1,+00300,1,07,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00300,1,99,9,99,9",,,"99999,9,09131,1",,"3,1533,9","10,1",,,"SYN08243295 31496 51405 10194 20165 39131 48533 71022 83601 333 56309 59014 83710 83075=",
"43295099999","2023-01-04T21:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0026,1","00300,1,C,N","004000,1,9,9","+0180,1","+0157,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"06,1,+00300,1,03,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00300,1,99,9,99,9",,,"99999,9,09124,1",,"3,1523,9","10,1",,,"SYN07043295 31496 61405 10180 20157 39124 48523 71022 84601 333 86310 83075=",
"43295099999","2023-01-05T00:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","00450,1,C,N","004000,1,9,9","+0170,1","+0157,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00450,1,06,1",,,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00300,1,99,9,99,9",,,"99999,9,09119,1",,"3,1516,9","10,1",,,"SYN08243295 31496 60905 10170 20157 39119 48516 71022 85601 333 56209 59011 82710 83615=",
"43295099999","2023-01-05T03:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0182,1","+0153,1","99999,9",,,,,,,"03,1,+00360,1,06,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00360,1,99,9,99,9","240,M,+0263,1","240,N,+0168,1","99999,9,09144,1",,"3,1544,9",,,,"SYN09243295 32496 41404 10182 20153 39144 48544 83501 333 10263 20168 56209 59007 83612 555 10000=",
"43295099999","2023-01-05T06:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","00540,1,C,N","010000,1,9,9","+0216,1","+0137,1","99999,9",,,,,,,"03,1,+00360,1,06,1","03,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00360,1,99,9,99,9",,,"99999,9,09145,1",,"3,1551,9",,,,"SYN07643295 32497 61403 10216 20137 39145 48551 85801 333 56209 58003 83612 83818=",
"43295099999","2023-01-05T09:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","99999,9,C,N","010000,1,9,9","+0240,1","+0143,1","99999,9",,,,,,,"02,1,+00450,1,06,1","03,1,+00600,1,08,1",,,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09118,1",,"3,1529,9",,,,"SYN07643295 32497 40905 10240 20143 39118 48529 83801 333 56209 58014 82615 83820=","Q01 006003SCOCIG"
"43295099999","2023-01-05T12:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0010,1","00600,1,C,N","010000,1,9,9","+0230,1","+0138,1","99999,9",,,,,,,"03,1,+00450,1,06,1","03,1,+00600,1,08,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09120,1",,"3,1529,9",,,,"SYN08243295 32497 50902 10230 20138 39120 48529 84801 333 10250 56209 58014 83615 83820=",
"43295099999","2023-01-05T15:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","230,1,N,0015,1","00600,1,C,N","004000,1,9,9","+0210,1","+0159,1","99999,9",,,,,,,"03,1,+00450,1,06,1","03,1,+00600,1,08,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09143,1","9,9,999,9,+017,1","3,1547,9",,,,"SYN07043295 32496 52303 10210 20159 39143 48547 84801 333 58017 83615 83820=",
"43295099999","2023-01-05T18:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0026,1","07500,1,C,N","004000,1,9,9","+0192,1","+0160,1","99999,9",,,,,,,"03,1,+00450,1,06,1","03,1,+07500,1,00,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09149,1","9,9,999,9,+018,1","3,1551,9",,,,"SYN07043295 32496 60905 10192 20160 39149 48551 83531 333 58018 83615 83075=",
"43295099999","2023-01-06T00:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0015,1","07500,1,C,N","004000,1,9,9","+0166,1","+0159,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"03,1,+00450,1,06,1","03,1,+07500,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09129,1",,"3,1526,9","10,1",,,"SYN08243295 31496 51403 10166 20159 39129 48526 71022 83601 333 56309 58010 83615 83075=",
"43295099999","2023-01-06T03:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0015,1","02400,1,C,9","004000,1,9,9","+0176,1","+0156,1","99999,9","99,9999,9,9",,"2,1,99,9","2,1,99,9",,,"02,1,+00360,1,06,1","03,1,+02400,1,03,1",,,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00360,1,99,9,99,9","120,M,+0250,1","120,N,+0162,1","99999,9,09159,1","9,9,999,9,+015,1","9,1555,9","10,1",,,"SYN004BUFR",
"43295099999","2023-01-06T06:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0041,1","22000,1,9,N","010000,1,9,9","+0240,1","+0135,1","99999,9",,,,,,,"01,1,+00360,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00360,1,99,9,99,9",,,"99999,9,09160,1","9,9,999,9,+015,1","3,1569,9",,,,"SYN06443295 32497 30908 10240 20135 39160 48569 81531 333 58015 81612=",
"43295099999","2023-01-06T09:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0256,1","+0123,1","99999,9",,,,,,,"02,1,+00450,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09124,1","9,9,999,9,+006,1","3,1539,9",,,,"SYN06443295 32497 40902 10256 20123 39124 48539 81531 333 58006 82615=",
"43295099999","2023-01-06T12:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0041,1","03000,1,C,N","010000,1,9,9","+0234,1","+0143,1","99999,9",,,,,,,"04,1,+00450,1,06,1","04,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,09128,1",,"3,1539,9",,,,"SYN08243295 32497 60908 10234 20143 39128 48539 84530 333 10264 56290 58008 84615 84360=",
"43295099999","2023-01-06T15:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","140,1,N,0026,1","02400,1,C,N","004000,1,9,9","+0212,1","+0161,1","99999,9",,,,,,,"03,1,+00450,1,06,1","05,1,+02400,1,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09145,1","9,9,999,9,+002,1","3,1551,9",,,,"SYN07043295 32496 71405 10212 20161 39145 48551 83531 333 58002 83615 85358=",
"43295099999","2023-01-06T18:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0021,1","02400,1,C,N","004000,1,9,9","+0194,1","+0165,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"03,1,+00450,1,06,1","05,1,+02400,1,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09148,1","9,9,999,9,-001,1","3,1549,9","05,1",,,"SYN07643295 31496 70904 10194 20165 39148 48549 70522 83531 333 59001 83615 85358=",
"43295099999","2023-01-06T21:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0021,1","00450,1,C,N","004000,1,9,9","+0182,1","+0166,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"03,1,+00300,1,07,1","03,1,+00450,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00300,1,99,9,99,9",,,"99999,9,09131,1",,"3,1531,9","10,1",,,"SYN08243295 31496 60904 10182 20166 39131 48531 71022 85631 333 56299 58006 83710 83615=",
"43295099999","2023-01-07T00:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","050,1,N,0015,1","00450,1,C,N","004000,1,9,9","+0170,1","+0154,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00450,1,06,1","04,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00300,1,99,9,99,9",,,"99999,9,09129,1",,"3,1525,9","10,1",,,"SYN08843295 31496 60503 10170 20154 39129 48525 71022 84631 333 56199 58000 82710 83615 84358=",
"43295099999","2023-01-07T03:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0178,1","+0158,1","99999,9",,,"2,1,02,1","2,1,02,1",,,"03,1,+00240,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00240,1,99,9,99,9","240,M,+0264,1","240,N,+0163,1","99999,9,09155,1",,"3,1551,9","10,1",,,"SYN09843295 31396 50906 10178 20158 39155 48551 71022 83631 333 10264 20163 56299 59005 83708 555 10000=",
"43295099999","2023-01-07T06:00:00","4","12.9666666","77.5833333","921.0","BANGALORE, IN","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0234,1","+0150,1","99999,9",,,,,,,"03,1,+00360,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00360,1,99,9,99,9",,,"99999,9,09154,1","9,9,999,9,-006,1","3,1563,9",,,,"SYN06443295 32496 50906 10234 20150 39154 48563 83531 333 59006 83612=",
