"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GA5","GE1","GF1","KA1","KA2","MA1","MD1","MW1","OC1","REM","EQD"
"43128099999","2023-02-26T12:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0300,1","+0050,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET054METAR VOHY 261230Z 09007KT 6000 NSC 30/05 Q1018 NOSIG=",
"43128099999","2023-02-26T13:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0290,1","+0050,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET053METAR VOHY 261300Z 10006KT 6000 NSC 29/5 Q1018 NOSIG=",
"43128099999","2023-02-26T13:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0280,1","+0090,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 261330Z 10006KT 6000 NSC 28/09 Q1019 NOSIG=",
"43128099999","2023-02-26T14:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0280,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 261400Z 09006KT 6000 NSC 28/11 Q1019 NOSIG=",
"43128099999","2023-02-26T14:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","110,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0270,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 261430Z 11004KT 6000 NSC 27/11 Q1020 NOSIG=",
"43128099999","2023-02-26T15:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0278,1","+0131,1","10155,1",,,,,,,,,,,,,,,"99999,9,09555,1","9,9,999,9,+004,1",,,"SYN05243128 32997 00000 10278 20131 39555 40155 333 58004=",
"43128099999","2023-02-26T15:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0270,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 261500Z 10004KT 6000 NSC 27/11 Q1020 NOSIG=",
"43128099999","2023-02-26T15:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0260,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 261530Z 09003KT 6000 NSC 26/11 Q1020 NOSIG=",
"43128099999","2023-02-26T16:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0260,1","+0100,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 261600Z 10003KT 6000 NSC 26/10 Q1020 NOSIG=",
"43128099999","2023-02-26T18:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","010000,1,9,9","+0250,1","+0123,1","10165,1",,,,,,,,,,,,,,,"99999,9,09558,1","9,9,999,9,+007,1",,,"SYN05243128 32997 09901 10250 20123 39558 40165 333 58007=",
"43128099999","2023-02-26T21:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0236,1","+0130,1","10153,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"99999,9,09546,1","9,9,999,9,+003,1","05,1",,"SYN05843128 31996 00000 10236 20130 39546 40153 70500 333 58003=",
"43128099999","2023-02-27T00:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0206,1","+0099,1","10157,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"99999,9,09543,1","9,9,999,9,-005,1","05,1",,"SYN05843128 31996 00000 10206 20099 39543 40157 70500 333 59005=",
"43128099999","2023-02-27T01:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,9,9","+0170,1","+0100,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,"05,1",,"MET061METAR COR VOHY 270130Z 00000KT 5000 HZ NSC 17/10 Q1020 NOSIG=",
"43128099999","2023-02-27T02:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,9,9","+0190,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,"MET057METAR VOHY 270200Z 00000KT 5000 HZ NSC 19/11 Q1021 NOSIG=",
"43128099999","2023-02-27T02:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","005000,1,9,9","+0240,1","+0060,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,"MET057METAR VOHY 270230Z VRB02KT 5000 HZ NSC 24/06 Q1021 NOSIG=",
"43128099999","2023-02-27T03:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0242,1","+0085,1","10179,1",,,,,,,,,,,,,"240,M,+0341,1","240,N,+0194,1","99999,9,09571,1","9,9,999,9,+006,1",,,"SYN07443128 32997 00000 10242 20085 39571 40179 333 10341 20194 58006 555 10000=",
"43128099999","2023-02-27T03:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","220,1,N,0015,1","22000,1,9,N","005000,1,9,9","+0250,1","+0060,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,"MET057METAR VOHY 270300Z 22003KT 5000 HZ NSC 25/06 Q1021 NOSIG=",
"43128099999","2023-02-27T03:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","180,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0260,1","+0060,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,,,"MET054METAR VOHY 270330Z 18003KT 6000 NSC 26/06 Q1022 NOSIG=",
"43128099999","2023-02-27T04:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","180,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0280,1","+0060,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,,,"MET054METAR VOHY 270400Z 18003KT 6000 NSC 28/06 Q1022 NOSIG=",
"43128099999","2023-02-27T04:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","170,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0290,1","+0060,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,,,"MET053METAR VOHY 270430Z 17005KT 6000 NSC 29/6 Q1022 NOSIG=",
"43128099999","2023-02-27T05:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","170,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0310,1","+0050,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,,,"MET054METAR VOHY 270500Z 17005KT 6000 NSC 31/05 Q1021 NOSIG=",
"43128099999","2023-02-27T05:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","160,1,N,0041,1","22000,1,9,N","006000,1,9,9","+0320,1","+0050,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,,,"MET053METAR VOHY 270530Z 16008KT 6000 NSC 32/5 Q1021 NOSIG=",
"43128099999","2023-02-27T06:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0320,1","+0070,1","10159,1",,,,,,,,,,,,,,,"99999,9,09567,1","9,9,999,9,+000,1",,,"SYN05243128 32997 01403 10320 20070 39567 40159 333 58000=",
"43128099999","2023-02-27T06:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","160,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0320,1","+0040,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,,,"MET054METAR VOHY 270600Z 16007KT 6000 NSC 32/04 Q1021 NOSIG=",
"43128099999","2023-02-27T06:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","140,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0320,1","+0040,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET058METAR COR VOHY 270630Z 14003KT 6000 NSC 32/04 Q1020 NOSIG=",
"43128099999","2023-02-27T07:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","150,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0330,1","+0040,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 270700Z 15006KT 6000 NSC 33/04 Q1020 NOSIG=",
"43128099999","2023-02-27T08:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","120,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0330,1","+0040,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET053METAR VOHY 270800Z 12007KT 6000 NSC 33/4 Q1019 NOSIG=",
"43128099999","2023-02-27T08:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","070,1,N,0046,1","22000,1,9,N","006000,1,9,9","+0330,1","+0030,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET053METAR VOHY 270830Z 07009KT 6000 NSC 33/3 Q1018 NOSIG=",
"43128099999","2023-02-27T09:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0330,1","+0039,1","10128,1",,,,,,,,,,,,,,,"99999,9,09539,1","9,9,999,9,-001,1",,,"SYN05243128 32997 00000 10330 20039 39539 40128 333 59001=",
"43128099999","2023-02-27T09:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","120,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0330,1","+0030,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET054METAR VOHY 270900Z 12006KT 6000 NSC 33/03 Q1017 NOSIG=",
"43128099999","2023-02-27T09:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","080,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0330,1","+0030,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET054METAR VOHY 270930Z 08004KT 6000 NSC 33/03 Q1017 NOSIG=",
"43128099999","2023-02-27T10:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0041,1","22000,1,9,N","006000,1,9,9","+0320,1","+0050,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET053METAR VOHY 271000Z 10008KT 6000 NSC 32/5 Q1017 NOSIG=",
"43128099999","2023-02-27T10:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0320,1","+0040,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET053METAR VOHY 271030Z 11005KT 6000 NSC 32/4 Q1017 NOSIG=",
"43128099999","2023-02-27T11:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0320,1","+0040,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET054METAR VOHY 271100Z 10007KT 6000 NSC 32/04 Q1017 NOSIG=",
"43128099999","2023-02-27T11:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0046,1","22000,1,9,N","006000,1,9,9","+0310,1","+0060,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET054METAR VOHY 271130Z 09009KT 6000 NSC 31/06 Q1017 NOSIG=",
"43128099999","2023-02-27T12:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0308,1","+0076,1","10130,1",,,,,,,,,,,,,,,"99999,9,09537,1","9,9,999,9,+000,1",,,"SYN05843128 32997 01404 10308 20076 39537 40130 333 10339 58000=",
"43128099999","2023-02-27T12:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0046,1","22000,1,9,N","006000,1,9,9","+0300,1","+0070,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET054METAR VOHY 271200Z 09009KT 6000 NSC 30/07 Q1017 NOSIG=",
"43128099999","2023-02-27T12:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0046,1","22000,1,9,N","006000,1,9,9","+0290,1","+0080,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10170,1,99999,9",,,,"MET053METAR VOHY 271230Z 10009KT 6000 NSC 29/8 Q1017 NOSIG=",
"43128099999","2023-02-27T13:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","080,1,N,0041,1","22000,1,9,N","006000,1,9,9","+0290,1","+0080,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET054METAR VOHY 271300Z 08008KT 6000 NSC 29/08 Q1018 NOSIG=",
"43128099999","2023-02-27T13:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0280,1","+0090,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET054METAR VOHY 271330Z 09007KT 6000 NSC 28/09 Q1018 NOSIG=",
"43128099999","2023-02-27T14:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0280,1","+0100,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 271400Z 10006KT 6000 NSC 28/10 Q1019 NOSIG=",
"43128099999","2023-02-27T14:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0270,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 271430Z 11005KT 6000 NSC 27/11 Q1019 NOSIG=",
"43128099999","2023-02-27T15:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","010000,1,9,9","+0272,1","+0118,1","10152,1",,,,,,,,,,,,,,,"99999,9,09552,1","9,9,999,9,-003,1",,,"SYN05243128 32997 09902 10272 20118 39552 40152 333 59003=",
"43128099999","2023-02-27T15:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0260,1","+0120,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 271500Z 10006KT 6000 NSC 26/12 Q1019 NOSIG=",
"43128099999","2023-02-27T15:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0260,1","+0120,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 271530Z 10005KT 6000 NSC 26/12 Q1020 NOSIG=",
"43128099999","2023-02-27T16:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0260,1","+0120,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 271600Z 09005KT 6000 NSC 26/12 Q1020 NOSIG=",
"43128099999","2023-02-27T16:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","110,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0250,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 271630Z 11007KT 6000 NSC 25/13 Q1020 NOSIG=",
"43128099999","2023-02-27T17:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0250,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 271700Z 10005KT 6000 NSC 25/13 Q1020 NOSIG=",
"43128099999","2023-02-27T17:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0250,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 271730Z 10005KT 6000 NSC 25/13 Q1020 NOSIG=",
"43128099999","2023-02-27T18:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","010000,1,9,9","+0252,1","+0141,1","10161,1",,,,,,,,,,,,,,,"99999,9,09556,1","9,9,999,9,-002,1",,,"SYN05243128 32997 09902 10252 20141 39556 40161 333 59002=",
"43128099999","2023-02-27T18:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,99999,9",,,,"MET054METAR VOHY 271800Z 10004KT 6000 NSC 24/13 Q1020 NOSIG=",
"43128099999","2023-02-27T18:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 271830Z 10004KT 6000 NSC 24/13 Q1019 NOSIG=",
"43128099999","2023-02-27T19:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","100,1,N,0010,1","22000,1,9,N","006000,1,9,9","+0230,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 271900Z 10002KT 6000 NSC 23/13 Q1019 NOSIG=",
"43128099999","2023-02-27T19:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","006000,1,9,9","+0220,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,,,"MET054METAR VOHY 271930Z VRB02KT 6000 NSC 22/13 Q1019 NOSIG=",
"43128099999","2023-02-27T20:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","006000,1,9,9","+0240,1","+0120,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET054METAR VOHY 272000Z VRB01KT 6000 NSC 24/12 Q1018 NOSIG=",
"43128099999","2023-02-27T20:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","130,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0240,1","+0120,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,99999,9",,,,"MET054METAR VOHY 272030Z 13003KT 6000 NSC 24/12 Q1018 NOSIG=",
"43128099999","2023-02-27T21:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0236,1","+0145,1","10154,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"99999,9,09547,1","9,9,999,9,+001,1","05,1",,"SYN05843128 31996 00000 10236 20145 39547 40154 70500 333 58001=",
"43128099999","2023-02-28T00:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0214,1","+0134,1","10152,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,,"99999,9,09540,1","9,9,999,9,-003,1","05,1",,"SYN05843128 31996 00000 10214 20134 39540 40152 70500 333 59003=",
"43128099999","2023-02-28T01:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,9,9","+0170,1","+0110,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"05,1",,"MET057METAR VOHY 280130Z 00000KT 5000 HZ NSC 17/11 Q1019 NOSIG=",
"43128099999","2023-02-28T02:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,9,9","+0190,1","+0130,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"05,1",,"MET057METAR VOHY 280200Z 00000KT 5000 HZ NSC 19/13 Q1019 NOSIG=",
"43128099999","2023-02-28T02:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","999,9,V,0005,1","22000,1,9,N","005000,1,9,9","+0240,1","+0120,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,"MET057METAR VOHY 280230Z VRB01KT 5000 HZ NSC 24/12 Q1021 NOSIG=",
"43128099999","2023-02-28T03:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0252,1","+0130,1","10175,1",,,,,,,,,,,,,"240,M,+0339,1","240,N,+0204,1","99999,9,09570,1","9,9,999,9,-001,1",,,"SYN07443128 32997 01403 10252 20130 39570 40175 333 10339 20204 59001 555 10000=",
"43128099999","2023-02-28T03:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","22000,1,9,N","005000,1,9,9","+0260,1","+0100,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,"05,1",,"MET057METAR VOHY 280300Z 12005KT 5000 HZ NSC 26/10 Q1021 NOSIG=",
"43128099999","2023-02-28T03:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","130,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0270,1","+0080,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,99999,9",,,,"MET053METAR VOHY 280330Z 13004KT 6000 NSC 27/8 Q1021 NOSIG=",
"43128099999","2023-02-28T04:00:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","130,1,N,0041,1","22000,1,9,N","006000,1,9,9","+0280,1","+0070,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,,,"MET053METAR VOHY 280400Z 13008KT 6000 NSC 28/7 Q1022 NOSIG=",
"43128099999","2023-02-28T04:30:00","4","17.452417","78.461111","530.96","BEGUMPET AIRPORT, IN","FM-15","99999","V020","160,1,N,0036,1","22000,1,9,N","006000,1,9,9","+0290,1","+0080,1","99999,9",,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,99999,9",,,,"MET053METAR VOHY 280430Z 16007KT 6000 NSC 29/8 Q1022 NOSIG=",
