"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43303099999","2023-04-04T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,V,0005,1","22000,1,9,N","010000,1,9,9","+0370,1","+0204,1","10063,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09830,1","9,9,999,9,+013,1",,"SYN05843303 32597 39901 10370 20204 39830 40063 82830 333 58013=",
"43303099999","2023-04-04T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0021,1","22000,1,9,N","010000,1,9,9","+0350,1","+0197,1","10058,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09825,1","9,9,999,9,+009,1",,"SYN06443303 32597 32304 10350 20197 39825 40058 81102 333 10372 58009=",
"43303099999","2023-04-05T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0005,1","22000,1,9,N","010000,1,9,9","+0282,1","+0236,1","10101,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0372,1","240,N,+0257,1","99999,9,09862,1","9,9,999,9,-004,1",,"SYN08043303 32997 30701 10282 20236 39862 40101 80001 333 10372 20257 59004 555 10049=","Q01    003SCCGA1"
"43303099999","2023-04-05T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0348,1","+0220,1","10090,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09856,1","9,9,999,9,-005,1",,"SYN05843303 32597 40202 10348 20220 39856 40090 83801 333 59005=",
"43303099999","2023-04-05T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0368,1","+0220,1","10051,1",,,,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09820,1","9,9,999,9,-010,1",,"SYN05843303 32597 31602 10368 20220 39820 40051 83800 333 59010=",
"43303099999","2023-04-05T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0350,1","+0185,1","10050,1",,,,,,"01,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,02250,1,99,9,99,9",,,"99999,9,09817,1","9,9,999,9,-008,1",,"SYN06443303 32897 21102 10350 20185 39817 40050 81031 333 10375 59008=",
"43303099999","2023-04-06T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0282,1","+0239,1","10110,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0375,1","240,N,+0258,1","99999,9,09871,1","9,9,999,9,+009,1",,"SYN08043303 32596 40902 10282 20239 39871 40110 82830 333 10375 20258 58009 555 10049=",
"43303099999","2023-04-06T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0330,1","+0225,1","10097,1",,,,,,"05,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09861,1","9,9,999,9,+005,1",,"SYN05843303 32597 61402 10330 20225 39861 40097 85830 333 58005=",
"43303099999","2023-04-06T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0370,1","+0223,1","10061,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09828,1","9,9,999,9,+008,1",,"SYN05843303 32597 40703 10370 20223 39828 40061 83801 333 58008=",
"43303099999","2023-04-06T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0352,1","+0203,1","10059,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09826,1","9,9,999,9,+009,1",,"SYN06443303 32597 30503 10352 20203 39826 40059 81101 333 10373 58009=",
"43303099999","2023-04-07T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0276,1","+0235,1","10129,1",,,,,,"05,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0373,1","240,N,+0249,1","99999,9,09888,1","9,9,999,9,+017,1",,"SYN08043303 32597 62303 10276 20235 39888 40129 85801 333 10373 20249 58017 555 10049=",
"43303099999","2023-04-07T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0326,1","+0221,1","10116,1",,,,,,"05,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09879,1","9,9,999,9,+018,1",,"SYN05843303 32597 61603 10326 20221 39879 40116 85801 333 58018=",
"43303099999","2023-04-07T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0348,1","+0190,1","10088,1",,,,,,"06,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09854,1","9,9,999,9,+026,1",,"SYN05843303 32597 62004 10348 20190 39854 40088 86800 333 58026=",
"43303099999","2023-04-07T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0021,1","22000,1,9,N","010000,1,9,9","+0338,1","+0204,1","10084,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09849,1","9,9,999,9,+023,1",,"SYN06443303 32597 30704 10338 20204 39849 40084 82830 333 10353 58023=",
"43303099999","2023-04-08T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0272,1","+0218,1","10146,1",,,,,,"05,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","240,M,+0353,1","240,N,+0239,1","99999,9,09905,1","9,9,999,9,+017,1",,"SYN08043303 32597 51403 10272 20218 39905 40146 85800 333 10353 20239 58017 555 10049=",
"43303099999","2023-04-08T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0334,1","+0213,1","10135,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09899,1","9,9,999,9,+020,1",,"SYN05843303 32597 50903 10334 20213 39899 40135 84801 333 58020=",
"43303099999","2023-04-08T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0356,1","+0201,1","10104,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09871,1","9,9,999,9,+017,1",,"SYN05843303 32597 40903 10356 20201 39871 40104 84800 333 58017=",
"43303099999","2023-04-08T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0334,1","+0191,1","10104,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09869,1","9,9,999,9,+020,1",,"SYN06443303 32596 50706 10334 20191 39869 40104 83801 333 10362 58020=",
"43303099999","2023-04-09T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0264,1","+0232,1","10154,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0362,1","240,N,+0241,1","99999,9,09912,1","9,9,999,9,+007,1",,"SYN08043303 32597 50902 10264 20232 39912 40154 84801 333 10362 20241 58007 555 10049=",
"43303099999","2023-04-09T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0326,1","+0210,1","10142,1",,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09905,1","9,9,999,9,+006,1",,"SYN05843303 32597 51103 10326 20210 39905 40142 84801 333 58006=",
"43303099999","2023-04-09T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0360,1","+0210,1","10104,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09871,1","9,9,999,9,+000,1",,"SYN05843303 32597 40902 10360 20210 39871 40104 81102 333 58000=",
"43303099999","2023-04-09T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0026,1","22000,1,9,N","010000,1,9,9","+0340,1","+0210,1","10099,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09864,1","9,9,999,9,-005,1",,"SYN06443303 32997 20505 10340 20210 39864 40099 80002 333 10360 59005=","Q01    003SCCGA1"
"43303099999","2023-04-10T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0266,1","+0234,1","10137,1",,,,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0360,1","240,N,+0250,1","99999,9,09895,1","9,9,999,9,-017,1",,"SYN08043303 32596 30000 10266 20234 39895 40137 83800 333 10360 20250 59017 555 10049=",
"43303099999","2023-04-10T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0330,1","+0219,1","10125,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09888,1","9,9,999,9,-017,1",,"SYN05843303 32597 30702 10330 20219 39888 40125 82830 333 59017=",
"43303099999","2023-04-10T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0350,1","+0204,1","10092,1",,,,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09858,1","9,9,999,9,-013,1",,"SYN05843303 32597 30503 10350 20204 39858 40092 83800 333 59013=",
"43303099999","2023-04-10T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0342,1","+0198,1","10087,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09853,1","9,9,999,9,-011,1",,"SYN06443303 32597 20502 10342 20198 39853 40087 81802 333 10365 59011=",
"43303099999","2023-04-11T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0274,1","+0227,1","10131,1",,,,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0365,1","240,N,+0247,1","99999,9,09890,1","9,9,999,9,-005,1",,"SYN08043303 32596 32302 10274 20227 39890 40131 83800 333 10365 20247 59005 555 10049=",
"43303099999","2023-04-11T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0344,1","+0208,1","10119,1",,,,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09884,1","9,9,999,9,-004,1",,"SYN05843303 32597 10503 10344 20208 39884 40119 81500 333 59004=",
"43303099999","2023-04-11T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0372,1","+0163,1","10088,1",,,,,,,,,,,,,"99999,9,09856,1","9,9,999,9,-002,1",,"SYN05243303 32997 00703 10372 20163 39856 40088 333 59002=",
"43303099999","2023-04-11T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0352,1","+0188,1","10088,1",,,,,,,,,,,,,"99999,9,09855,1","9,9,999,9,+002,1",,"SYN05843303 32997 00903 10352 20188 39855 40088 333 10382 58002=",
"43303099999","2023-04-12T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0252,1","+0172,1","10127,1",,,,,,,,,,,"240,M,+0382,1","240,N,+0223,1","99999,9,09885,1","9,9,999,9,-005,1",,"SYN07443303 32996 02303 10252 20172 39885 40127 333 10382 20223 59005 555 10049=",
"43303099999","2023-04-12T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0352,1","+0159,1","10108,1",,,,,,,,,,,,,"99999,9,09875,1","9,9,999,9,-009,1",,"SYN05243303 32997 01102 10352 20159 39875 40108 333 59009=",
"43303099999","2023-04-12T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0356,1","+0157,1","10078,1",,,,,,,,,,,,,"99999,9,09845,1","9,9,999,9,-010,1",,"SYN05843303 32997 01103 10356 20157 39845 40078 333 10389 59010=",
"43303099999","2023-04-13T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0266,1","+0162,1","10125,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0389,1","240,N,+0221,1","99999,9,09883,1","9,9,999,9,-002,1","05,1","SYN08043303 31996 00502 10266 20162 39883 40125 70500 333 10389 20221 59002 555 10049=",
"43303099999","2023-04-13T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","010000,1,9,9","+0362,1","+0152,1","10099,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09866,1","9,9,999,9,-009,1",,"SYN05843303 32997 19902 10362 20152 39866 40099 80001 333 59009=","Q01    003SCCGA1"
"43303099999","2023-04-13T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0388,1","+0116,1","10066,1",,,,,,,,,,,,,"99999,9,09835,1","9,9,999,9,-013,1",,"SYN05243303 32997 01604 10388 20116 39835 40066 333 59013=",
"43303099999","2023-04-13T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0370,1","+0132,1","10069,1",,,,,,,,,,,,,"99999,9,09836,1","9,9,999,9,-009,1",,"SYN05843303 32997 01103 10370 20132 39836 40069 333 10398 59009=",
"43303099999","2023-04-14T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0394,1","+0127,1","10067,1",,,,,,,,,,,,,"99999,9,09837,1","9,9,999,9,+002,1",,"SYN05243303 32997 00502 10394 20127 39837 40067 333 58002=",
"43303099999","2023-04-15T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0352,1","+0188,1","10100,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09867,1","9,9,999,9,+002,1",,"SYN05843303 32596 40502 10352 20188 39867 40100 81102 333 58002=",
"43303099999","2023-04-15T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0382,1","+0151,1","10069,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09838,1","9,9,999,9,+001,1",,"SYN05843303 32597 50503 10382 20151 39838 40069 81102 333 58001=",
"43303099999","2023-04-16T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0394,1","+0152,1","10048,1",,,,,,,,,,,,,"99999,9,09819,1","9,9,999,9,-019,1",,"SYN05243303 32997 01402 10394 20152 39819 40048 333 59019=",
"43303099999","2023-04-16T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0372,1","+0176,1","10047,1",,,,,,,,,,,,,"99999,9,09816,1","9,9,999,9,-015,1",,"SYN05843303 32997 00702 10372 20176 39816 40047 333 10403 59015=",
"43303099999","2023-04-17T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0170,1","10098,1",,,,,,,,,,,"240,M,+0403,1","240,N,+0238,1","99999,9,09857,1","9,9,999,9,-005,1",,"SYN07443303 32996 02502 10260 20170 39857 40098 333 10403 20238 59005 555 10049=",
"43303099999","2023-04-17T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0358,1","+0180,1","10082,1",,,,,,,,,,,,,"99999,9,09849,1","9,9,999,9,-003,1",,"SYN05243303 32997 00502 10358 20180 39849 40082 333 59003=",
"43303099999","2023-04-18T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0372,1","+0171,1","10062,1",,,,,,,,,,,,,"99999,9,09830,1","9,9,999,9,+005,1",,"SYN05843303 32997 00703 10372 20171 39830 40062 333 10403 58005=",
"43303099999","2023-04-19T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0272,1","+0215,1","10099,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0403,1","240,N,+0245,1","99999,9,09859,1","9,9,999,9,-015,1","05,1","SYN08043303 31996 00000 10272 20215 39859 40099 70500 333 10403 20245 59015 555 10049=",
"43303099999","2023-04-19T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0352,1","+0225,1","10079,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09846,1","9,9,999,9,-016,1",,"SYN05843303 32996 10000 10352 20225 39846 40079 80001 333 59016=","Q01    003SCCGA1"
"43303099999","2023-04-20T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","002000,1,9,9","+0290,1","+0219,1","10076,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0399,1","240,N,+0257,1","99999,9,09837,1","9,9,999,9,-022,1","05,1","SYN08043303 31995 09902 10290 20219 39837 40076 70500 333 10399 20257 59022 555 10049=",
"43303099999","2023-04-20T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0370,1","+0215,1","10051,1",,,,,,"01,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09820,1","9,9,999,9,-026,1",,"SYN05843303 32596 11402 10370 20215 39820 40051 81800 333 59026=",
"43303099999","2023-04-20T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0378,1","+0159,1","10010,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09779,1","9,9,999,9,-018,1",,"SYN06443303 32996 11605 10378 20159 39779 40010 80001 333 10404 59018=","Q01    003SCCGA1"
"43303099999","2023-04-21T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0292,1","+0228,1","10068,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0404,1","240,N,+0261,1","99999,9,09830,1","9,9,999,9,-007,1","05,1","SYN08043303 31995 02302 10292 20228 39830 40068 70500 333 10404 20261 59007 555 10049=",
"43303099999","2023-04-22T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0338,1","+0231,1","10030,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09796,1",,,"SYN07043303 32596 60906 10338 20231 39796 40030 83232 333 10393 57881 59012=",
"43303099999","2023-04-23T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0280,1","+0239,1","10077,1","24,0020,3,1","2,1,02,1","2,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0393,1","240,N,+0257,1","99999,9,09837,1","9,9,999,9,-001,1","05,1","SYN08243303 21995 50000 10280 20239 39837 40077 70522 80002 333 10393 20257 59001 6002/=","Q01    003SCCGA1"
"43303099999","2023-04-23T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0364,1","+0236,1","10031,1","06,0000,2,1","9,1,02,1","6,1,02,1",,,"01,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09800,1",,"95,1","SYN07643303 21596 80502 10364 20236 39800 40031 79596 8197/ 333 57990 58005 6990/=",
"43303099999","2023-04-23T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0306,1","+0246,1","10031,1","09,0130,3,1","9,1,02,1","6,1,02,1",,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09795,1","9,9,999,9,-001,1","01,1","SYN07643303 21596 62302 10306 20246 39795 40031 70196 81170 333 10378 59001 6013/=",
"43303099999","2023-04-24T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","230,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0258,1","+0216,1","10095,1","24,0170,3,1",,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0378,1","240,N,+0227,1","99999,9,09854,1","9,9,999,9,+017,1",,"SYN09243303 22596 22303 10258 20216 39854 40095 82500 333 10378 20227 58017 6017/ 555 00174 10073=",
"43303099999","2023-04-24T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","010000,1,9,9","+0324,1","+0238,1","10084,1",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09848,1","9,9,999,9,+021,1",,"SYN05843303 32597 29902 10324 20238 39848 40084 82800 333 58021=",
"43303099999","2023-04-24T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","010000,1,9,9","+0348,1","+0227,1","10051,1",,,,,,"03,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09818,1","9,9,999,9,+018,1",,"SYN05843303 32597 31403 10348 20227 39818 40051 83800 333 58018=",
"43303099999","2023-04-24T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","160,1,N,0046,1","99999,9,9,N","004000,1,9,9","+0334,1","+0233,1","10048,1",,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09814,1",,,"SYN07043303 32596 61609 10334 20233 39814 40048 84302 333 10357 57922 58019=",
