"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43128599999","2022-01-01T05:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","070,1,N,0026,1","99999,9,9,N","003000,1,9,9","+0220,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET065METAR VOHS 010530Z 07005KT 3000 BR SCT020 22/18 Q1022 BECMG 5000=",
"43128599999","2022-01-01T06:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0230,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET060METAR VOHS 010600Z 12004KT 4000 BR SCT020 23/18 Q1022 NOSIG=",
"43128599999","2022-01-01T06:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0240,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","05,1",,,"MET060METAR VOHS 010630Z 10004KT 5000 HZ SCT020 24/18 Q1021 NOSIG=",
"43128599999","2022-01-01T07:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","005000,1,9,9","+0240,1","+0150,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","05,1",,,"MET060METAR VOHS 010700Z 10007KT 5000 HZ SCT020 24/15 Q1021 NOSIG=",
"43128599999","2022-01-01T07:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0036,1","99999,9,9,N","005000,1,9,9","+0250,1","+0170,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9","05,1",,,"MET060METAR VOHS 010730Z 08007KT 5000 HZ SCT020 25/17 Q1020 NOSIG=",
"43128599999","2022-01-01T08:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","130,1,N,0021,1","03048,1,9,N","005000,1,9,9","+0250,1","+0170,1","99999,9",,"04,1,+00610,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","05,1",,,"MET071METAR COR VOHS 010800Z 13004KT 5000 HZ SCT020 BKN100 25/17 Q1019 NOSIG=",
"43128599999","2022-01-01T08:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","03048,1,9,N","005000,1,9,9","+0260,1","+0170,1","99999,9",,"04,1,+00610,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","05,1",,,"MET067METAR VOHS 010830Z 10007KT 5000 HZ SCT020 BKN100 26/17 Q1019 NOSIG=",
"43128599999","2022-01-01T09:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","03048,1,C,N","005000,1,9,9","+0260,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","05,1",,,"MET067METAR VOHS 010900Z 10005KT 5000 HZ SCT020 SCT100 26/16 Q1018 NOSIG=",
"43128599999","2022-01-01T09:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","03048,1,C,N","005000,1,9,9","+0260,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","05,1",,,"MET067METAR VOHS 010930Z 10007KT 5000 HZ SCT020 SCT100 26/16 Q1018 NOSIG=",
"43128599999","2022-01-01T10:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","03048,1,C,N","005000,1,9,9","+0260,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","05,1",,,"MET067METAR VOHS 011000Z 10007KT 5000 HZ SCT020 SCT100 26/16 Q1018 NOSIG=",
"43128599999","2022-01-01T10:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0260,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","05,1",,,"MET067METAR VOHS 011030Z 08006KT 5000 HZ SCT020 SCT100 26/16 Q1018 NOSIG=",
"43128599999","2022-01-01T11:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0260,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","05,1",,,"MET067METAR VOHS 011100Z 10006KT 5000 HZ SCT020 SCT100 26/16 Q1018 NOSIG=",
"43128599999","2022-01-01T11:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","03048,1,C,N","005000,1,9,9","+0250,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","05,1",,,"MET067METAR VOHS 011130Z 10005KT 5000 HZ SCT020 SCT100 25/16 Q1019 NOSIG=",
"43128599999","2022-01-01T12:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0026,1","03048,1,C,N","005000,1,9,9","+0250,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","05,1",,,"MET067METAR VOHS 011200Z 08005KT 5000 HZ SCT020 SCT100 25/16 Q1019 NOSIG=",
"43128599999","2022-01-01T12:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0026,1","03048,1,C,N","005000,1,9,9","+0250,1","+0160,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","05,1",,,"MET067METAR VOHS 011230Z 08005KT 5000 HZ SCT020 SCT100 25/16 Q1019 NOSIG=",
"43128599999","2022-01-01T13:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","070,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0240,1","+0170,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","05,1",,,"MET067METAR VOHS 011300Z 07006KT 5000 HZ SCT020 SCT100 24/17 Q1019 NOSIG=",
"43128599999","2022-01-01T13:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","070,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0230,1","+0170,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9","05,1",,,"MET067METAR VOHS 011330Z 07006KT 5000 HZ SCT020 SCT100 23/17 Q1020 NOSIG=",
"43128599999","2022-01-01T14:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0220,1","+0180,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","05,1",,,"MET067METAR VOHS 011400Z 09006KT 5000 HZ SCT020 SCT100 22/18 Q1021 NOSIG=",
"43128599999","2022-01-01T14:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0220,1","+0180,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","05,1",,,"MET067METAR VOHS 011430Z 10006KT 5000 HZ SCT020 SCT100 22/18 Q1021 NOSIG=",
"43128599999","2022-01-01T15:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0220,1","+0180,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET067METAR VOHS 011500Z 10006KT 5000 BR SCT020 SCT100 22/18 Q1021 NOSIG=",
"43128599999","2022-01-01T15:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","03048,1,C,N","005000,1,9,9","+0210,1","+0180,1","99999,9",,"04,1,+00610,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET067METAR VOHS 011530Z 10006KT 5000 BR SCT020 SCT100 21/18 Q1021 NOSIG=",
"43128599999","2022-01-01T16:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0210,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET060METAR VOHS 011600Z 09004KT 5000 BR SCT020 21/18 Q1021 NOSIG=",
"43128599999","2022-01-01T16:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","005000,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET060METAR VOHS 011630Z 10005KT 5000 BR SCT020 20/18 Q1021 NOSIG=",
"43128599999","2022-01-01T17:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET060METAR VOHS 011700Z 09004KT 5000 BR SCT020 20/18 Q1021 NOSIG=",
"43128599999","2022-01-01T17:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","005000,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET060METAR VOHS 011730Z 11005KT 5000 BR SCT020 20/18 Q1021 NOSIG=",
"43128599999","2022-01-01T18:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOHS 011800Z 10004KT 5000 BR SCT020 19/18 Q1020 NOSIG=",
"43128599999","2022-01-01T18:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOHS 011830Z 12004KT 5000 BR SCT020 19/18 Q1020 NOSIG=",
"43128599999","2022-01-01T19:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","005000,1,9,9","+0200,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOHS 011900Z 10005KT 5000 BR SCT020 20/18 Q1020 NOSIG=",
"43128599999","2022-01-01T19:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOHS 011930Z 10004KT 5000 BR SCT020 19/18 Q1020 NOSIG=",
"43128599999","2022-01-01T20:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET068METAR VOHS 012000Z 10004KT 5000 BR SCT020 19/18 Q1019 TEMPO 3000 BR=",
"43128599999","2022-01-01T20:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET060METAR VOHS 012030Z 10004KT 4000 BR SCT020 19/18 Q1019 NOSIG=",
"43128599999","2022-01-01T21:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET060METAR VOHS 012100Z 12005KT 4000 BR SCT020 19/18 Q1019 NOSIG=",
"43128599999","2022-01-01T21:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET060METAR VOHS 012130Z 11005KT 4000 BR SCT020 18/17 Q1019 NOSIG=",
"43128599999","2022-01-01T22:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0021,1","99999,9,9,N","003000,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET065METAR VOHS 012200Z 12004KT 3000 BR SCT020 18/17 Q1018 TEMPO 1500=",
"43128599999","2022-01-01T22:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,N","003000,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET060METAR VOHS 012230Z 09004KT 3000 BR SCT020 18/17 Q1018 NOSIG=",
"43128599999","2022-01-01T23:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,N","003000,1,9,9","+0190,1","+0180,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET060METAR VOHS 012300Z 09004KT 3000 BR SCT020 19/18 Q1018 NOSIG=",
"43128599999","2022-01-01T23:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,N","002500,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET064METAR COR VOHS 012330Z 08004KT 2500 BR SCT020 18/17 Q1018 NOSIG=",
"43128599999","2022-01-02T00:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","002500,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9","10,1",,,"MET065METAR VOHS 020000Z 10005KT 2500 BR SCT020 18/17 Q1018 TEMPO 1500=",
"43128599999","2022-01-02T00:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","002500,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET060METAR VOHS 020030Z 10005KT 2500 BR SCT015 18/17 Q1019 NOSIG=",
"43128599999","2022-01-02T01:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,N","002500,1,9,9","+0180,1","+0170,1","99999,9",,"04,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10190,1,99999,9","10,1",,,"MET060METAR VOHS 020100Z 08005KT 2500 BR SCT010 18/17 Q1019 NOSIG=",
"43128599999","2022-01-02T01:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0021,1","00305,1,C,N","001800,1,9,9","+0180,1","+0170,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOHS 020130Z 08004KT 1800 BR BKN010 18/17 Q1020 NOSIG=",
"43128599999","2022-01-02T02:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0021,1","00305,1,C,N","001800,1,9,9","+0190,1","+0180,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET060METAR VOHS 020200Z 08004KT 1800 BR BKN010 19/18 Q1020 NOSIG=",
"43128599999","2022-01-02T02:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","00305,1,C,N","001800,1,9,9","+0190,1","+0180,1","99999,9",,"07,1,+00305,1,99,9","04,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10210,1,99999,9","10,1",,,"MET067METAR VOHS 020230Z 10006KT 1800 BR BKN010 SCT015 19/18 Q1021 NOSIG=",
