"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43125099999","2022-02-10T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0202,1","+0143,1","10156,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0305,1","240,N,+0174,1","99999,9,09412,1","9,9,999,9,+000,1",,"SYN08043125 32997 13602 10202 20143 39412 40156 82000 333 10305 20174 58000 555 10000=",
"43125099999","2022-02-10T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0274,1","+0150,1","10105,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0294,1",,"99999,9,09382,1","9,9,999,9,+010,1",,"SYN06443125 32997 10202 10274 20150 39382 40105 82000 333 10294 58010=",
"43125099999","2022-02-11T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0188,1","+0156,1","10172,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0294,1","240,N,+0175,1","99999,9,09422,1","9,9,999,9,+010,1",,"SYN08043125 32997 10502 10188 20156 39422 40172 82000 333 10294 20175 58010 555 10000=",
"43125099999","2022-02-11T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0266,1","+0119,1","10114,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0282,1",,"99999,9,09388,1","9,9,999,9,+006,1",,"SYN06443125 32997 10502 10266 20119 39388 40114 82000 333 10282 58006=",
"43125099999","2022-02-12T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0192,1","+0099,1","10169,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0282,1","240,N,+0158,1","99999,9,09422,1","9,9,999,9,+000,1",,"SYN08043125 32997 10502 10192 20099 39422 40169 80000 333 10282 20158 58000 555 10000=",
"43125099999","2022-02-12T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0268,1","+0099,1","10106,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0292,1",,"99999,9,09380,1","9,9,999,9,-008,1",,"SYN06443125 32997 10202 10268 20099 39380 40106 80000 333 10292 59008=",
"43125099999","2022-02-13T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0210,1","+0087,1","10156,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0292,1","240,N,+0125,1","99999,9,09412,1","9,9,999,9,-010,1",,"SYN08043125 32997 11402 10210 20087 39412 40156 80000 333 10292 20125 59010 555 10000=",
"43125099999","2022-02-13T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0278,1","+0075,1","10084,1",,,,,"99,9,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,00450,1,99,9,99,9","240,M,+0300,1",,"99999,9,09362,1","9,9,999,9,-018,1",,"SYN06443125 32497 11402 10278 20075 39362 40084 80000 333 10300 59018=","Q01    003SCCGA1"
"43125099999","2022-02-14T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0296,1","+0113,1","10079,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1",,"99999,9,09362,1","9,9,999,9,+000,1",,"SYN06443125 32997 11402 10296 20113 39362 40079 80000 333 10315 58000=",
"43125099999","2022-02-15T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0204,1","+0156,1","10135,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0315,1","240,N,+0175,1","99999,9,09392,1","9,9,999,9,+000,1",,"SYN08043125 32997 11802 10204 20156 39392 40135 80000 333 10315 20175 58000 555 10000=",
"43125099999","2022-02-15T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0284,1","+0127,1","10071,1",,,,,"03,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,03,2,99,9,99999,9,99,9,99,9","240,M,+0310,1",,"99999,9,09352,1","9,9,999,9,-010,1",,"SYN06443125 32997 12302 10284 20127 39352 40071 83000 333 10310 59010=",
"43125099999","2022-02-16T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0282,1","+0133,1","10050,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0306,1",,"99999,9,09332,1","9,9,999,9,-020,1",,"SYN06443125 32997 12302 10282 20133 39332 40050 82000 333 10306 59020=",
"43125099999","2022-02-17T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0224,1","+0153,1","10116,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0306,1","240,N,+0185,1","99999,9,09380,1","9,9,999,9,-002,1",,"SYN08043125 32997 11802 10224 20153 39380 40116 80000 333 10306 20185 59002 555 10000=",
"43125099999","2022-02-18T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0134,1","10076,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0310,1",,"99999,9,09354,1","9,9,999,9,+014,1",,"SYN06443125 32997 11402 10280 20134 39354 40076 82000 333 10310 58014=",
"43125099999","2022-02-19T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0304,1","+0116,1","10088,1",,,,,"01,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9","240,M,+0330,1",,"99999,9,09372,1","9,9,999,9,+018,1",,"SYN06443125 32997 12302 10304 20116 39372 40088 81000 333 10330 58018=",
"43125099999","2022-02-20T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0248,1","+0121,1","10130,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0330,1","240,N,+0185,1","99999,9,09398,1","9,9,999,9,-002,1",,"SYN08043125 32997 12302 10248 20121 39398 40130 80000 333 10330 20185 59002 555 10000=",
"43125099999","2022-02-21T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0290,1","+0099,1","10079,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0325,1",,"99999,9,09360,1","9,9,999,9,+000,1",,"SYN06443125 32997 10502 10290 20099 39360 40079 80000 333 10325 58000=",
"43125099999","2022-02-22T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0084,1","10088,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0334,1",,"99999,9,09372,1","9,9,999,9,+012,1",,"SYN06443125 32997 10902 10306 20084 39372 40088 80000 333 10334 58012=",
"43125099999","2022-02-25T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0095,1","10115,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0336,1",,"99999,9,09395,1","9,9,999,9,-005,1",,"SYN06443125 32997 11402 10300 20095 39395 40115 82000 333 10336 59005=",
"43125099999","2022-02-26T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0216,1","+0140,1","10164,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0336,1","240,N,+0166,1","99999,9,09422,1","9,9,999,9,-008,1",,"SYN07443125 32997 11802 10216 20140 39422 40164 333 10336 20166 59008 555 10000=",
"43125099999","2022-02-26T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0090,1","10115,1",,,,,"01,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9","240,M,+0336,1",,"99999,9,09395,1","9,9,999,9,+000,1",,"SYN06443125 32997 11402 10300 20090 39395 40115 81000 333 10336 58000=",
"43125099999","2022-02-27T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0224,1","+0170,1","10173,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0336,1","240,N,+0170,1","99999,9,09432,1","9,9,999,9,+010,1",,"SYN07443125 32997 12302 10224 20170 39432 40173 333 10336 20170 58010 555 10000=",
"43125099999","2022-02-27T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0095,1","10118,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0332,1",,"99999,9,09398,1","9,9,999,9,+003,1",,"SYN06443125 32997 10502 10300 20095 39398 40118 82000 333 10332 58003=",
"43125099999","2022-02-28T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0240,1","+0092,1","10178,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0332,1","240,N,+0168,1","99999,9,09440,1","9,9,999,9,+008,1",,"SYN07443125 32997 11402 10240 20092 39440 40178 333 10332 20168 58008 555 10000=",
"43125099999","2022-03-01T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0256,1","+0110,1","10153,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0335,1","240,N,+0160,1","99999,9,09422,1","9,9,999,9,-018,1",,"SYN07443125 32997 11602 10256 20110 39422 40153 333 10335 20160 59018 555 10000=",
"43125099999","2022-03-02T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0250,1","+0092,1","10152,1",,,,,,,,,,"240,M,+0336,1","240,N,+0175,1","99999,9,09418,1","9,9,999,9,-004,1",,"SYN07443125 32997 01802 10250 20092 39418 40152 333 10336 20175 59004 555 10000=",
"43125099999","2022-03-02T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","070,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0089,1","10107,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0332,1",,"99999,9,09390,1","9,9,999,9,+000,1",,"SYN06443125 32997 10702 10306 20089 39390 40107 82000 333 10332 58000=",
"43125099999","2022-03-03T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0089,1","10104,1",,,,,"03,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,03,2,99,9,99999,9,99,9,99,9","240,M,+0340,1",,,"9,9,999,9,-002,1",,"SYN06443125 32997 11402 10306 20089 34388 40104 83000 333 10340 59002=",
"43125099999","2022-03-04T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0240,1","+0123,1","10156,1",,,,,,,,,,"240,M,+0340,1","240,N,+0174,1","99999,9,09420,1","9,9,999,9,+008,1",,"SYN07443125 32997 01802 10240 20123 39420 40156 333 10340 20174 58008 555 10000=",
"43125099999","2022-03-05T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","020,1,N,0154,1","22000,1,9,N","000200,1,9,9","+9999,9","+0114,1","10151,1",,,,,"99,9,+00250,1,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,00250,1,99,9,99,9","240,M,+0332,1","240,N,+0180,1","99999,9,09412,1","9,9,999,9,-008,1",,"SYN06843125 02302 10230 20114 39412 40151 333 10332 20180 59008 555 10000=",
"43125099999","2022-03-05T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0090,1","10090,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0326,1",,"99999,9,09372,1","9,9,999,9,-016,1",,"SYN06443125 32997 10902 10300 20090 39372 40090 82000 333 10326 59016=",
"43125099999","2022-03-06T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0246,1","+0130,1","10142,1",,,,,,,,,,"240,M,+0326,1","240,N,+0176,1","99999,9,09410,1","9,9,999,9,-002,1",,"SYN07443125 32997 01802 10246 20130 39410 40142 333 10326 20176 59002 555 10000=",
"43125099999","2022-03-07T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0232,1","+0148,1","10148,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0324,1","240,N,+0175,1","99999,9,09412,1","9,9,999,9,+002,1",,"SYN07443125 32997 12302 10232 20148 39412 40148 333 10324 20175 58002 555 10000=",
"43125099999","2022-03-08T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0242,1","+0133,1","10146,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0322,1","240,N,+0178,1","99999,9,09412,1","9,9,999,9,+000,1",,"SYN07443125 32997 12702 10242 20133 39412 40146 333 10322 20178 58000 555 10000=",
"43125099999","2022-03-09T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0256,1","+0135,1","10151,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0330,1","240,N,+0168,1","99999,9,09420,1","9,9,999,9,+008,1",,"SYN07443125 32997 11602 10256 20135 39420 40151 333 10330 20168 58008 555 10000=",
"43125099999","2022-03-10T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0236,1","+0109,1","10145,1",,,,,"03,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,03,2,99,9,99999,9,99,9,99,9","240,M,+0342,1","240,N,+0185,1","99999,9,09410,1","9,9,999,9,-010,1",,"SYN08043125 32997 10202 10236 20109 39410 40145 83000 333 10342 20185 59010 555 10000=",
"43125099999","2022-03-12T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0232,1","+0166,1","10146,1","24,0010,3,1",,,,,,,,,"240,M,+0335,1","240,N,+0205,1","99999,9,09410,1","9,9,999,9,+000,1",,"SYN09243125 22997 03202 10232 20166 39410 40146 333 10335 20205 58000 6001/ 70010 555 00010 10001=",
"43125099999","2022-03-13T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0242,1","+0149,1","10146,1",,,,,,,,,,"240,M,+0316,1","240,N,+0170,1","99999,9,09412,1","9,9,999,9,+002,1",,"SYN07443125 32997 01802 10242 20149 39412 40146 333 10316 20170 58002 555 10001=",
"43125099999","2022-03-15T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0066,1","10109,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0350,1","240,N,+0145,1","99999,9,09392,1","9,9,999,9,-020,1",,"SYN07443125 32997 10902 10302 20066 39392 40109 333 10350 20145 59020 555 10001=",
"43125099999","2022-03-15T12:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0332,1","+0063,1","10061,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0354,1",,"99999,9,09354,1","9,9,999,9,-018,1",,"SYN06443125 32997 10502 10332 20063 39354 40061 80000 333 10354 59018=",
"43125099999","2022-03-18T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0294,1","+0105,1","10083,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0374,1","240,N,+0182,1","99999,9,09366,1","9,9,999,9,-012,1",,"SYN07443125 32997 12702 10294 20105 39366 40083 333 10374 20182 59012 555 10001=",
"43125099999","2022-03-19T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0260,1","+0163,1","10089,1",,,,,"02,2,+99999,9,06,1",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0376,1","240,N,+0220,1","99999,9,09362,1","9,9,999,9,-004,1",,"SYN08043125 32997 12502 10260 20163 39362 40089 82500 333 10376 20220 59004 555 10001=",
"43125099999","2022-03-20T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0254,1","+0177,1","10089,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0376,1","240,N,+0230,1","99999,9,09362,1","9,9,999,9,-002,1",,"SYN08043125 32997 12302 10254 20177 39362 40089 80001 333 10376 20230 59002 555 10001=","Q01    003SCCGA1"
"43125099999","2022-03-21T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0266,1","+0167,1","10086,1",,,,,"02,2,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,2,02,2,99,9,99999,9,99,9,99,9","240,M,+0360,1","240,N,+0216,1","99999,9,09362,1","9,9,999,9,+000,1",,"SYN08043125 32997 13002 10266 20167 39362 40086 82000 333 10360 20216 58000 555 10001=",
"43125099999","2022-03-22T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0194,1","10092,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0370,1","240,N,+0230,1","99999,9,09370,1","9,9,999,9,+008,1",,"SYN08043125 32997 12302 10280 20194 39370 40092 80000 333 10370 20230 58008 555 10001=",
"43125099999","2022-03-23T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0280,1","+0180,1","10092,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0362,1","240,N,+0205,1","99999,9,09370,1","9,9,999,9,+000,1",,"SYN08043125 32997 12302 10280 20180 39370 40092 80000 333 10362 20205 58000 555 10001=",
"43125099999","2022-03-24T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0274,1","+0222,1","10092,1",,,,,"99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0366,1","240,N,+0232,1","99999,9,09370,1","9,9,999,9,+000,1",,"SYN07043125 32997 32002 10274 20222 39370 40092 80030 333 10366 20232 58000=","Q01    003SCCGA1"
"43125099999","2022-03-25T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0256,1","+0218,1","10100,1",,,,,"03,1,+99999,9,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0366,1","240,N,+0228,1","99999,9,09372,1","9,9,999,9,+002,1",,"SYN08043125 32997 32302 10256 20218 39372 40100 83500 333 10366 20228 58002 555 10001=",
"43125099999","2022-03-27T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0290,1","+0205,1","10124,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0370,1","240,N,+0230,1","99999,9,09402,1","9,9,999,9,+012,1",,"SYN08043125 32997 13002 10290 20205 39402 40124 80000 333 10370 20230 58012 555 10001=",
"43125099999","2022-03-28T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0288,1","+0219,1","10124,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0374,1","240,N,+0208,1","99999,9,09402,1","9,9,999,9,+000,1",,"SYN08043125 32997 12302 10288 20219 39402 40124 80000 333 10374 20208 58000 555 10001=",
"43125099999","2022-03-29T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0185,1","10106,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0386,1","240,N,+0194,1","99999,9,09390,1","9,9,999,9,-012,1",,"SYN08043125 32997 12502 10302 20185 39390 40106 80000 333 10386 20194 59012 555 10001=",
"43125099999","2022-03-30T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0085,1","10100,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0390,1","240,N,+0180,1","99999,9,09382,1","9,9,999,9,-008,1",,"SYN07443125 32997 10502 10300 20085 39382 40100 333 10390 20180 59008 555 10001=",
"43125099999","2022-03-31T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0300,1","+0095,1","10100,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0392,1","240,N,+0195,1","99999,9,09382,1","9,9,999,9,+000,1",,"SYN08043125 32997 13002 10300 20095 39382 40100 80000 333 10392 20195 58000 555 10001=",
"43125099999","2022-04-01T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0108,1","10090,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0394,1","240,N,+0188,1","99999,9,09374,1","9,9,999,9,-008,1",,"SYN08043125 32997 13602 10302 20108 39374 40090 80000 333 10394 20188 59008 555 10001=",
"43125099999","2022-04-02T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","230,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0302,1","+0219,1","10109,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0398,1","240,N,+0224,1","99999,9,09392,1","9,9,999,9,+018,1",,"SYN07443125 32997 12302 10302 20219 39392 40109 333 10398 20224 58018 555 10001=",
"43125099999","2022-04-03T03:00:00","4","17.9166666","77.5333333","663.0","BIDAR, IN","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0290,1","+0224,1","10114,1",,,,,,,,"9,AGL   ,+99999,+99999","01,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0390,1","240,N,+0235,1","99999,9,09392,1","9,9,999,9,+000,1",,"SYN07443125 32997 11802 10290 20224 39392 40114 333 10390 20235 58000 555 10001=",
