"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","REM","EQD"
"42189099999","2022-03-23T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0304,1","+0194,1","10078,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+009,1","05,1",,,"SYN05242189 31995 01401 10304 20194 40078 70500 333 58009=",
"42189099999","2022-03-23T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0334,1","+0180,1","10041,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-003,1","05,1",,,"SYN05242189 31995 02703 10334 20180 40041 70500 333 59003=",
"42189099999","2022-03-23T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0314,1","+0181,1","10028,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-006,1","05,1",,,"SYN05842189 31995 02301 10314 20181 40028 70500 333 10335 59006=",
"42189099999","2022-03-23T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0250,1","+0170,1","10053,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-002,1","05,1",,,"SYN05242189 31995 00000 10250 20170 40053 70500 333 59002=",
"42189099999","2022-03-23T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0222,1","+0170,1","10060,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-003,1","05,1",,,"SYN05242189 31995 00000 10222 20170 40060 70500 333 59003=",
"42189099999","2022-03-23T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0206,1","+0180,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-006,1","05,1",,,"SYN05242189 31995 00000 10206 20180 40058 70500 333 59006=",
"42189099999","2022-03-24T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0194,1","+0178,1","10057,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-002,1","05,1",,,"SYN05242189 31995 00000 10194 20178 40057 70500 333 59002=",
"42189099999","2022-03-24T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0234,1","+0183,1","10061,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0335,1","240,N,+0183,1",,"9,9,999,9,-016,1","05,1",,,"SYN07442189 31995 00000 10234 20183 40061 70500 333 10335 20183 59016 555 10000=",
"42189099999","2022-03-24T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0324,1","+0166,1","10057,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1",,,"SYN05242189 31995 02301 10324 20166 40057 70500 333 59016=",
"42189099999","2022-03-24T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0344,1","+0134,1","10029,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1",,,"SYN05242189 31995 02301 10344 20134 40029 70500 333 59011=",
"42189099999","2022-03-24T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0324,1","+0158,1","10018,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-009,1","05,1",,,"SYN05842189 31995 02301 10324 20158 40018 70500 333 10348 59009=",
"42189099999","2022-03-24T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0167,1","10042,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-010,1","05,1",,,"SYN05242189 31995 00000 10254 20167 40042 70500 333 59010=",
"42189099999","2022-03-24T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0220,1","+0168,1","10050,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1",,,"SYN05242189 31995 00000 10220 20168 40050 70500 333 59011=",
"42189099999","2022-03-24T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0204,1","+0157,1","10040,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-018,1","05,1",,,"SYN05242189 31995 00000 10204 20157 40040 70500 333 59018=",
"42189099999","2022-03-25T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0194,1","+0153,1","10039,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-018,1","05,1",,,"SYN05242189 31995 00000 10194 20153 40039 70500 333 59018=",
"42189099999","2022-03-25T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0236,1","+0179,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0348,1","240,N,+0183,1",,"9,9,999,9,-003,1","05,1",,,"SYN07442189 31995 00000 10236 20179 40058 70500 333 10348 20183 59003 555 10000=",
"42189099999","2022-03-25T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0316,1","+0164,1","10055,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-003,1","05,1",,,"SYN05242189 31995 03202 10316 20164 40055 70500 333 59003=",
"42189099999","2022-03-25T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0338,1","+0139,1","10047,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+011,1","05,1",,,"SYN05242189 31995 02302 10338 20139 40047 70500 333 58011=",
"42189099999","2022-03-25T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0320,1","+0152,1","10034,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+015,1","05,1",,,"SYN05842189 31995 00000 10320 20152 40034 70500 333 10343 58015=",
"42189099999","2022-03-25T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0256,1","+0158,1","10063,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+021,1","05,1",,,"SYN05242189 31995 00000 10256 20158 40063 70500 333 58021=",
"42189099999","2022-03-25T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0246,1","+0165,1","10054,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+025,1","05,1",,,"SYN05242189 31995 00000 10246 20165 40054 70500 333 58025=",
"42189099999","2022-03-25T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0208,1","+0162,1","10067,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+027,1","05,1",,,"SYN05242189 31995 00000 10208 20162 40067 70500 333 58027=",
"42189099999","2022-03-26T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0196,1","+0163,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+019,1","05,1",,,"SYN05242189 31995 00000 10196 20163 40058 70500 333 58019=",
"42189099999","2022-03-26T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0250,1","+0154,1","10078,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0343,1","240,N,+0180,1",,"9,9,999,9,+019,1","05,1",,,"SYN07442189 31995 03202 10250 20154 40078 70500 333 10343 20180 58019 555 10000=",
"42189099999","2022-03-26T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0300,1","+0137,1","10080,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+023,1","05,1",,,"SYN05242189 31995 03203 10300 20137 40080 70500 333 58023=",
"42189099999","2022-03-26T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0334,1","+0108,1","10047,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+002,1","05,1",,,"SYN05242189 31995 03204 10334 20108 40047 70500 333 58002=",
"42189099999","2022-03-26T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0318,1","+0117,1","10038,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+004,1","05,1",,,"SYN05842189 31995 02302 10318 20117 40038 70500 333 10340 58004=",
"42189099999","2022-03-26T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0266,1","+0134,1","10061,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-001,1","05,1",,,"SYN05242189 31995 00000 10266 20134 40061 70500 333 59001=",
"42189099999","2022-03-26T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0240,1","+0138,1","10072,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-002,1","05,1",,,"SYN05242189 31995 00000 10240 20138 40072 70500 333 59002=",
"42189099999","2022-03-26T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0214,1","+0146,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-009,1","05,1",,,"SYN05242189 31995 00000 10214 20146 40058 70500 333 59009=",
"42189099999","2022-03-27T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0196,1","+0152,1","10062,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+004,1","05,1",,,"SYN05242189 31995 00000 10196 20152 40062 70500 333 58004=",
"42189099999","2022-03-27T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0238,1","+0163,1","10085,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0340,1","240,N,+0178,1",,"9,9,999,9,+007,1","05,1",,,"SYN07442189 31995 00000 10238 20163 40085 70500 333 10340 20178 58007 555 10000=",
"42189099999","2022-03-27T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0316,1","+0155,1","10086,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+007,1","05,1",,,"SYN05242189 31996 02702 10316 20155 40086 70500 333 58007=",
"42189099999","2022-03-27T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0346,1","+0146,1","10060,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+014,1","05,1",,,"SYN05242189 31996 02302 10346 20146 40060 70500 333 58014=",
"42189099999","2022-03-27T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0330,1","+0149,1","10049,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+012,1","05,1",,,"SYN05842189 31995 02701 10330 20149 40049 70500 333 10350 58012=",
"42189099999","2022-03-27T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0163,1","10072,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+009,1","05,1",,,"SYN05242189 31995 00000 10254 20163 40072 70500 333 58009=",
"42189099999","2022-03-27T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0224,1","+0146,1","10086,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+013,1","05,1",,,"SYN05242189 31995 00000 10224 20146 40086 70500 333 58013=",
"42189099999","2022-03-27T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0202,1","+0148,1","10073,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+014,1","05,1",,,"SYN05242189 31995 00000 10202 20148 40073 70500 333 58014=",
"42189099999","2022-03-28T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0184,1","+0154,1","10068,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+005,1","05,1",,,"SYN05242189 31995 00000 10184 20154 40068 70500 333 58005=",
"42189099999","2022-03-28T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0230,1","+0142,1","10088,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0350,1","240,N,+0171,1",,"9,9,999,9,+002,1","05,1",,,"SYN07442189 31995 00000 10230 20142 40088 70500 333 10350 20171 58002 555 10000=",
"42189099999","2022-03-28T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0328,1","+0155,1","10081,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-004,1","05,1",,,"SYN05242189 31995 02302 10328 20155 40081 70500 333 59004=",
"42189099999","2022-03-28T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0360,1","+0104,1","10047,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1",,,"SYN05242189 31995 02703 10360 20104 40047 70500 333 59013=",
"42189099999","2022-03-28T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0336,1","+0170,1","10032,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-017,1","05,1",,,"SYN05842189 31995 00000 10336 20170 40032 70500 333 10362 59017=",
"42189099999","2022-03-28T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0167,1","10049,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-022,1","05,1",,,"SYN05242189 31995 00000 10254 20167 40049 70500 333 59022=",
"42189099999","2022-03-28T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,9","002000,1,9,9","+0222,1","+0170,1","10058,1","01,9999,9,9","0,1,06,1","0,1,06,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-030,1","05,1",,,"SYN004BUFR",
"42189099999","2022-03-28T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0204,1","+0164,1","10043,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-029,1","05,1",,,"SYN05242189 31995 00000 10204 20164 40043 70500 333 59029=",
"42189099999","2022-03-29T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0190,1","+0153,1","10044,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-024,1","05,1",,,"SYN05242189 31995 00000 10190 20153 40044 70500 333 59024=",
"42189099999","2022-03-29T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0236,1","+0157,1","10060,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0362,1","240,N,+0180,1",,"9,9,999,9,-026,1","05,1",,,"SYN07442189 31995 00000 10236 20157 40060 70500 333 10362 20180 59026 555 10000=",
"42189099999","2022-03-29T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0328,1","+0172,1","10055,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-025,1","05,1",,,"SYN05242189 31995 02703 10328 20172 40055 70500 333 59025=",
"42189099999","2022-03-29T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0368,1","+0134,1","10027,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-019,1","05,1",,,"SYN05242189 31996 02702 10368 20134 40027 70500 333 59019=",
"42189099999","2022-03-29T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0340,1","+0146,1","10021,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1",,,"SYN05842189 31996 00000 10340 20146 40021 70500 333 10370 59011=",
"42189099999","2022-03-29T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0256,1","+0169,1","10040,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-009,1","05,1",,,"SYN05242189 31995 00000 10256 20169 40040 70500 333 59009=",
"42189099999","2022-03-29T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0238,1","+0177,1","10044,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-010,1","05,1",,,"SYN05242189 31995 00000 10238 20177 40044 70500 333 59010=",
"42189099999","2022-03-29T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0216,1","+0167,1","10038,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-005,1","05,1",,,"SYN05242189 31995 00000 10216 20167 40038 70500 333 59005=",
"42189099999","2022-03-30T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0202,1","+0169,1","10037,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-005,1","05,1",,,"SYN05242189 31995 00000 10202 20169 40037 70500 333 59005=",
"42189099999","2022-03-30T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0234,1","+0173,1","10072,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0370,1","240,N,+0181,1",,"9,9,999,9,+011,1","05,1",,,"SYN07442189 31995 00000 10234 20173 40072 70500 333 10370 20181 58011 555 10000=",
"42189099999","2022-03-30T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0324,1","+0197,1","10071,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+015,1","05,1",,,"SYN05242189 31995 00000 10324 20197 40071 70500 333 58015=",
"42189099999","2022-03-30T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0360,1","+0158,1","10042,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+014,1","05,1",,,"SYN05242189 31995 02301 10360 20158 40042 70500 333 58014=",
"42189099999","2022-03-30T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0340,1","+0168,1","10032,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+011,1","05,1",,,"SYN05842189 31995 00000 10340 20168 40032 70500 333 10363 58011=",
"42189099999","2022-03-30T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0260,1","+0181,1","10052,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+012,1","05,1",,,"SYN05242189 31995 00000 10260 20181 40052 70500 333 58012=",
"42189099999","2022-03-30T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0226,1","+0185,1","10060,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+015,1","05,1",,,"SYN05242189 31995 00000 10226 20185 40060 70500 333 58015=",
"42189099999","2022-03-30T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0216,1","+0177,1","10054,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+016,1","05,1",,,"SYN05242189 31995 00000 10216 20177 40054 70500 333 58016=",
"42189099999","2022-03-31T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0206,1","+0184,1","10056,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+019,1","05,1",,,"SYN05242189 31995 00000 10206 20184 40056 70500 333 58019=",
"42189099999","2022-03-31T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0208,1","10083,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0363,1","240,N,+0195,1",,"9,9,999,9,+012,1","05,1",,,"SYN07442189 31995 00000 10254 20208 40083 70500 333 10363 20195 58012 555 10000=",
"42189099999","2022-03-31T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0330,1","+0215,1","10075,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+004,1","05,1",,,"SYN05242189 31995 00000 10330 20215 40075 70500 333 58004=",
"42189099999","2022-03-31T09:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0366,1","+0179,1","10045,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+004,1","05,1",,,"SYN05242189 31995 00000 10366 20179 40045 70500 333 58004=",
"42189099999","2022-03-31T12:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0346,1","+0164,1","10032,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,+001,1","05,1",,,"SYN05842189 31995 00000 10346 20164 40032 70500 333 10368 58001=",
"42189099999","2022-03-31T15:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0254,1","+0167,1","10049,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-003,1","05,1",,,"SYN05242189 31995 00000 10254 20167 40049 70500 333 59003=",
"42189099999","2022-03-31T18:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0232,1","+0174,1","10052,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-007,1","05,1",,,"SYN05242189 31995 00000 10232 20174 40052 70500 333 59007=",
"42189099999","2022-03-31T21:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0220,1","+0175,1","10041,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","05,1",,,"SYN05242189 31995 00000 10220 20175 40041 70500 333 59013=",
"42189099999","2022-04-01T00:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0208,1","+0172,1","10045,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-011,1","05,1",,,"SYN05242189 31995 00000 10208 20172 40045 70500 333 59011=",
"42189099999","2022-04-01T03:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","001000,1,9,9","+0250,1","+0169,1","10062,1",,"0,1,02,1","0,1,02,1",,,,,,,,"240,M,+0368,1","240,N,+0195,1",,"9,9,999,9,-020,1","05,1",,,"SYN07442189 31994 02301 10250 20169 40062 70500 333 10368 20195 59020 555 10000=",
"42189099999","2022-04-01T06:00:00","4","28.422061","79.450842","176.78","BAREILLY, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0340,1","+0168,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-016,1","05,1",,,"SYN05242189 31995 02701 10340 20168 40058 70500 333 59016=",
