fault_threshold,weather_threshold,k,n,window_minutes,enable_drift_rescue,drift_rescue_threshold,drift_min_fault_probability,weather_agreement_threshold,weather_probability_floor,recovery_points,search_stage,fault_precision,fault_recall,fault_f1,false_alerts_per_station_day,weather_f1,weather_precision,weather_recall,fault_to_weather_rate,weather_to_fault_rate,normal_to_fault_row_rate,worst_domain_fault_precision,worst_domain_fault_f1,worst_domain_false_alerts_per_station_day,worst_domain_normal_to_fault_rate,worst_domain_weather_to_fault_rate,objective,policy_eligible
0.15,0.55,2,3,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.020257772819353512,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.02903332233586275,0.2619047619047619,-4.659979646907466,False
0.15,0.75,2,3,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.020257772819353512,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.02903332233586275,0.2619047619047619,-4.659979646907466,False
0.15,0.9,2,3,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.020257772819353512,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.02903332233586275,0.2619047619047619,-4.659979646907466,False
0.25,0.35,2,4,720,False,10.0,0.1,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.022797334194533336,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0325446575858981,0.2619047619047619,-4.666690632543914,False
0.25,0.55,2,4,720,False,10.0,0.1,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.022797334194533336,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0325446575858981,0.2619047619047619,-4.666690632543914,False
0.25,0.75,2,4,720,False,10.0,0.1,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.022797334194533336,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0325446575858981,0.2619047619047619,-4.666690632543914,False
0.25,0.9,2,4,720,False,10.0,0.1,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.022797334194533336,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0325446575858981,0.2619047619047619,-4.666690632543914,False
0.15,0.35,2,4,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.02285605237661842,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0326389216194561,0.2619047619047619,-4.667633272879494,False
0.15,0.55,2,4,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.02285605237661842,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0326389216194561,0.2619047619047619,-4.667633272879494,False
0.15,0.75,2,4,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.02285605237661842,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0326389216194561,0.2619047619047619,-4.667633272879494,False
0.15,0.9,2,4,720,False,10.0,0.08,0.5,0.1,2,core,0.058315334773218146,0.4909090909090909,0.10424710424710426,0.14037347070186734,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.2073732718894009,0.02285605237661842,0.030456852791878174,0.05714285714285715,0.19731404958677687,0.0326389216194561,0.2619047619047619,-4.667633272879494,False
0.85,0.35,2,3,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.01927424326942838,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.02811424800867229,0.2619047619047619,-4.736720872817966,False
0.85,0.55,2,3,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.01927424326942838,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.02811424800867229,0.2619047619047619,-4.736720872817966,False
0.85,0.75,2,3,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.01927424326942838,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.02811424800867229,0.2619047619047619,-4.736720872817966,False
0.85,0.9,2,3,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.4615384615384615,0.3044117647058823,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.01927424326942838,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.02811424800867229,0.2619047619047619,-4.736720872817966,False
0.85,0.35,2,4,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.021593611461789144,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.031460621199981144,0.2619047619047619,-4.741782237867149,False
0.85,0.55,2,4,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.021593611461789144,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.031460621199981144,0.2619047619047619,-4.741782237867149,False
0.85,0.75,2,4,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.021593611461789144,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.031460621199981144,0.2619047619047619,-4.741782237867149,False
0.85,0.9,2,4,720,False,10.0,0.34,0.5,0.1,2,core,0.04640371229698376,0.36363636363636365,0.08230452674897118,0.13232453316162265,0.48994082840236686,0.32961783439490444,0.9539170506912442,0.32727272727272727,0.19815668202764977,0.021593611461789144,0.026881720430107527,0.05025125628140704,0.18698347107438015,0.031460621199981144,0.2619047619047619,-4.741782237867149,False
0.35,0.35,1,2,720,False,10.0,0.13999999999999999,0.5,0.1,2,core,0.07014028056112225,0.6363636363636364,0.12635379061371843,0.1493882807469414,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02483779102198996,0.04275534441805225,0.08053691275167783,0.20816115702479338,0.03534901258424848,0.2857142857142857,-4.813241582593301,False
0.35,0.55,1,2,720,False,10.0,0.13999999999999999,0.5,0.1,2,core,0.07014028056112225,0.6363636363636364,0.12635379061371843,0.1493882807469414,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02483779102198996,0.04275534441805225,0.08053691275167783,0.20816115702479338,0.03534901258424848,0.2857142857142857,-4.813241582593301,False
0.35,0.75,1,2,720,False,10.0,0.13999999999999999,0.5,0.1,2,core,0.07014028056112225,0.6363636363636364,0.12635379061371843,0.1493882807469414,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02483779102198996,0.04275534441805225,0.08053691275167783,0.20816115702479338,0.03534901258424848,0.2857142857142857,-4.813241582593301,False
0.35,0.9,1,2,720,False,10.0,0.13999999999999999,0.5,0.1,2,core,0.07014028056112225,0.6363636363636364,0.12635379061371843,0.1493882807469414,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02483779102198996,0.04275534441805225,0.08053691275167783,0.20816115702479338,0.03534901258424848,0.2857142857142857,-4.813241582593301,False
0.45,0.35,1,2,720,False,10.0,0.18000000000000002,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.45,0.55,1,2,720,False,10.0,0.18000000000000002,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.45,0.75,1,2,720,False,10.0,0.18000000000000002,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.45,0.9,1,2,720,False,10.0,0.18000000000000002,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.55,0.35,1,2,720,False,10.0,0.22000000000000003,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.55,0.55,1,2,720,False,10.0,0.22000000000000003,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.55,0.75,1,2,720,False,10.0,0.22000000000000003,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.55,0.9,1,2,720,False,10.0,0.22000000000000003,0.5,0.1,2,core,0.07,0.6363636363636364,0.12612612612612614,0.1497102382485512,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.23963133640552994,0.02482311147646869,0.04265402843601896,0.08035714285714286,0.20867768595041322,0.03532544657585898,0.2857142857142857,-4.827227609376002,False
0.15,0.35,1,2,720,False,10.0,0.08,0.5,0.1,2,core,0.07086614173228346,0.6545454545454545,0.12788632326820604,0.1519639407598197,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025219459205542995,0.04449648711943794,0.08388520971302427,0.21074380165289255,0.03574963472686996,0.2857142857142857,-4.839400963052574,False
0.15,0.55,1,2,720,False,10.0,0.08,0.5,0.1,2,core,0.07086614173228346,0.6545454545454545,0.12788632326820604,0.1519639407598197,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025219459205542995,0.04449648711943794,0.08388520971302427,0.21074380165289255,0.03574963472686996,0.2857142857142857,-4.839400963052574,False
0.15,0.75,1,2,720,False,10.0,0.08,0.5,0.1,2,core,0.07086614173228346,0.6545454545454545,0.12788632326820604,0.1519639407598197,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025219459205542995,0.04449648711943794,0.08388520971302427,0.21074380165289255,0.03574963472686996,0.2857142857142857,-4.839400963052574,False
0.15,0.9,1,2,720,False,10.0,0.08,0.5,0.1,2,core,0.07086614173228346,0.6545454545454545,0.12788632326820604,0.1519639407598197,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025219459205542995,0.04449648711943794,0.08388520971302427,0.21074380165289255,0.03574963472686996,0.2857142857142857,-4.839400963052574,False
0.85,0.35,1,2,720,False,10.0,0.34,0.5,0.1,2,core,0.046511627906976744,0.36363636363636365,0.08247422680412372,0.1320025756600129,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.19815668202764977,0.02263585919379936,0.026954177897574125,0.05037783375314862,0.18646694214876033,0.032945279728519586,0.2619047619047619,-4.8524967144202655,False
0.85,0.55,1,2,720,False,10.0,0.34,0.5,0.1,2,core,0.046511627906976744,0.36363636363636365,0.08247422680412372,0.1320025756600129,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.19815668202764977,0.02263585919379936,0.026954177897574125,0.05037783375314862,0.18646694214876033,0.032945279728519586,0.2619047619047619,-4.8524967144202655,False
0.85,0.75,1,2,720,False,10.0,0.34,0.5,0.1,2,core,0.046511627906976744,0.36363636363636365,0.08247422680412372,0.1320025756600129,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.19815668202764977,0.02263585919379936,0.026954177897574125,0.05037783375314862,0.18646694214876033,0.032945279728519586,0.2619047619047619,-4.8524967144202655,False
0.85,0.9,1,2,720,False,10.0,0.34,0.5,0.1,2,core,0.046511627906976744,0.36363636363636365,0.08247422680412372,0.1320025756600129,0.3804347826086956,0.23675310033821872,0.967741935483871,0.4727272727272727,0.19815668202764977,0.02263585919379936,0.026954177897574125,0.05037783375314862,0.18646694214876033,0.032945279728519586,0.2619047619047619,-4.8524967144202655,False
0.25,0.35,1,2,720,False,10.0,0.1,0.5,0.1,2,core,0.0691699604743083,0.6363636363636364,0.12477718360071301,0.1516419832582099,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025175420568979184,0.042352941176470586,0.07982261640798226,0.21022727272727273,0.03567893670170147,0.2857142857142857,-4.8748641775424595,False
0.25,0.55,1,2,720,False,10.0,0.1,0.5,0.1,2,core,0.0691699604743083,0.6363636363636364,0.12477718360071301,0.1516419832582099,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025175420568979184,0.042352941176470586,0.07982261640798226,0.21022727272727273,0.03567893670170147,0.2857142857142857,-4.8748641775424595,False
0.25,0.75,1,2,720,False,10.0,0.1,0.5,0.1,2,core,0.0691699604743083,0.6363636363636364,0.12477718360071301,0.1516419832582099,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025175420568979184,0.042352941176470586,0.07982261640798226,0.21022727272727273,0.03567893670170147,0.2857142857142857,-4.8748641775424595,False
0.25,0.9,1,2,720,False,10.0,0.1,0.5,0.1,2,core,0.0691699604743083,0.6363636363636364,0.12477718360071301,0.1516419832582099,0.38077969174977333,0.23702031602708803,0.967741935483871,0.4727272727272727,0.24423963133640553,0.025175420568979184,0.042352941176470586,0.07982261640798226,0.21022727272727273,0.03567893670170147,0.2857142857142857,-4.8748641775424595,False
